id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:j07000,junior,en,N,C,better,better,两者都不；也不,n.节日a.节日的,a.较好的ad.更好地,a，流行的；受欢迎的；大众的,英[''betә] ,"[{""k"":""A"", ""v"":""两者都不；也不""},{""k"":""B"",""v"":""n.节日a.节日的""},{""k"":""C"",""v"":""a.较好的ad.更好地""},{""k"":""D"",""v"":""a，流行的；受欢迎的；大众的""}]","('qitm:j07000','junior','en','N','C','better','better','英[''betә] ','[{""k"":""A"", ""v"":""两者都不；也不""},{""k"":""B"",""v"":""n.节日a.节日的""},{""k"":""C"",""v"":""a.较好的ad.更好地""},{""k"":""D"",""v"":""a，流行的；受欢迎的；大众的""}]'),","('qitm:j07000','MEMBER','quiz:j07','{}'),"
qitm:j07001,junior,en,N,A,same,same,n.同样a.同样的；相同的,a.较好的ad.更好地,a没人的，空着的；空的,a.令人兴奋的；令人激动的,英[seim] ,"[{""k"":""A"", ""v"":""n.同样a.同样的；相同的""},{""k"":""B"",""v"":""a.较好的ad.更好地""},{""k"":""C"",""v"":""a没人的，空着的；空的""},{""k"":""D"",""v"":""a.令人兴奋的；令人激动的""}]","('qitm:j07001','junior','en','N','A','same','same','英[seim] ','[{""k"":""A"", ""v"":""n.同样a.同样的；相同的""},{""k"":""B"",""v"":""a.较好的ad.更好地""},{""k"":""C"",""v"":""a没人的，空着的；空的""},{""k"":""D"",""v"":""a.令人兴奋的；令人激动的""}]'),","('qitm:j07001','MEMBER','quiz:j07','{}'),"
qitm:j07002,junior,en,N,A,festival,festival,n.节日a.节日的,a.欧洲的，欧洲人的n.欧洲人,日常的；普通的,a.聪敏的；灵巧的,英[''festәvәl] ,"[{""k"":""A"", ""v"":""n.节日a.节日的""},{""k"":""B"",""v"":""a.欧洲的，欧洲人的n.欧洲人""},{""k"":""C"",""v"":""日常的；普通的""},{""k"":""D"",""v"":""a.聪敏的；灵巧的""}]","('qitm:j07002','junior','en','N','A','festival','festival','英[''festәvәl] ','[{""k"":""A"", ""v"":""n.节日a.节日的""},{""k"":""B"",""v"":""a.欧洲的，欧洲人的n.欧洲人""},{""k"":""C"",""v"":""日常的；普通的""},{""k"":""D"",""v"":""a.聪敏的；灵巧的""}]'),","('qitm:j07002','MEMBER','quiz:j07','{}'),"
qitm:j07003,junior,en,N,C,nervous,nervous,a，流行的；受欢迎的；大众的,私人的；私有的,a.神经的；紧张不安的,a.令人兴奋的；令人激动的,英[''nә:vәs] ,"[{""k"":""A"", ""v"":""a，流行的；受欢迎的；大众的""},{""k"":""B"",""v"":""私人的；私有的""},{""k"":""C"",""v"":""a.神经的；紧张不安的""},{""k"":""D"",""v"":""a.令人兴奋的；令人激动的""}]","('qitm:j07003','junior','en','N','C','nervous','nervous','英[''nә:vәs] ','[{""k"":""A"", ""v"":""a，流行的；受欢迎的；大众的""},{""k"":""B"",""v"":""私人的；私有的""},{""k"":""C"",""v"":""a.神经的；紧张不安的""},{""k"":""D"",""v"":""a.令人兴奋的；令人激动的""}]'),","('qitm:j07003','MEMBER','quiz:j07','{}'),"
qitm:j07004,junior,en,N,D,used,used,n.同样a.同样的；相同的,a.普遍的；普通的；公共的,a.深的；严重的n.深处,a.旧的；二手的,英[''ju:st] ,"[{""k"":""A"", ""v"":""n.同样a.同样的；相同的""},{""k"":""B"",""v"":""a.普遍的；普通的；公共的""},{""k"":""C"",""v"":""a.深的；严重的n.深处""},{""k"":""D"",""v"":""a.旧的；二手的""}]","('qitm:j07004','junior','en','N','D','used','used','英[''ju:st] ','[{""k"":""A"", ""v"":""n.同样a.同样的；相同的""},{""k"":""B"",""v"":""a.普遍的；普通的；公共的""},{""k"":""C"",""v"":""a.深的；严重的n.深处""},{""k"":""D"",""v"":""a.旧的；二手的""}]'),","('qitm:j07004','MEMBER','quiz:j07','{}'),"
qitm:j07005,junior,en,N,D,huge,huge,n.前面a.前面的；正面的,a.空闲的；多余的v.宽恕；腾出,a.神经的；紧张不安的,a.巨大的；极大的,英[hju:dʒ] ,"[{""k"":""A"", ""v"":""n.前面a.前面的；正面的""},{""k"":""B"",""v"":""a.空闲的；多余的v.宽恕；腾出""},{""k"":""C"",""v"":""a.神经的；紧张不安的""},{""k"":""D"",""v"":""a.巨大的；极大的""}]","('qitm:j07005','junior','en','N','D','huge','huge','英[hju:dʒ] ','[{""k"":""A"", ""v"":""n.前面a.前面的；正面的""},{""k"":""B"",""v"":""a.空闲的；多余的v.宽恕；腾出""},{""k"":""C"",""v"":""a.神经的；紧张不安的""},{""k"":""D"",""v"":""a.巨大的；极大的""}]'),","('qitm:j07005','MEMBER','quiz:j07','{}'),"
qitm:j07006,junior,en,N,A,possible,possible,a.可能的；合理的,a.聪敏的；灵巧的,a，流行的；受欢迎的；大众的,a.贫穷的；可怜的；差的,英[''pɒsәbl] ,"[{""k"":""A"", ""v"":""a.可能的；合理的""},{""k"":""B"",""v"":""a.聪敏的；灵巧的""},{""k"":""C"",""v"":""a，流行的；受欢迎的；大众的""},{""k"":""D"",""v"":""a.贫穷的；可怜的；差的""}]","('qitm:j07006','junior','en','N','A','possible','possible','英[''pɒsәbl] ','[{""k"":""A"", ""v"":""a.可能的；合理的""},{""k"":""B"",""v"":""a.聪敏的；灵巧的""},{""k"":""C"",""v"":""a，流行的；受欢迎的；大众的""},{""k"":""D"",""v"":""a.贫穷的；可怜的；差的""}]'),","('qitm:j07006','MEMBER','quiz:j07','{}'),"
qitm:j07007,junior,en,N,C,terrible,terrible,宽阔的；广泛的,奇怪的；陌生的,a.可怕的；糟糕的,私人的；私有的,英[''terәbl] ,"[{""k"":""A"", ""v"":""宽阔的；广泛的""},{""k"":""B"",""v"":""奇怪的；陌生的""},{""k"":""C"",""v"":""a.可怕的；糟糕的""},{""k"":""D"",""v"":""私人的；私有的""}]","('qitm:j07007','junior','en','N','C','terrible','terrible','英[''terәbl] ','[{""k"":""A"", ""v"":""宽阔的；广泛的""},{""k"":""B"",""v"":""奇怪的；陌生的""},{""k"":""C"",""v"":""a.可怕的；糟糕的""},{""k"":""D"",""v"":""私人的；私有的""}]'),","('qitm:j07007','MEMBER','quiz:j07','{}'),"
qitm:j07008,junior,en,N,B,thirsty,thirsty,聋的；不愿听的(t。),a.口渴的；渴求的,a.可怕的；糟糕的,a.傻的；愚蠢的；可笑的,英[''θә:sti] ,"[{""k"":""A"", ""v"":""聋的；不愿听的(t。)""},{""k"":""B"",""v"":""a.口渴的；渴求的""},{""k"":""C"",""v"":""a.可怕的；糟糕的""},{""k"":""D"",""v"":""a.傻的；愚蠢的；可笑的""}]","('qitm:j07008','junior','en','N','B','thirsty','thirsty','英[''θә:sti] ','[{""k"":""A"", ""v"":""聋的；不愿听的(t。)""},{""k"":""B"",""v"":""a.口渴的；渴求的""},{""k"":""C"",""v"":""a.可怕的；糟糕的""},{""k"":""D"",""v"":""a.傻的；愚蠢的；可笑的""}]'),","('qitm:j07008','MEMBER','quiz:j07','{}'),"
qitm:j07009,junior,en,N,D,empty,empty,a.迅速的；飞速的,a.傻的；愚蠢的；可笑的,私人的；私有的,a没人的，空着的；空的,英[''empti] ,"[{""k"":""A"", ""v"":""a.迅速的；飞速的""},{""k"":""B"",""v"":""a.傻的；愚蠢的；可笑的""},{""k"":""C"",""v"":""私人的；私有的""},{""k"":""D"",""v"":""a没人的，空着的；空的""}]","('qitm:j07009','junior','en','N','D','empty','empty','英[''empti] ','[{""k"":""A"", ""v"":""a.迅速的；飞速的""},{""k"":""B"",""v"":""a.傻的；愚蠢的；可笑的""},{""k"":""C"",""v"":""私人的；私有的""},{""k"":""D"",""v"":""a没人的，空着的；空的""}]'),","('qitm:j07009','MEMBER','quiz:j07','{}'),"
qitm:j07010,junior,en,N,D,spare,spare,a.满的；充满的ad.完全地,缺席的；缺少的v.缺席,a.普遍的；普通的；公共的,a.空闲的；多余的v.宽恕；腾出,英[spєә] ,"[{""k"":""A"", ""v"":""a.满的；充满的ad.完全地""},{""k"":""B"",""v"":""缺席的；缺少的v.缺席""},{""k"":""C"",""v"":""a.普遍的；普通的；公共的""},{""k"":""D"",""v"":""a.空闲的；多余的v.宽恕；腾出""}]","('qitm:j07010','junior','en','N','D','spare','spare','英[spєә] ','[{""k"":""A"", ""v"":""a.满的；充满的ad.完全地""},{""k"":""B"",""v"":""缺席的；缺少的v.缺席""},{""k"":""C"",""v"":""a.普遍的；普通的；公共的""},{""k"":""D"",""v"":""a.空闲的；多余的v.宽恕；腾出""}]'),","('qitm:j07010','MEMBER','quiz:j07','{}'),"
qitm:j07011,junior,en,N,C,quick,quick,a.可能的；合理的,a.令人兴奋的；令人激动的,a.快的；快速的；敏捷的,a.聪敏的；灵巧的,英[kwik] ,"[{""k"":""A"", ""v"":""a.可能的；合理的""},{""k"":""B"",""v"":""a.令人兴奋的；令人激动的""},{""k"":""C"",""v"":""a.快的；快速的；敏捷的""},{""k"":""D"",""v"":""a.聪敏的；灵巧的""}]","('qitm:j07011','junior','en','N','C','quick','quick','英[kwik] ','[{""k"":""A"", ""v"":""a.可能的；合理的""},{""k"":""B"",""v"":""a.令人兴奋的；令人激动的""},{""k"":""C"",""v"":""a.快的；快速的；敏捷的""},{""k"":""D"",""v"":""a.聪敏的；灵巧的""}]'),","('qitm:j07011','MEMBER','quiz:j07','{}'),"
qitm:j07012,junior,en,N,B,rapid,rapid,a.困难的；硬的ad.努力地,a.迅速的；飞速的,南部的；南方的,私人的；私有的,英[''ræpid] ,"[{""k"":""A"", ""v"":""a.困难的；硬的ad.努力地""},{""k"":""B"",""v"":""a.迅速的；飞速的""},{""k"":""C"",""v"":""南部的；南方的""},{""k"":""D"",""v"":""私人的；私有的""}]","('qitm:j07012','junior','en','N','B','rapid','rapid','英[''ræpid] ','[{""k"":""A"", ""v"":""a.困难的；硬的ad.努力地""},{""k"":""B"",""v"":""a.迅速的；飞速的""},{""k"":""C"",""v"":""南部的；南方的""},{""k"":""D"",""v"":""私人的；私有的""}]'),","('qitm:j07012','MEMBER','quiz:j07','{}'),"
qitm:j07013,junior,en,N,A,wide,wide,宽阔的；广泛的,清晰的；清楚的；明确的,日常的；普通的,n.南方a.南方的ad.在南方,英[waid] ,"[{""k"":""A"", ""v"":""宽阔的；广泛的""},{""k"":""B"",""v"":""清晰的；清楚的；明确的""},{""k"":""C"",""v"":""日常的；普通的""},{""k"":""D"",""v"":""n.南方a.南方的ad.在南方""}]","('qitm:j07013','junior','en','N','A','wide','wide','英[waid] ','[{""k"":""A"", ""v"":""宽阔的；广泛的""},{""k"":""B"",""v"":""清晰的；清楚的；明确的""},{""k"":""C"",""v"":""日常的；普通的""},{""k"":""D"",""v"":""n.南方a.南方的ad.在南方""}]'),","('qitm:j07013','MEMBER','quiz:j07','{}'),"
qitm:j07014,junior,en,N,C,hard,hard,a.口渴的；渴求的,a.傻的；愚蠢的；可笑的,a.困难的；硬的ad.努力地,a.普遍的；普通的；公共的,英[hɑ:d] ,"[{""k"":""A"", ""v"":""a.口渴的；渴求的""},{""k"":""B"",""v"":""a.傻的；愚蠢的；可笑的""},{""k"":""C"",""v"":""a.困难的；硬的ad.努力地""},{""k"":""D"",""v"":""a.普遍的；普通的；公共的""}]","('qitm:j07014','junior','en','N','C','hard','hard','英[hɑ:d] ','[{""k"":""A"", ""v"":""a.口渴的；渴求的""},{""k"":""B"",""v"":""a.傻的；愚蠢的；可笑的""},{""k"":""C"",""v"":""a.困难的；硬的ad.努力地""},{""k"":""D"",""v"":""a.普遍的；普通的；公共的""}]'),","('qitm:j07014','MEMBER','quiz:j07','{}'),"
qitm:j07015,junior,en,N,D,neither,neither,a.瞎的；盲目的,a没人的，空着的；空的,a.贫穷的；可怜的；差的,两者都不；也不,英[''naiðә] ,"[{""k"":""A"", ""v"":""a.瞎的；盲目的""},{""k"":""B"",""v"":""a没人的，空着的；空的""},{""k"":""C"",""v"":""a.贫穷的；可怜的；差的""},{""k"":""D"",""v"":""两者都不；也不""}]","('qitm:j07015','junior','en','N','D','neither','neither','英[''naiðә] ','[{""k"":""A"", ""v"":""a.瞎的；盲目的""},{""k"":""B"",""v"":""a没人的，空着的；空的""},{""k"":""C"",""v"":""a.贫穷的；可怜的；差的""},{""k"":""D"",""v"":""两者都不；也不""}]'),","('qitm:j07015','MEMBER','quiz:j07','{}'),"
qitm:j07016,junior,en,N,D,smart,smart,a.令人兴奋的；令人激动的,a.空闲的；多余的v.宽恕；腾出,a.虚弱的；不牢固的；软弱的,a.聪敏的；灵巧的,英[smɑ:t] ,"[{""k"":""A"", ""v"":""a.令人兴奋的；令人激动的""},{""k"":""B"",""v"":""a.空闲的；多余的v.宽恕；腾出""},{""k"":""C"",""v"":""a.虚弱的；不牢固的；软弱的""},{""k"":""D"",""v"":""a.聪敏的；灵巧的""}]","('qitm:j07016','junior','en','N','D','smart','smart','英[smɑ:t] ','[{""k"":""A"", ""v"":""a.令人兴奋的；令人激动的""},{""k"":""B"",""v"":""a.空闲的；多余的v.宽恕；腾出""},{""k"":""C"",""v"":""a.虚弱的；不牢固的；软弱的""},{""k"":""D"",""v"":""a.聪敏的；灵巧的""}]'),","('qitm:j07016','MEMBER','quiz:j07','{}'),"
qitm:j07017,junior,en,N,A,exciting,exciting,a.令人兴奋的；令人激动的,a.快的；快速的；敏捷的,a.较好的ad.更好地,a.社会的；社交的,英[ik''saitiŋ] ,"[{""k"":""A"", ""v"":""a.令人兴奋的；令人激动的""},{""k"":""B"",""v"":""a.快的；快速的；敏捷的""},{""k"":""C"",""v"":""a.较好的ad.更好地""},{""k"":""D"",""v"":""a.社会的；社交的""}]","('qitm:j07017','junior','en','N','A','exciting','exciting','英[ik''saitiŋ] ','[{""k"":""A"", ""v"":""a.令人兴奋的；令人激动的""},{""k"":""B"",""v"":""a.快的；快速的；敏捷的""},{""k"":""C"",""v"":""a.较好的ad.更好地""},{""k"":""D"",""v"":""a.社会的；社交的""}]'),","('qitm:j07017','MEMBER','quiz:j07','{}'),"
qitm:j07018,junior,en,N,A,popular,popular,a，流行的；受欢迎的；大众的,a.瞎的；盲目的,a.深的；严重的n.深处,日常的；普通的,英[''pɒpjulә] (pop),"[{""k"":""A"", ""v"":""a，流行的；受欢迎的；大众的""},{""k"":""B"",""v"":""a.瞎的；盲目的""},{""k"":""C"",""v"":""a.深的；严重的n.深处""},{""k"":""D"",""v"":""日常的；普通的""}]","('qitm:j07018','junior','en','N','A','popular','popular','英[''pɒpjulә] (pop)','[{""k"":""A"", ""v"":""a，流行的；受欢迎的；大众的""},{""k"":""B"",""v"":""a.瞎的；盲目的""},{""k"":""C"",""v"":""a.深的；严重的n.深处""},{""k"":""D"",""v"":""日常的；普通的""}]'),","('qitm:j07018','MEMBER','quiz:j07','{}'),"
qitm:j07019,junior,en,N,A,deaf,deaf,聋的；不愿听的(t。),a.瞎的；盲目的,a.美味的；可口的,a.美好的；可爱的,英[def] ,"[{""k"":""A"", ""v"":""聋的；不愿听的(t。)""},{""k"":""B"",""v"":""a.瞎的；盲目的""},{""k"":""C"",""v"":""a.美味的；可口的""},{""k"":""D"",""v"":""a.美好的；可爱的""}]","('qitm:j07019','junior','en','N','A','deaf','deaf','英[def] ','[{""k"":""A"", ""v"":""聋的；不愿听的(t。)""},{""k"":""B"",""v"":""a.瞎的；盲目的""},{""k"":""C"",""v"":""a.美味的；可口的""},{""k"":""D"",""v"":""a.美好的；可爱的""}]'),","('qitm:j07019','MEMBER','quiz:j07','{}'),"
