id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:j13000,junior,en,N,D,town,town,n.发明；创造,n.乡村；村庄,n.&v.对话；交谈，谈话,n.城镇；商业中心区,英[taun] ,"[{""k"":""A"", ""v"":""n.发明；创造""},{""k"":""B"",""v"":""n.乡村；村庄""},{""k"":""C"",""v"":""n.&v.对话；交谈，谈话""},{""k"":""D"",""v"":""n.城镇；商业中心区""}]","('qitm:j13000','junior','en','N','D','town','town','英[taun] ','[{""k"":""A"", ""v"":""n.发明；创造""},{""k"":""B"",""v"":""n.乡村；村庄""},{""k"":""C"",""v"":""n.&v.对话；交谈，谈话""},{""k"":""D"",""v"":""n.城镇；商业中心区""}]'),","('qitm:j13000','MEMBER','quiz:j13','{}'),"
qitm:j13001,junior,en,N,A,passenger,passenger,n.乘客，旅客,n.错误v.弄错(mistook，mistaken),n.发展；开发,n.岛，岛屿,英[''pæsindʒә] ,"[{""k"":""A"", ""v"":""n.乘客，旅客""},{""k"":""B"",""v"":""n.错误v.弄错(mistook，mistaken)""},{""k"":""C"",""v"":""n.发展；开发""},{""k"":""D"",""v"":""n.岛，岛屿""}]","('qitm:j13001','junior','en','N','A','passenger','passenger','英[''pæsindʒә] ','[{""k"":""A"", ""v"":""n.乘客，旅客""},{""k"":""B"",""v"":""n.错误v.弄错(mistook，mistaken)""},{""k"":""C"",""v"":""n.发展；开发""},{""k"":""D"",""v"":""n.岛，岛屿""}]'),","('qitm:j13001','MEMBER','quiz:j13','{}'),"
qitm:j13002,junior,en,N,A,degree,degree,n.度数；程度；学位,n.法律；定律,n.访问者；参观者,n.程序v.计划,英[di''gri:] ,"[{""k"":""A"", ""v"":""n.度数；程度；学位""},{""k"":""B"",""v"":""n.法律；定律""},{""k"":""C"",""v"":""n.访问者；参观者""},{""k"":""D"",""v"":""n.程序v.计划""}]","('qitm:j13002','junior','en','N','A','degree','degree','英[di''gri:] ','[{""k"":""A"", ""v"":""n.度数；程度；学位""},{""k"":""B"",""v"":""n.法律；定律""},{""k"":""C"",""v"":""n.访问者；参观者""},{""k"":""D"",""v"":""n.程序v.计划""}]'),","('qitm:j13002','MEMBER','quiz:j13','{}'),"
qitm:j13003,junior,en,N,A,programme,programme,n.程序v.计划,n.地理；地理学,n.电冰箱；冷冻机,n.岛，岛屿,英[''prәugræm] (AEprogram),"[{""k"":""A"", ""v"":""n.程序v.计划""},{""k"":""B"",""v"":""n.地理；地理学""},{""k"":""C"",""v"":""n.电冰箱；冷冻机""},{""k"":""D"",""v"":""n.岛，岛屿""}]","('qitm:j13003','junior','en','N','A','programme','programme','英[''prәugræm] (AEprogram)','[{""k"":""A"", ""v"":""n.程序v.计划""},{""k"":""B"",""v"":""n.地理；地理学""},{""k"":""C"",""v"":""n.电冰箱；冷冻机""},{""k"":""D"",""v"":""n.岛，岛屿""}]'),","('qitm:j13003','MEMBER','quiz:j13','{}'),"
qitm:j13004,junior,en,N,B,size,size,n.发明；创造,n.尺寸；大小,n.短上衣；夹克衫,n.地面；场地；理由,英[saiz] ,"[{""k"":""A"", ""v"":""n.发明；创造""},{""k"":""B"",""v"":""n.尺寸；大小""},{""k"":""C"",""v"":""n.短上衣；夹克衫""},{""k"":""D"",""v"":""n.地面；场地；理由""}]","('qitm:j13004','junior','en','N','B','size','size','英[saiz] ','[{""k"":""A"", ""v"":""n.发明；创造""},{""k"":""B"",""v"":""n.尺寸；大小""},{""k"":""C"",""v"":""n.短上衣；夹克衫""},{""k"":""D"",""v"":""n.地面；场地；理由""}]'),","('qitm:j13004','MEMBER','quiz:j13','{}'),"
qitm:j13005,junior,en,N,B,plenty,plenty,n.地区；区域；面积,n.充足；大量,n.地面；场地；理由,n.敌人；敌军,英[''plenti] ,"[{""k"":""A"", ""v"":""n.地区；区域；面积""},{""k"":""B"",""v"":""n.充足；大量""},{""k"":""C"",""v"":""n.地面；场地；理由""},{""k"":""D"",""v"":""n.敌人；敌军""}]","('qitm:j13005','junior','en','N','B','plenty','plenty','英[''plenti] ','[{""k"":""A"", ""v"":""n.地区；区域；面积""},{""k"":""B"",""v"":""n.充足；大量""},{""k"":""C"",""v"":""n.地面；场地；理由""},{""k"":""D"",""v"":""n.敌人；敌军""}]'),","('qitm:j13005','MEMBER','quiz:j13','{}'),"
qitm:j13006,junior,en,N,C,pet,pet,n.度数；程度；学位,n.俄罗斯,n.宠物,n.&v.对话；交谈，谈话,英[pet] ,"[{""k"":""A"", ""v"":""n.度数；程度；学位""},{""k"":""B"",""v"":""n.俄罗斯""},{""k"":""C"",""v"":""n.宠物""},{""k"":""D"",""v"":""n.&v.对话；交谈，谈话""}]","('qitm:j13006','junior','en','N','C','pet','pet','英[pet] ','[{""k"":""A"", ""v"":""n.度数；程度；学位""},{""k"":""B"",""v"":""n.俄罗斯""},{""k"":""C"",""v"":""n.宠物""},{""k"":""D"",""v"":""n.&v.对话；交谈，谈话""}]'),","('qitm:j13006','MEMBER','quiz:j13','{}'),"
qitm:j13007,junior,en,N,D,picnic,picnic,n.短上衣；夹克衫,n.磁带；录音带,n.发音,n.&v.野餐,英[''piknik] ,"[{""k"":""A"", ""v"":""n.短上衣；夹克衫""},{""k"":""B"",""v"":""n.磁带；录音带""},{""k"":""C"",""v"":""n.发音""},{""k"":""D"",""v"":""n.&v.野餐""}]","('qitm:j13007','junior','en','N','D','picnic','picnic','英[''piknik] ','[{""k"":""A"", ""v"":""n.短上衣；夹克衫""},{""k"":""B"",""v"":""n.磁带；录音带""},{""k"":""C"",""v"":""n.发音""},{""k"":""D"",""v"":""n.&v.野餐""}]'),","('qitm:j13007','MEMBER','quiz:j13','{}'),"
qitm:j13008,junior,en,N,A,birth,birth,n.出生；诞生,n.单元；单位,n.地面；场地；理由,n.滴；水滴v.落下,英[bә:θ] ,"[{""k"":""A"", ""v"":""n.出生；诞生""},{""k"":""B"",""v"":""n.单元；单位""},{""k"":""C"",""v"":""n.地面；场地；理由""},{""k"":""D"",""v"":""n.滴；水滴v.落下""}]","('qitm:j13008','junior','en','N','A','birth','birth','英[bә:θ] ','[{""k"":""A"", ""v"":""n.出生；诞生""},{""k"":""B"",""v"":""n.单元；单位""},{""k"":""C"",""v"":""n.地面；场地；理由""},{""k"":""D"",""v"":""n.滴；水滴v.落下""}]'),","('qitm:j13008','MEMBER','quiz:j13','{}'),"
qitm:j13009,junior,en,N,B,tape,tape,n.发音,n.磁带；录音带,n.城镇；商业中心区,n.法律；定律,英[teip] ,"[{""k"":""A"", ""v"":""n.发音""},{""k"":""B"",""v"":""n.磁带；录音带""},{""k"":""C"",""v"":""n.城镇；商业中心区""},{""k"":""D"",""v"":""n.法律；定律""}]","('qitm:j13009','junior','en','N','B','tape','tape','英[teip] ','[{""k"":""A"", ""v"":""n.发音""},{""k"":""B"",""v"":""n.磁带；录音带""},{""k"":""C"",""v"":""n.城镇；商业中心区""},{""k"":""D"",""v"":""n.法律；定律""}]'),","('qitm:j13009','MEMBER','quiz:j13','{}'),"
