id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s08000,senior,en,N,A,tackle,tackle,v.处理；对付,a.不管的；不顾的ad.无论如何,a.典型的；特有的；一贯的,a.难以置信的；不可思议的；极好的,英[''tækl] ,"[{""k"":""A"", ""v"":""v.处理；对付""},{""k"":""B"",""v"":""a.不管的；不顾的ad.无论如何""},{""k"":""C"",""v"":""a.典型的；特有的；一贯的""},{""k"":""D"",""v"":""a.难以置信的；不可思议的；极好的""}]","('qitm:s08000','senior','en','N','A','tackle','tackle','英[''tækl] ','[{""k"":""A"", ""v"":""v.处理；对付""},{""k"":""B"",""v"":""a.不管的；不顾的ad.无论如何""},{""k"":""C"",""v"":""a.典型的；特有的；一贯的""},{""k"":""D"",""v"":""a.难以置信的；不可思议的；极好的""}]'),","('qitm:s08000','MEMBER','quiz:j18','{}'),"
qitm:s08001,senior,en,N,C,base,base,v.轰炸；投弹（于）n.炸弹,v.&n.惊恐；惊吓；害怕,v.以……为基础；n.基础,a.复杂的；难懂的,英[beis] ,"[{""k"":""A"", ""v"":""v.轰炸；投弹（于）n.炸弹""},{""k"":""B"",""v"":""v.&n.惊恐；惊吓；害怕""},{""k"":""C"",""v"":""v.以……为基础；n.基础""},{""k"":""D"",""v"":""a.复杂的；难懂的""}]","('qitm:s08001','senior','en','N','C','base','base','英[beis] ','[{""k"":""A"", ""v"":""v.轰炸；投弹（于）n.炸弹""},{""k"":""B"",""v"":""v.&n.惊恐；惊吓；害怕""},{""k"":""C"",""v"":""v.以……为基础；n.基础""},{""k"":""D"",""v"":""a.复杂的；难懂的""}]'),","('qitm:s08001','MEMBER','quiz:j18','{}'),"
qitm:s08002,senior,en,N,D,spy,spy,a.残忍的；无情的,a.独立的；有主见的,a.绝望的；不顾一切的；孤注一掷的,v.当间谍；侦杳n.间谍,英[spai] ,"[{""k"":""A"", ""v"":""a.残忍的；无情的""},{""k"":""B"",""v"":""a.独立的；有主见的""},{""k"":""C"",""v"":""a.绝望的；不顾一切的；孤注一掷的""},{""k"":""D"",""v"":""v.当间谍；侦杳n.间谍""}]","('qitm:s08002','senior','en','N','D','spy','spy','英[spai] ','[{""k"":""A"", ""v"":""a.残忍的；无情的""},{""k"":""B"",""v"":""a.独立的；有主见的""},{""k"":""C"",""v"":""a.绝望的；不顾一切的；孤注一掷的""},{""k"":""D"",""v"":""v.当间谍；侦杳n.间谍""}]'),","('qitm:s08002','MEMBER','quiz:j18','{}'),"
qitm:s08003,senior,en,N,C,limit,limit,a.令人尴尬的；笨拙的；棘手的,a.不平常的；与众不同的,v.限定；限制n.界限,a.道德的n.道德,英[''limit] ,"[{""k"":""A"", ""v"":""a.令人尴尬的；笨拙的；棘手的""},{""k"":""B"",""v"":""a.不平常的；与众不同的""},{""k"":""C"",""v"":""v.限定；限制n.界限""},{""k"":""D"",""v"":""a.道德的n.道德""}]","('qitm:s08003','senior','en','N','C','limit','limit','英[''limit] ','[{""k"":""A"", ""v"":""a.令人尴尬的；笨拙的；棘手的""},{""k"":""B"",""v"":""a.不平常的；与众不同的""},{""k"":""C"",""v"":""v.限定；限制n.界限""},{""k"":""D"",""v"":""a.道德的n.道德""}]'),","('qitm:s08003','MEMBER','quiz:j18','{}'),"
qitm:s08004,senior,en,N,B,focus,focus,v.以……为基础；n.基础,v.集中于；聚焦n.焦点,a.悲观的；悲观主义的,a.业余的n.业务爱好者,英[''fәukәs] ,"[{""k"":""A"", ""v"":""v.以……为基础；n.基础""},{""k"":""B"",""v"":""v.集中于；聚焦n.焦点""},{""k"":""C"",""v"":""a.悲观的；悲观主义的""},{""k"":""D"",""v"":""a.业余的n.业务爱好者""}]","('qitm:s08004','senior','en','N','B','focus','focus','英[''fәukәs] ','[{""k"":""A"", ""v"":""v.以……为基础；n.基础""},{""k"":""B"",""v"":""v.集中于；聚焦n.焦点""},{""k"":""C"",""v"":""a.悲观的；悲观主义的""},{""k"":""D"",""v"":""a.业余的n.业务爱好者""}]'),","('qitm:s08004','MEMBER','quiz:j18','{}'),"
qitm:s08005,senior,en,N,D,scare,scare,a.业余的n.业务爱好者,a.方便的；便利的,a.次要的；中学的,v.&n.惊恐；惊吓；害怕,英[skєә] ,"[{""k"":""A"", ""v"":""a.业余的n.业务爱好者""},{""k"":""B"",""v"":""a.方便的；便利的""},{""k"":""C"",""v"":""a.次要的；中学的""},{""k"":""D"",""v"":""v.&n.惊恐；惊吓；害怕""}]","('qitm:s08005','senior','en','N','D','scare','scare','英[skєә] ','[{""k"":""A"", ""v"":""a.业余的n.业务爱好者""},{""k"":""B"",""v"":""a.方便的；便利的""},{""k"":""C"",""v"":""a.次要的；中学的""},{""k"":""D"",""v"":""v.&n.惊恐；惊吓；害怕""}]'),","('qitm:s08005','MEMBER','quiz:j18','{}'),"
qitm:s08006,senior,en,N,A,challenge,challenge,v.质疑；向……挑战n.挑战,a.不管的；不顾的ad.无论如何,a.多样的；多元的n.倍数,v.处理；对付,英[''tʃælindʒ] ,"[{""k"":""A"", ""v"":""v.质疑；向……挑战n.挑战""},{""k"":""B"",""v"":""a.不管的；不顾的ad.无论如何""},{""k"":""C"",""v"":""a.多样的；多元的n.倍数""},{""k"":""D"",""v"":""v.处理；对付""}]","('qitm:s08006','senior','en','N','A','challenge','challenge','英[''tʃælindʒ] ','[{""k"":""A"", ""v"":""v.质疑；向……挑战n.挑战""},{""k"":""B"",""v"":""a.不管的；不顾的ad.无论如何""},{""k"":""C"",""v"":""a.多样的；多元的n.倍数""},{""k"":""D"",""v"":""v.处理；对付""}]'),","('qitm:s08006','MEMBER','quiz:j18','{}'),"
qitm:s08007,senior,en,N,C,bomb,bomb,a.被束缚的；必定的n.范围,a.巨大的；结实的,v.轰炸；投弹（于）n.炸弹,a.独立的；有主见的,英[bɒm] ,"[{""k"":""A"", ""v"":""a.被束缚的；必定的n.范围""},{""k"":""B"",""v"":""a.巨大的；结实的""},{""k"":""C"",""v"":""v.轰炸；投弹（于）n.炸弹""},{""k"":""D"",""v"":""a.独立的；有主见的""}]","('qitm:s08007','senior','en','N','C','bomb','bomb','英[bɒm] ','[{""k"":""A"", ""v"":""a.被束缚的；必定的n.范围""},{""k"":""B"",""v"":""a.巨大的；结实的""},{""k"":""C"",""v"":""v.轰炸；投弹（于）n.炸弹""},{""k"":""D"",""v"":""a.独立的；有主见的""}]'),","('qitm:s08007','MEMBER','quiz:j18','{}'),"
qitm:s08008,senior,en,N,B,wrinkle,wrinkle,a.绝望的；不顾一切的；孤注一掷的,v.（使）起皱纹n.皱纹,a.安全的；严密保护的；v.争取到,a.业余的n.业务爱好者,英[''riŋkl] ,"[{""k"":""A"", ""v"":""a.绝望的；不顾一切的；孤注一掷的""},{""k"":""B"",""v"":""v.（使）起皱纹n.皱纹""},{""k"":""C"",""v"":""a.安全的；严密保护的；v.争取到""},{""k"":""D"",""v"":""a.业余的n.业务爱好者""}]","('qitm:s08008','senior','en','N','B','wrinkle','wrinkle','英[''riŋkl] ','[{""k"":""A"", ""v"":""a.绝望的；不顾一切的；孤注一掷的""},{""k"":""B"",""v"":""v.（使）起皱纹n.皱纹""},{""k"":""C"",""v"":""a.安全的；严密保护的；v.争取到""},{""k"":""D"",""v"":""a.业余的n.业务爱好者""}]'),","('qitm:s08008','MEMBER','quiz:j18','{}'),"
qitm:s08009,senior,en,N,B,monitor,monitor,v.当间谍；侦杳n.间谍,v.监视，监控n.监视器；班长,a.粗鲁的；无礼的；愚昧的,a.纯洁的；完全的；单纯的,英[''mɒnitә] ,"[{""k"":""A"", ""v"":""v.当间谍；侦杳n.间谍""},{""k"":""B"",""v"":""v.监视，监控n.监视器；班长""},{""k"":""C"",""v"":""a.粗鲁的；无礼的；愚昧的""},{""k"":""D"",""v"":""a.纯洁的；完全的；单纯的""}]","('qitm:s08009','senior','en','N','B','monitor','monitor','英[''mɒnitә] ','[{""k"":""A"", ""v"":""v.当间谍；侦杳n.间谍""},{""k"":""B"",""v"":""v.监视，监控n.监视器；班长""},{""k"":""C"",""v"":""a.粗鲁的；无礼的；愚昧的""},{""k"":""D"",""v"":""a.纯洁的；完全的；单纯的""}]'),","('qitm:s08009','MEMBER','quiz:j18','{}'),"
