id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:j06000,junior,en,N,B,different,different,a.大声的；响亮的,a.不同的；差异的,pron.每个a.各自的,a.富裕的；肥沃的,英[''difәrәnt] ,"[{""k"":""A"", ""v"":""a.大声的；响亮的""},{""k"":""B"",""v"":""a.不同的；差异的""},{""k"":""C"",""v"":""pron.每个a.各自的""},{""k"":""D"",""v"":""a.富裕的；肥沃的""}]","('qitm:j06000','junior','en','N','B','different','different','英[''difәrәnt] ','[{""k"":""A"", ""v"":""a.大声的；响亮的""},{""k"":""B"",""v"":""a.不同的；差异的""},{""k"":""C"",""v"":""pron.每个a.各自的""},{""k"":""D"",""v"":""a.富裕的；肥沃的""}]'),","('qitm:j06000','MEMBER','quiz:j06','{}'),"
qitm:j06001,junior,en,N,B,pale,pale,a.非洲的；非洲人的n.非洲人,a.苍白的；暗淡的；无力的,a.高兴的；乐意的,a.公平的ad.公平地,英[''pæli;''pei-] ,"[{""k"":""A"", ""v"":""a.非洲的；非洲人的n.非洲人""},{""k"":""B"",""v"":""a.苍白的；暗淡的；无力的""},{""k"":""C"",""v"":""a.高兴的；乐意的""},{""k"":""D"",""v"":""a.公平的ad.公平地""}]","('qitm:j06001','junior','en','N','B','pale','pale','英[''pæli;''pei-] ','[{""k"":""A"", ""v"":""a.非洲的；非洲人的n.非洲人""},{""k"":""B"",""v"":""a.苍白的；暗淡的；无力的""},{""k"":""C"",""v"":""a.高兴的；乐意的""},{""k"":""D"",""v"":""a.公平的ad.公平地""}]'),","('qitm:j06001','MEMBER','quiz:j06','{}'),"
qitm:j06002,junior,en,N,B,wet,wet,a.电子的；电子学的,a.湿的；多雨的；潮湿的；,a.地下的n.地铁,a.光滑的；平坦的；顺利的,英[wet] ,"[{""k"":""A"", ""v"":""a.电子的；电子学的""},{""k"":""B"",""v"":""a.湿的；多雨的；潮湿的；""},{""k"":""C"",""v"":""a.地下的n.地铁""},{""k"":""D"",""v"":""a.光滑的；平坦的；顺利的""}]","('qitm:j06002','junior','en','N','B','wet','wet','英[wet] ','[{""k"":""A"", ""v"":""a.电子的；电子学的""},{""k"":""B"",""v"":""a.湿的；多雨的；潮湿的；""},{""k"":""C"",""v"":""a.地下的n.地铁""},{""k"":""D"",""v"":""a.光滑的；平坦的；顺利的""}]'),","('qitm:j06002','MEMBER','quiz:j06','{}'),"
qitm:j06003,junior,en,N,D,noisy,noisy,a.天生的v.出生,a.国家的；民族的,a.不同的；差异的,a-吵闹的；喧闹的,英[''nɒizi] ,"[{""k"":""A"", ""v"":""a.天生的v.出生""},{""k"":""B"",""v"":""a.国家的；民族的""},{""k"":""C"",""v"":""a.不同的；差异的""},{""k"":""D"",""v"":""a-吵闹的；喧闹的""}]","('qitm:j06003','junior','en','N','D','noisy','noisy','英[''nɒizi] ','[{""k"":""A"", ""v"":""a.天生的v.出生""},{""k"":""B"",""v"":""a.国家的；民族的""},{""k"":""C"",""v"":""a.不同的；差异的""},{""k"":""D"",""v"":""a-吵闹的；喧闹的""}]'),","('qitm:j06003','MEMBER','quiz:j06','{}'),"
qitm:j06004,junior,en,N,A,successful,successful,a.成功的；有成就的,a.古代的；古老的n.古代人,pron.极少a.很少的；几乎没有的,a.大声的；响亮的,英[sәk''sesful] ,"[{""k"":""A"", ""v"":""a.成功的；有成就的""},{""k"":""B"",""v"":""a.古代的；古老的n.古代人""},{""k"":""C"",""v"":""pron.极少a.很少的；几乎没有的""},{""k"":""D"",""v"":""a.大声的；响亮的""}]","('qitm:j06004','junior','en','N','A','successful','successful','英[sәk''sesful] ','[{""k"":""A"", ""v"":""a.成功的；有成就的""},{""k"":""B"",""v"":""a.古代的；古老的n.古代人""},{""k"":""C"",""v"":""pron.极少a.很少的；几乎没有的""},{""k"":""D"",""v"":""a.大声的；响亮的""}]'),","('qitm:j06004','MEMBER','quiz:j06','{}'),"
qitm:j06005,junior,en,N,B,honest,honest,a.成功的；有成就的,a.诚实的；坦诚的,a.电子的；电子学的,a.光滑的；平坦的；顺利的,英[''ɒnist] ,"[{""k"":""A"", ""v"":""a.成功的；有成就的""},{""k"":""B"",""v"":""a.诚实的；坦诚的""},{""k"":""C"",""v"":""a.电子的；电子学的""},{""k"":""D"",""v"":""a.光滑的；平坦的；顺利的""}]","('qitm:j06005','junior','en','N','B','honest','honest','英[''ɒnist] ','[{""k"":""A"", ""v"":""a.成功的；有成就的""},{""k"":""B"",""v"":""a.诚实的；坦诚的""},{""k"":""C"",""v"":""a.电子的；电子学的""},{""k"":""D"",""v"":""a.光滑的；平坦的；顺利的""}]'),","('qitm:j06005','MEMBER','quiz:j06','{}'),"
qitm:j06006,junior,en,N,A,ugly,ugly,a.丑陋的；难看的,a.活着的；有生气的,a.基本的；首要的,a.普遍的；通常的；综合的,英[''ʌgli] ,"[{""k"":""A"", ""v"":""a.丑陋的；难看的""},{""k"":""B"",""v"":""a.活着的；有生气的""},{""k"":""C"",""v"":""a.基本的；首要的""},{""k"":""D"",""v"":""a.普遍的；通常的；综合的""}]","('qitm:j06006','junior','en','N','A','ugly','ugly','英[''ʌgli] ','[{""k"":""A"", ""v"":""a.丑陋的；难看的""},{""k"":""B"",""v"":""a.活着的；有生气的""},{""k"":""C"",""v"":""a.基本的；首要的""},{""k"":""D"",""v"":""a.普遍的；通常的；综合的""}]'),","('qitm:j06006','MEMBER','quiz:j06','{}'),"
qitm:j06007,junior,en,N,C,born,born,a.湿的；多雨的；潮湿的；,a-吵闹的；喧闹的,a.天生的v.出生,a.灰色的n.灰色,英[bɒ:n] (bear的过去分词),"[{""k"":""A"", ""v"":""a.湿的；多雨的；潮湿的；""},{""k"":""B"",""v"":""a-吵闹的；喧闹的""},{""k"":""C"",""v"":""a.天生的v.出生""},{""k"":""D"",""v"":""a.灰色的n.灰色""}]","('qitm:j06007','junior','en','N','C','born','born','英[bɒ:n] (bear的过去分词)','[{""k"":""A"", ""v"":""a.湿的；多雨的；潮湿的；""},{""k"":""B"",""v"":""a-吵闹的；喧闹的""},{""k"":""C"",""v"":""a.天生的v.出生""},{""k"":""D"",""v"":""a.灰色的n.灰色""}]'),","('qitm:j06007','MEMBER','quiz:j06','{}'),"
qitm:j06008,junior,en,N,C,primary,primary,a.厚的；浓的,a.诚实的；坦诚的,a.主要的；初级的,a.传统的；惯例的,英[''praimәri] ,"[{""k"":""A"", ""v"":""a.厚的；浓的""},{""k"":""B"",""v"":""a.诚实的；坦诚的""},{""k"":""C"",""v"":""a.主要的；初级的""},{""k"":""D"",""v"":""a.传统的；惯例的""}]","('qitm:j06008','junior','en','N','C','primary','primary','英[''praimәri] ','[{""k"":""A"", ""v"":""a.厚的；浓的""},{""k"":""B"",""v"":""a.诚实的；坦诚的""},{""k"":""C"",""v"":""a.主要的；初级的""},{""k"":""D"",""v"":""a.传统的；惯例的""}]'),","('qitm:j06008','MEMBER','quiz:j06','{}'),"
qitm:j06009,junior,en,N,A,traditional,traditional,a.传统的；惯例的,a.极好的；异想天开的；虚幻的,a.基本的；首要的,a.聪明的；有见识的,英[trә''diʃәnl] ,"[{""k"":""A"", ""v"":""a.传统的；惯例的""},{""k"":""B"",""v"":""a.极好的；异想天开的；虚幻的""},{""k"":""C"",""v"":""a.基本的；首要的""},{""k"":""D"",""v"":""a.聪明的；有见识的""}]","('qitm:j06009','junior','en','N','A','traditional','traditional','英[trә''diʃәnl] ','[{""k"":""A"", ""v"":""a.传统的；惯例的""},{""k"":""B"",""v"":""a.极好的；异想天开的；虚幻的""},{""k"":""C"",""v"":""a.基本的；首要的""},{""k"":""D"",""v"":""a.聪明的；有见识的""}]'),","('qitm:j06009','MEMBER','quiz:j06','{}'),"
