id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:j08000,junior,en,N,C,dead,dead,a.整齐的；整洁的v.使整洁,a.真的；真正的；确切的,a.死亡的n.死者,a.醒着的v.唤醒,英[ded] ,"[{""k"":""A"", ""v"":""a.整齐的；整洁的v.使整洁""},{""k"":""B"",""v"":""a.真的；真正的；确切的""},{""k"":""C"",""v"":""a.死亡的n.死者""},{""k"":""D"",""v"":""a.醒着的v.唤醒""}]","('qitm:j08000','junior','en','N','C','dead','dead','英[ded] ','[{""k"":""A"", ""v"":""a.整齐的；整洁的v.使整洁""},{""k"":""B"",""v"":""a.真的；真正的；确切的""},{""k"":""C"",""v"":""a.死亡的n.死者""},{""k"":""D"",""v"":""a.醒着的v.唤醒""}]'),","('qitm:j08000','MEMBER','quiz:j08','{}'),"
qitm:j08001,junior,en,N,B,special,special,a.完整的；L!完成的v.完成,a.特殊的；专门的,a.外国的；外交的,a.醒着的v.唤醒,英[''speʃәl] ,"[{""k"":""A"", ""v"":""a.完整的；L!完成的v.完成""},{""k"":""B"",""v"":""a.特殊的；专门的""},{""k"":""C"",""v"":""a.外国的；外交的""},{""k"":""D"",""v"":""a.醒着的v.唤醒""}]","('qitm:j08001','junior','en','N','B','special','special','英[''speʃәl] ','[{""k"":""A"", ""v"":""a.完整的；L!完成的v.完成""},{""k"":""B"",""v"":""a.特殊的；专门的""},{""k"":""C"",""v"":""a.外国的；外交的""},{""k"":""D"",""v"":""a.醒着的v.唤醒""}]'),","('qitm:j08001','MEMBER','quiz:j08','{}'),"
qitm:j08002,junior,en,N,C,usual,usual,a.完美的；理想的,a.有礼貌的；客气的,a.通常的；平常的,a.无聊的；单调的,英[''ju:ʒuәl] ,"[{""k"":""A"", ""v"":""a.完美的；理想的""},{""k"":""B"",""v"":""a.有礼貌的；客气的""},{""k"":""C"",""v"":""a.通常的；平常的""},{""k"":""D"",""v"":""a.无聊的；单调的""}]","('qitm:j08002','junior','en','N','C','usual','usual','英[''ju:ʒuәl] ','[{""k"":""A"", ""v"":""a.完美的；理想的""},{""k"":""B"",""v"":""a.有礼貌的；客气的""},{""k"":""C"",""v"":""a.通常的；平常的""},{""k"":""D"",""v"":""a.无聊的；单调的""}]'),","('qitm:j08002','MEMBER','quiz:j08','{}'),"
qitm:j08003,junior,en,N,B,sudden,sudden,a.想睡觉的；困倦的,a.突然的；意外的,值得的a.有……的价值；,a.医学的；医疗的,英[''sʌdn] ,"[{""k"":""A"", ""v"":""a.想睡觉的；困倦的""},{""k"":""B"",""v"":""a.突然的；意外的""},{""k"":""C"",""v"":""值得的a.有……的价值；""},{""k"":""D"",""v"":""a.医学的；医疗的""}]","('qitm:j08003','junior','en','N','B','sudden','sudden','英[''sʌdn] ','[{""k"":""A"", ""v"":""a.想睡觉的；困倦的""},{""k"":""B"",""v"":""a.突然的；意外的""},{""k"":""C"",""v"":""值得的a.有……的价值；""},{""k"":""D"",""v"":""a.医学的；医疗的""}]'),","('qitm:j08003','MEMBER','quiz:j08','{}'),"
qitm:j08004,junior,en,N,C,foreign,foreign,ad.在西方a.西方的；西部的,n.西部a.西的,a.外国的；外交的,a.印度的；印第安人的n.印度人,英[''fɒ:rin] ,"[{""k"":""A"", ""v"":""ad.在西方a.西方的；西部的""},{""k"":""B"",""v"":""n.西部a.西的""},{""k"":""C"",""v"":""a.外国的；外交的""},{""k"":""D"",""v"":""a.印度的；印第安人的n.印度人""}]","('qitm:j08004','junior','en','N','C','foreign','foreign','英[''fɒ:rin] ','[{""k"":""A"", ""v"":""ad.在西方a.西方的；西部的""},{""k"":""B"",""v"":""n.西部a.西的""},{""k"":""C"",""v"":""a.外国的；外交的""},{""k"":""D"",""v"":""a.印度的；印第安人的n.印度人""}]'),","('qitm:j08004','MEMBER','quiz:j08','{}'),"
qitm:j08005,junior,en,N,D,perfect,perfect,a.有趣的；搞笑的,a.勇敢的；大胆的,a.医学的；医疗的,a.完美的；理想的,英[''pә:fikt] ,"[{""k"":""A"", ""v"":""a.有趣的；搞笑的""},{""k"":""B"",""v"":""a.勇敢的；大胆的""},{""k"":""C"",""v"":""a.医学的；医疗的""},{""k"":""D"",""v"":""a.完美的；理想的""}]","('qitm:j08005','junior','en','N','D','perfect','perfect','英[''pә:fikt] ','[{""k"":""A"", ""v"":""a.有趣的；搞笑的""},{""k"":""B"",""v"":""a.勇敢的；大胆的""},{""k"":""C"",""v"":""a.医学的；医疗的""},{""k"":""D"",""v"":""a.完美的；理想的""}]'),","('qitm:j08005','MEMBER','quiz:j08','{}'),"
qitm:j08006,junior,en,N,A,complete,complete,a.完整的；L!完成的v.完成,a.真的；真正的；确切的,a.整个的；完全的n.整个事物,a.相似的，近似的,英[kәm''pli:t] ,"[{""k"":""A"", ""v"":""a.完整的；L!完成的v.完成""},{""k"":""B"",""v"":""a.真的；真正的；确切的""},{""k"":""C"",""v"":""a.整个的；完全的n.整个事物""},{""k"":""D"",""v"":""a.相似的，近似的""}]","('qitm:j08006','junior','en','N','A','complete','complete','英[kәm''pli:t] ','[{""k"":""A"", ""v"":""a.完整的；L!完成的v.完成""},{""k"":""B"",""v"":""a.真的；真正的；确切的""},{""k"":""C"",""v"":""a.整个的；完全的n.整个事物""},{""k"":""D"",""v"":""a.相似的，近似的""}]'),","('qitm:j08006','MEMBER','quiz:j08','{}'),"
qitm:j08007,junior,en,N,D,dangerous,dangerous,a.在线的，联网的ad.在线地,a.完美的；理想的,a.真的；真正的；确切的,a.危险的；有危害的,英[''deindʒәrәs] ,"[{""k"":""A"", ""v"":""a.在线的，联网的ad.在线地""},{""k"":""B"",""v"":""a.完美的；理想的""},{""k"":""C"",""v"":""a.真的；真正的；确切的""},{""k"":""D"",""v"":""a.危险的；有危害的""}]","('qitm:j08007','junior','en','N','D','dangerous','dangerous','英[''deindʒәrәs] ','[{""k"":""A"", ""v"":""a.在线的，联网的ad.在线地""},{""k"":""B"",""v"":""a.完美的；理想的""},{""k"":""C"",""v"":""a.真的；真正的；确切的""},{""k"":""D"",""v"":""a.危险的；有危害的""}]'),","('qitm:j08007','MEMBER','quiz:j08','{}'),"
qitm:j08008,junior,en,N,C,only,only,a.完美的；理想的,a.特殊的；专门的,a.惟一的ad.仅仅,a.下雨的；多雨的,英[''әunli] ,"[{""k"":""A"", ""v"":""a.完美的；理想的""},{""k"":""B"",""v"":""a.特殊的；专门的""},{""k"":""C"",""v"":""a.惟一的ad.仅仅""},{""k"":""D"",""v"":""a.下雨的；多雨的""}]","('qitm:j08008','junior','en','N','C','only','only','英[''әunli] ','[{""k"":""A"", ""v"":""a.完美的；理想的""},{""k"":""B"",""v"":""a.特殊的；专门的""},{""k"":""C"",""v"":""a.惟一的ad.仅仅""},{""k"":""D"",""v"":""a.下雨的；多雨的""}]'),","('qitm:j08008','MEMBER','quiz:j08','{}'),"
qitm:j08009,junior,en,N,D,boring,boring,a.在线的，联网的ad.在线地,v.改正a.直的；正直的ad.坦率地,a.相似的，近似的,a.无聊的；单调的,英[''bɒ:riŋ] ,"[{""k"":""A"", ""v"":""a.在线的，联网的ad.在线地""},{""k"":""B"",""v"":""v.改正a.直的；正直的ad.坦率地""},{""k"":""C"",""v"":""a.相似的，近似的""},{""k"":""D"",""v"":""a.无聊的；单调的""}]","('qitm:j08009','junior','en','N','D','boring','boring','英[''bɒ:riŋ] ','[{""k"":""A"", ""v"":""a.在线的，联网的ad.在线地""},{""k"":""B"",""v"":""v.改正a.直的；正直的ad.坦率地""},{""k"":""C"",""v"":""a.相似的，近似的""},{""k"":""D"",""v"":""a.无聊的；单调的""}]'),","('qitm:j08009','MEMBER','quiz:j08','{}'),"
