id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s16000,senior,en,N,D,pond,pond,n.磁盘，光盘，唱片,n.持有，所有权，财产,n.储备，自然保护区v.预订，保留,n.池塘，池子,英[pɒnd] ,"[{""k"":""A"", ""v"":""n.磁盘，光盘，唱片""},{""k"":""B"",""v"":""n.持有，所有权，财产""},{""k"":""C"",""v"":""n.储备，自然保护区v.预订，保留""},{""k"":""D"",""v"":""n.池塘，池子""}]","('qitm:s16000','senior','en','N','D','pond','pond','英[pɒnd] ','[{""k"":""A"", ""v"":""n.磁盘，光盘，唱片""},{""k"":""B"",""v"":""n.持有，所有权，财产""},{""k"":""C"",""v"":""n.储备，自然保护区v.预订，保留""},{""k"":""D"",""v"":""n.池塘，池子""}]'),","('qitm:s16000','MEMBER','quiz:s16','{}'),"
qitm:s16001,senior,en,N,D,duration,duration,n.地带，区域v.分区,n.代理，代理商，中介,n.彩虹,n.持续，持续时间，期间,英[dju''reiʃәn] ,"[{""k"":""A"", ""v"":""n.地带，区域v.分区""},{""k"":""B"",""v"":""n.代理，代理商，中介""},{""k"":""C"",""v"":""n.彩虹""},{""k"":""D"",""v"":""n.持续，持续时间，期间""}]","('qitm:s16001','senior','en','N','D','duration','duration','英[dju''reiʃәn] ','[{""k"":""A"", ""v"":""n.地带，区域v.分区""},{""k"":""B"",""v"":""n.代理，代理商，中介""},{""k"":""C"",""v"":""n.彩虹""},{""k"":""D"",""v"":""n.持续，持续时间，期间""}]'),","('qitm:s16001','MEMBER','quiz:s16','{}'),"
qitm:s16002,senior,en,N,C,possession,possession,n.持续，持续时间，期间,n.储备，自然保护区v.预订，保留,n.持有，所有权，财产,n.窗帘，幕布V.遮蔽,英[pә''zeʃәn] ,"[{""k"":""A"", ""v"":""n.持续，持续时间，期间""},{""k"":""B"",""v"":""n.储备，自然保护区v.预订，保留""},{""k"":""C"",""v"":""n.持有，所有权，财产""},{""k"":""D"",""v"":""n.窗帘，幕布V.遮蔽""}]","('qitm:s16002','senior','en','N','C','possession','possession','英[pә''zeʃәn] ','[{""k"":""A"", ""v"":""n.持续，持续时间，期间""},{""k"":""B"",""v"":""n.储备，自然保护区v.预订，保留""},{""k"":""C"",""v"":""n.持有，所有权，财产""},{""k"":""D"",""v"":""n.窗帘，幕布V.遮蔽""}]'),","('qitm:s16002','MEMBER','quiz:s16','{}'),"
qitm:s16003,senior,en,N,D,dimension,dimension,n.代理，代理商，中介,n.抵抗，抵制，阻力，电阻,v.对...有影响，n.影响撞击,n.维度，体积，方面,英[dai''menʃәn] ,"[{""k"":""A"", ""v"":""n.代理，代理商，中介""},{""k"":""B"",""v"":""n.抵抗，抵制，阻力，电阻""},{""k"":""C"",""v"":""v.对...有影响，n.影响撞击""},{""k"":""D"",""v"":""n.维度，体积，方面""}]","('qitm:s16003','senior','en','N','D','dimension','dimension','英[dai''menʃәn] ','[{""k"":""A"", ""v"":""n.代理，代理商，中介""},{""k"":""B"",""v"":""n.抵抗，抵制，阻力，电阻""},{""k"":""C"",""v"":""v.对...有影响，n.影响撞击""},{""k"":""D"",""v"":""n.维度，体积，方面""}]'),","('qitm:s16003','MEMBER','quiz:s16','{}'),"
qitm:s16004,senior,en,N,A,equator,equator,n.赤道,n.维度，体积，方面,n.橱柜，碗柜,n.大气层，气氛，氛围,英[i''kweitә] ,"[{""k"":""A"", ""v"":""n.赤道""},{""k"":""B"",""v"":""n.维度，体积，方面""},{""k"":""C"",""v"":""n.橱柜，碗柜""},{""k"":""D"",""v"":""n.大气层，气氛，氛围""}]","('qitm:s16004','senior','en','N','A','equator','equator','英[i''kweitә] ','[{""k"":""A"", ""v"":""n.赤道""},{""k"":""B"",""v"":""n.维度，体积，方面""},{""k"":""C"",""v"":""n.橱柜，碗柜""},{""k"":""D"",""v"":""n.大气层，气氛，氛围""}]'),","('qitm:s16004','MEMBER','quiz:s16','{}'),"
qitm:s16005,senior,en,N,A,impact,impact,v.对...有影响，n.影响撞击,n.地区，行政区,n.电力，电流，电学,n.橱柜，碗柜,英[''impækt] ,"[{""k"":""A"", ""v"":""v.对...有影响，n.影响撞击""},{""k"":""B"",""v"":""n.地区，行政区""},{""k"":""C"",""v"":""n.电力，电流，电学""},{""k"":""D"",""v"":""n.橱柜，碗柜""}]","('qitm:s16005','senior','en','N','A','impact','impact','英[''impækt] ','[{""k"":""A"", ""v"":""v.对...有影响，n.影响撞击""},{""k"":""B"",""v"":""n.地区，行政区""},{""k"":""C"",""v"":""n.电力，电流，电学""},{""k"":""D"",""v"":""n.橱柜，碗柜""}]'),","('qitm:s16005','MEMBER','quiz:s16','{}'),"
qitm:s16006,senior,en,N,A,drawer,drawer,n.抽屉,n.团（堆），大量，群众,n.客户，顾客，委托人,n.电力，电流，电学,英[''drɒ:ә] ,"[{""k"":""A"", ""v"":""n.抽屉""},{""k"":""B"",""v"":""n.团（堆），大量，群众""},{""k"":""C"",""v"":""n.客户，顾客，委托人""},{""k"":""D"",""v"":""n.电力，电流，电学""}]","('qitm:s16006','senior','en','N','A','drawer','drawer','英[''drɒ:ә] ','[{""k"":""A"", ""v"":""n.抽屉""},{""k"":""B"",""v"":""n.团（堆），大量，群众""},{""k"":""C"",""v"":""n.客户，顾客，委托人""},{""k"":""D"",""v"":""n.电力，电流，电学""}]'),","('qitm:s16006','MEMBER','quiz:s16','{}'),"
qitm:s16007,senior,en,N,B,exit,exit,n.橱柜，碗柜,n.出口，通道,n.厨师长，厨师,n.丛林，危险地带，一团*,英[''eksit] ,"[{""k"":""A"", ""v"":""n.橱柜，碗柜""},{""k"":""B"",""v"":""n.出口，通道""},{""k"":""C"",""v"":""n.厨师长，厨师""},{""k"":""D"",""v"":""n.丛林，危险地带，一团*""}]","('qitm:s16007','senior','en','N','B','exit','exit','英[''eksit] ','[{""k"":""A"", ""v"":""n.橱柜，碗柜""},{""k"":""B"",""v"":""n.出口，通道""},{""k"":""C"",""v"":""n.厨师长，厨师""},{""k"":""D"",""v"":""n.丛林，危险地带，一团*""}]'),","('qitm:s16007','MEMBER','quiz:s16','{}'),"
qitm:s16008,senior,en,N,D,chef,chef,n.错误，过失,n.大气层，气氛，氛围,n.灯笼，提灯,n.厨师长，厨师,英[ʃef] ,"[{""k"":""A"", ""v"":""n.错误，过失""},{""k"":""B"",""v"":""n.大气层，气氛，氛围""},{""k"":""C"",""v"":""n.灯笼，提灯""},{""k"":""D"",""v"":""n.厨师长，厨师""}]","('qitm:s16008','senior','en','N','D','chef','chef','英[ʃef] ','[{""k"":""A"", ""v"":""n.错误，过失""},{""k"":""B"",""v"":""n.大气层，气氛，氛围""},{""k"":""C"",""v"":""n.灯笼，提灯""},{""k"":""D"",""v"":""n.厨师长，厨师""}]'),","('qitm:s16008','MEMBER','quiz:s16','{}'),"
qitm:s16009,senior,en,N,B,cupboard,cupboard,n.地带，区域v.分区,n.橱柜，碗柜,n.传统，惯例,n.储备，自然保护区v.预订，保留,英[''kʌpbɒ:d] ,"[{""k"":""A"", ""v"":""n.地带，区域v.分区""},{""k"":""B"",""v"":""n.橱柜，碗柜""},{""k"":""C"",""v"":""n.传统，惯例""},{""k"":""D"",""v"":""n.储备，自然保护区v.预订，保留""}]","('qitm:s16009','senior','en','N','B','cupboard','cupboard','英[''kʌpbɒ:d] ','[{""k"":""A"", ""v"":""n.地带，区域v.分区""},{""k"":""B"",""v"":""n.橱柜，碗柜""},{""k"":""C"",""v"":""n.传统，惯例""},{""k"":""D"",""v"":""n.储备，自然保护区v.预订，保留""}]'),","('qitm:s16009','MEMBER','quiz:s16','{}'),"
