id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s18000,senior,en,N,D,opera,opera,n.合伙人；伙伴；情侣,n.文件；文档v.记录,abbr.公元(AnnoDomini),n.歌剧；歌剧院,英[''ɒpәrә] ,"[{""k"":""A"", ""v"":""n.合伙人；伙伴；情侣""},{""k"":""B"",""v"":""n.文件；文档v.记录""},{""k"":""C"",""v"":""abbr.公元(AnnoDomini)""},{""k"":""D"",""v"":""n.歌剧；歌剧院""}]","('qitm:s18000','senior','en','N','D','opera','opera','英[''ɒpәrә] ','[{""k"":""A"", ""v"":""n.合伙人；伙伴；情侣""},{""k"":""B"",""v"":""n.文件；文档v.记录""},{""k"":""C"",""v"":""abbr.公元(AnnoDomini)""},{""k"":""D"",""v"":""n.歌剧；歌剧院""}]'),","('qitm:s18000','MEMBER','quiz:s18','{}'),"
qitm:s18001,senior,en,N,D,wage,wage,n.冠军；捍卫者,n.正义；公平；审判,n.公司；陪伴,n.工资；周薪,英[weidʒ] ,"[{""k"":""A"", ""v"":""n.冠军；捍卫者""},{""k"":""B"",""v"":""n.正义；公平；审判""},{""k"":""C"",""v"":""n.公司；陪伴""},{""k"":""D"",""v"":""n.工资；周薪""}]","('qitm:s18001','senior','en','N','D','wage','wage','英[weidʒ] ','[{""k"":""A"", ""v"":""n.冠军；捍卫者""},{""k"":""B"",""v"":""n.正义；公平；审判""},{""k"":""C"",""v"":""n.公司；陪伴""},{""k"":""D"",""v"":""n.工资；周薪""}]'),","('qitm:s18001','MEMBER','quiz:s18','{}'),"
qitm:s18002,senior,en,N,A,institution,institution,n.机构；制度；协会,n.下巴；下颌；颗,n.过失；缺点,n.合同；契约v.订合同,英[.insti''tju:ʃәn] ,"[{""k"":""A"", ""v"":""n.机构；制度；协会""},{""k"":""B"",""v"":""n.下巴；下颌；颗""},{""k"":""C"",""v"":""n.过失；缺点""},{""k"":""D"",""v"":""n.合同；契约v.订合同""}]","('qitm:s18002','senior','en','N','A','institution','institution','英[.insti''tju:ʃәn] ','[{""k"":""A"", ""v"":""n.机构；制度；协会""},{""k"":""B"",""v"":""n.下巴；下颌；颗""},{""k"":""C"",""v"":""n.过失；缺点""},{""k"":""D"",""v"":""n.合同；契约v.订合同""}]'),","('qitm:s18002','MEMBER','quiz:s18','{}'),"
qitm:s18003,senior,en,N,D,citizen,citizen,n.合同；契约v.订合同,n.机构；制度；协会,n.海豚,n.公民；市民；居民,英[''sitizn] ,"[{""k"":""A"", ""v"":""n.合同；契约v.订合同""},{""k"":""B"",""v"":""n.机构；制度；协会""},{""k"":""C"",""v"":""n.海豚""},{""k"":""D"",""v"":""n.公民；市民；居民""}]","('qitm:s18003','senior','en','N','D','citizen','citizen','英[''sitizn] ','[{""k"":""A"", ""v"":""n.合同；契约v.订合同""},{""k"":""B"",""v"":""n.机构；制度；协会""},{""k"":""C"",""v"":""n.海豚""},{""k"":""D"",""v"":""n.公民；市民；居民""}]'),","('qitm:s18003','MEMBER','quiz:s18','{}'),"
qitm:s18004,senior,en,N,A,company,company,n.公司；陪伴,n.过程；工序v.加工,n.程度；范围；广度,n.海湾；港湾,英[''kʌmpәni] ,"[{""k"":""A"", ""v"":""n.公司；陪伴""},{""k"":""B"",""v"":""n.过程；工序v.加工""},{""k"":""C"",""v"":""n.程度；范围；广度""},{""k"":""D"",""v"":""n.海湾；港湾""}]","('qitm:s18004','senior','en','N','A','company','company','英[''kʌmpәni] ','[{""k"":""A"", ""v"":""n.公司；陪伴""},{""k"":""B"",""v"":""n.过程；工序v.加工""},{""k"":""C"",""v"":""n.程度；范围；广度""},{""k"":""D"",""v"":""n.海湾；港湾""}]'),","('qitm:s18004','MEMBER','quiz:s18','{}'),"
qitm:s18005,senior,en,N,C,document,document,n.干旱；旱灾,n.罐；坦克,n.文件；文档v.记录,n.功能；（数）函数v.运转,英[''dɒkjumәnt] ,"[{""k"":""A"", ""v"":""n.干旱；旱灾""},{""k"":""B"",""v"":""n.罐；坦克""},{""k"":""C"",""v"":""n.文件；文档v.记录""},{""k"":""D"",""v"":""n.功能；（数）函数v.运转""}]","('qitm:s18005','senior','en','N','C','document','document','英[''dɒkjumәnt] ','[{""k"":""A"", ""v"":""n.干旱；旱灾""},{""k"":""B"",""v"":""n.罐；坦克""},{""k"":""C"",""v"":""n.文件；文档v.记录""},{""k"":""D"",""v"":""n.功能；（数）函数v.运转""}]'),","('qitm:s18005','MEMBER','quiz:s18','{}'),"
qitm:s18006,senior,en,N,B,AD,AD,n.管子；烟斗；笛子,abbr.公元(AnnoDomini),n.合伙人；伙伴；情侣,n.共和国；共和制,英[æd;әd;id] ,"[{""k"":""A"", ""v"":""n.管子；烟斗；笛子""},{""k"":""B"",""v"":""abbr.公元(AnnoDomini)""},{""k"":""C"",""v"":""n.合伙人；伙伴；情侣""},{""k"":""D"",""v"":""n.共和国；共和制""}]","('qitm:s18006','senior','en','N','B','AD','AD','英[æd;әd;id] ','[{""k"":""A"", ""v"":""n.管子；烟斗；笛子""},{""k"":""B"",""v"":""abbr.公元(AnnoDomini)""},{""k"":""C"",""v"":""n.合伙人；伙伴；情侣""},{""k"":""D"",""v"":""n.共和国；共和制""}]'),","('qitm:s18006','MEMBER','quiz:s18','{}'),"
qitm:s18007,senior,en,N,C,justice,justice,n.宪法；体制；章程,n.程度；范围；广度,n.正义；公平；审判,n.核心；中心；果核,英[''dʒʌstis] ,"[{""k"":""A"", ""v"":""n.宪法；体制；章程""},{""k"":""B"",""v"":""n.程度；范围；广度""},{""k"":""C"",""v"":""n.正义；公平；审判""},{""k"":""D"",""v"":""n.核心；中心；果核""}]","('qitm:s18007','senior','en','N','C','justice','justice','英[''dʒʌstis] ','[{""k"":""A"", ""v"":""n.宪法；体制；章程""},{""k"":""B"",""v"":""n.程度；范围；广度""},{""k"":""C"",""v"":""n.正义；公平；审判""},{""k"":""D"",""v"":""n.核心；中心；果核""}]'),","('qitm:s18007','MEMBER','quiz:s18','{}'),"
qitm:s18008,senior,en,N,C,function,function,n.合同；契约v.订合同,n.广告，宣传,n.功能；（数）函数v.运转,n.宪法；体制；章程,英[''fʌŋkʃәn] ,"[{""k"":""A"", ""v"":""n.合同；契约v.订合同""},{""k"":""B"",""v"":""n.广告，宣传""},{""k"":""C"",""v"":""n.功能；（数）函数v.运转""},{""k"":""D"",""v"":""n.宪法；体制；章程""}]","('qitm:s18008','senior','en','N','C','function','function','英[''fʌŋkʃәn] ','[{""k"":""A"", ""v"":""n.合同；契约v.订合同""},{""k"":""B"",""v"":""n.广告，宣传""},{""k"":""C"",""v"":""n.功能；（数）函数v.运转""},{""k"":""D"",""v"":""n.宪法；体制；章程""}]'),","('qitm:s18008','MEMBER','quiz:s18','{}'),"
qitm:s18009,senior,en,N,B,arch,arch,n.正义；公平；审判,n.拱形；拱门v.拱起,n.公司；陪伴,n.轨道；眼眶v.沿轨道绕行,英[ɑːtʃ] ,"[{""k"":""A"", ""v"":""n.正义；公平；审判""},{""k"":""B"",""v"":""n.拱形；拱门v.拱起""},{""k"":""C"",""v"":""n.公司；陪伴""},{""k"":""D"",""v"":""n.轨道；眼眶v.沿轨道绕行""}]","('qitm:s18009','senior','en','N','B','arch','arch','英[ɑːtʃ] ','[{""k"":""A"", ""v"":""n.正义；公平；审判""},{""k"":""B"",""v"":""n.拱形；拱门v.拱起""},{""k"":""C"",""v"":""n.公司；陪伴""},{""k"":""D"",""v"":""n.轨道；眼眶v.沿轨道绕行""}]'),","('qitm:s18009','MEMBER','quiz:s18','{}'),"
