id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql
"qitm:j14000","junior","N","A","Africa","Africa","n.非洲","n.身高，高度","n.风险；冒险","n.工作；职业","英['æfrikә] "
"qitm:j14001","junior","N","D","cent","cent","n.胡萝卜","n.高兴，快乐","n.会议；集会","n.分；美分","英［sent] "
"qitm:j14002","junior","N","B","chalk","chalk","n.活动；行动；活力","n.粉笔","n.会议；集会","n.工业；产业","英[tʃɒ:k] "
"qitm:j14003","junior","N","B","wind","wind","n.获胜者；赢家","n.风；风声，线索","n.宫殿；王宫","n.工具；器具","英[wind] "
"qitm:j14004","junior","N","A","storm","storm","n.风暴；（感情）爆发","n.工作；职业","n.机器；计算机；车辆","国王；之王","英[stɒ:m] "
"qitm:j14005","junior","N","D","risk","risk","行星；（the）地球","n.环境；外界；周围状况","n.皇后，女王","n.风险；冒险","英[risk] "
"qitm:j14006","junior","N","C","couple","couple","n.工具；器具","n.机场；航空站","n.夫妇；一对；一些","国王；之王","英['kʌpl] "
"qitm:j14007","junior","N","C","service","service","n.高兴，快乐","n.广场a.平方的","n.服务；招待","n.机翼；翅膀","英['sә:vis] "
"qitm:j14008","junior","N","D","sense","sense","n.活动；行动；活力","n.皇后，女王","n.工厂，制造厂","n.感觉；感官；意识","英[sens] "
"qitm:j14009","junior","N","D","feeling","feeling","n.宫殿；王宫","m海滨，海滩","n.顾客，客户","n.感情；感觉","英['fi:liŋ] "
"qitm:j14010","junior","N","C","height","height","n.和平；和睦；安宁","n.谷物；玉米","n.身高，高度","n.顾客，客户","英[hait] "
"qitm:j14011","junior","N","C","pleasure","pleasure","n.胡萝卜","n.答；答复","n.高兴，快乐","n.顾客，客户","英['pleʒә] "
"qitm:j14012","junior","N","D","factory","factory","n.规则v.统治","n.和平；和睦；安宁","n.身高，高度","n.工厂，制造厂","英['fæktәri] "
"qitm:j14013","junior","N","B","engineer","engineer","n.顾客，客户","n.工程师v.设计","n.海洋；大海","n.活动；行动；活力","英[.endʒi'niә] "
"qitm:j14014","junior","N","B","tool","tool","n.警察；官员；公务员","n.工具；器具","m海滨，海滩","n.凌乱；困境","英[tu:l] "
"qitm:j14015","junior","N","C","industry","industry","n.服务；招待","n.关系；关联","n.工业；产业","n.顾客，客户","英['indәstri] "
"qitm:j14016","junior","N","A","job","job","n.工作；职业","n.风；风声，线索","n.工厂，制造厂","n.汉堡包","英[dʒɒb] "
"qitm:j14017","junior","N","A","officer","officer","n.警察；官员；公务员","n.获胜者；赢家","n.国家；农村，乡村","n.谷物；玉米","英['ɒfisә] "
"qitm:j14018","junior","N","C","palace","palace","n.分；美分","n.工具；器具","n.宫殿；王宫","n.&v.提及；说及","英['pælis] "
"qitm:j14019","junior","N","D","corn","corn","n.风险；冒险","n.工厂，制造厂","n.环境；外界；周围状况","n.谷物；玉米","英[kɒ:n] "
"qitm:j14020","junior","N","A","hometown","hometown","n.故乡，家乡","n.害怕；担忧v.畏惧","n.岸，海岸；滑坡","n.凌乱；困境","英[hәum'taun] "
"qitm:j14021","junior","N","A","customer","customer","n.顾客，客户","n.感觉；感官；意识","n.国家；农村，乡村","n.服务；招待","英['kʌstәmә] "
"qitm:j14022","junior","N","A","relationship","relationship","n.关系；关联","n.机场；航空站","n.&v.提及；说及","n.夫妇；一对；一些","英[ri'leiʃәnʃip] "
"qitm:j14023","junior","N","D","square","square","n.风暴；（感情）爆发","n.感觉；感官；意识","n.皇后，女王","n.广场a.平方的","英[skwєә] "
"qitm:j14024","junior","N","B","rule","rule","n.&v.提及；说及","n.规则v.统治","n.答；答复","n.环境；外界；周围状况","英[ru:l] "
"qitm:j14025","junior","N","A","country","country","n.国家；农村，乡村","n.工作；职业","国王；之王","n.花园；果园","英['kʌntri] "
"qitm:j14026","junior","N","D","king","king","n.宫殿；王宫","n.夫妇；一对；一些","n.花园；果园","国王；之王","英[kiŋ] "
"qitm:j14027","junior","N","B","coast","coast","n.宫殿；王宫","n.岸，海岸；滑坡","n.活动；行动；活力","n.机翼；翅膀","英[kәust] "
"qitm:j14028","junior","N","C","beach","beach","n.粉笔","n.感觉；感官；意识","m海滨，海滩","n.答；答复","英[bi:tʃ] "
"qitm:j14029","junior","N","B","sea","sea","行星；（the）地球","n.海洋；大海","n.风；风声，线索","n.机翼；翅膀","英[si:] "
"qitm:j14030","junior","N","A","fear","fear","n.害怕；担忧v.畏惧","n.皇后，女王","n.谷物；玉米","n.警察；官员；公务员","英[fiә] "
"qitm:j14031","junior","N","D","hamburger","hamburger","n.服务；招待","n.工作；职业","n.活动；行动；活力","n.汉堡包","英['hæmbә:gә] "
"qitm:j14032","junior","N","C","action","action","n.害怕；担忧v.畏惧","n.海洋；大海","n.行动；行为；活跃","n.警察；官员；公务员","英['ækʃәn] "
"qitm:j14033","junior","N","A","planet","planet","行星；（the）地球","n.感情；感觉","n.行动；行为；活跃","n.夫妇；一对；一些","英['plænit] "
"qitm:j14034","junior","N","C","peace","peace","n.工程师v.设计","n.非洲","n.和平；和睦；安宁","n.谷物；玉米","英[pi:s] "
"qitm:j14035","junior","N","D","carrot","carrot","n.宫殿；王宫","n.工业；产业","n.化学；化学反应","n.胡萝卜","英['kærәt] "
"qitm:j14036","junior","N","B","passport","passport","国王；之王","n.护照；通行证","n.国家；农村，乡村","n.行动；行为；活跃","英['pæspɒ:t] "
"qitm:j14037","junior","N","D","garden","garden","n.答；答复","n.高兴，快乐","n.规则v.统治","n.花园；果园","英['gɑ:dn] "
"qitm:j14038","junior","N","C","chemistry","chemistry","n.机器人","n.花园；果园","n.化学；化学反应","n.顾客，客户","英['kemistri] "
"qitm:j14039","junior","N","B","environment","environment","n.服务；招待","n.环境；外界；周围状况","n.凌乱；困境","n.高兴，快乐","英[in'vairәnmәnt] "
"qitm:j14040","junior","N","A","queen","queen","n.皇后，女王","n.胡萝卜","n.感情；感觉","n.风暴；（感情）爆发","英['kwi:n] "
"qitm:j14041","junior","N","A","reply","reply","n.答；答复","n.海洋；大海","n.获胜者；赢家","n.风；风声，线索","英[ri'plai] "
"qitm:j14042","junior","N","A","mention","mention","n.&v.提及；说及","n.化学；化学反应","n.海洋；大海","n.风暴；（感情）爆发","英['menʃәn] "
"qitm:j14043","junior","N","D","meeting","meeting","n.风；风声，线索","n.服务；招待","n.岸，海岸；滑坡","n.会议；集会","英['mi:tiŋ] "
"qitm:j14044","junior","N","B","mess","mess","n.分；美分","n.凌乱；困境","n.化学；化学反应","n.答；答复","英[mes] "
"qitm:j14045","junior","N","A","activity","activity","n.活动；行动；活力","n.故乡，家乡","行星；（the）地球","n.宫殿；王宫","英[æk'tiviti] "
"qitm:j14046","junior","N","B","winner","winner","n.广场a.平方的","n.获胜者；赢家","n.行动；行为；活跃","n.害怕；担忧v.畏惧","英['winә] "
"qitm:j14047","junior","N","D","airport","airport","n.警察；官员；公务员","n.化学；化学反应","n.活动；行动；活力","n.机场；航空站","英['єәpɒ:t] "
"qitm:j14048","junior","N","B","chance","chance","n.岸，海岸；滑坡","n.机会；可能性","n.机翼；翅膀","n.工程师v.设计","英[tʃæns. tʃɑ:ns] "
"qitm:j14049","junior","N","C","machine","machine","n.凌乱；困境","n.非洲","n.机器；计算机；车辆","n.胡萝卜","英[mә'ʃi:n] "
"qitm:j14050","junior","N","D","robot","robot","n.行动；行为；活跃","n.国家；农村，乡村","n.工程师v.设计","n.机器人","英['rәubәt] "
"qitm:j14051","junior","N","C","wing","wing","n.岸，海岸；滑坡","n.夫妇；一对；一些","n.机翼；翅膀","n.工业；产业","英[wiŋ] "
"qitm:j14052","junior","N","A","Africa","n.非洲","Africa","coast","meeting","passport","英['æfrikә] "
"qitm:j14053","junior","N","C","cent","n.分；美分","planet","height","cent","chance","英［sent] "
"qitm:j14054","junior","N","A","chalk","n.粉笔","chalk","passport","relationship","square","英[tʃɒ:k] "
"qitm:j14055","junior","N","A","wind","n.风；风声，线索","wind","officer","hometown","storm","英[wind] "
"qitm:j14056","junior","N","D","storm","n.风暴；（感情）爆发","peace","sea","risk","storm","英[stɒ:m] "
"qitm:j14057","junior","N","B","risk","n.风险；冒险","peace","risk","storm","activity","英[risk] "
"qitm:j14058","junior","N","D","couple","n.夫妇；一对；一些","fear","hometown","sense","couple","英['kʌpl] "
"qitm:j14059","junior","N","C","service","n.服务；招待","storm","winner","service","coast","英['sә:vis] "
"qitm:j14060","junior","N","C","sense","n.感觉；感官；意识","chemistry","machine","sense","factory","英[sens] "
"qitm:j14061","junior","N","B","feeling","n.感情；感觉","tool","feeling","winner","corn","英['fi:liŋ] "
