id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:j09000,junior,en,N,D,direct,direct,ad.往外，室外;离开,ad.几乎，差不多,ad.甚至，更加,a.&ad.直接的（地）v.管理，指导,英[di''rekt] ,"[{""k"":""A"", ""v"":""ad.往外，室外;离开""},{""k"":""B"",""v"":""ad.几乎，差不多""},{""k"":""C"",""v"":""ad.甚至，更加""},{""k"":""D"",""v"":""a.&ad.直接的（地）v.管理，指导""}]","('qitm:j09000','junior','en','N','D','direct','direct','英[di''rekt] ','[{""k"":""A"", ""v"":""ad.往外，室外;离开""},{""k"":""B"",""v"":""ad.几乎，差不多""},{""k"":""C"",""v"":""ad.甚至，更加""},{""k"":""D"",""v"":""a.&ad.直接的（地）v.管理，指导""}]'),","('qitm:j09000','MEMBER','quiz:j09','{}'),"
qitm:j09001,junior,en,N,A,central,central,a.中心的，中央的,a.&ad.最后的（地）n.最后V.持续,ad.可能，也许,n.甜食a.甜的，可爱的,英[''sentrәl] ,"[{""k"":""A"", ""v"":""a.中心的，中央的""},{""k"":""B"",""v"":""a.&ad.最后的（地）n.最后V.持续""},{""k"":""C"",""v"":""ad.可能，也许""},{""k"":""D"",""v"":""n.甜食a.甜的，可爱的""}]","('qitm:j09001','junior','en','N','A','central','central','英[''sentrәl] ','[{""k"":""A"", ""v"":""a.中心的，中央的""},{""k"":""B"",""v"":""a.&ad.最后的（地）n.最后V.持续""},{""k"":""C"",""v"":""ad.可能，也许""},{""k"":""D"",""v"":""n.甜食a.甜的，可爱的""}]'),","('qitm:j09001','MEMBER','quiz:j09','{}'),"
qitm:j09002,junior,en,N,D,famous,famous,a.优秀的，极好的，卓越的,a.自由的，免费的,ad.两次，两倍,a.著名的，知名的,英[''feimәs] ,"[{""k"":""A"", ""v"":""a.优秀的，极好的，卓越的""},{""k"":""B"",""v"":""a.自由的，免费的""},{""k"":""C"",""v"":""ad.两次，两倍""},{""k"":""D"",""v"":""a.著名的，知名的""}]","('qitm:j09002','junior','en','N','D','famous','famous','英[''feimәs] ','[{""k"":""A"", ""v"":""a.优秀的，极好的，卓越的""},{""k"":""B"",""v"":""a.自由的，免费的""},{""k"":""C"",""v"":""ad.两次，两倍""},{""k"":""D"",""v"":""a.著名的，知名的""}]'),","('qitm:j09002','MEMBER','quiz:j09','{}'),"
qitm:j09003,junior,en,N,D,ready,ready,ad.其他a.别的,ad.高声，大声,ad.几乎不，简直不,a.准备好的，乐意的,英[''redi] ,"[{""k"":""A"", ""v"":""ad.其他a.别的""},{""k"":""B"",""v"":""ad.高声，大声""},{""k"":""C"",""v"":""ad.几乎不，简直不""},{""k"":""D"",""v"":""a.准备好的，乐意的""}]","('qitm:j09003','junior','en','N','D','ready','ready','英[''redi] ','[{""k"":""A"", ""v"":""ad.其他a.别的""},{""k"":""B"",""v"":""ad.高声，大声""},{""k"":""C"",""v"":""ad.几乎不，简直不""},{""k"":""D"",""v"":""a.准备好的，乐意的""}]'),","('qitm:j09003','MEMBER','quiz:j09','{}'),"
qitm:j09004,junior,en,N,B,excellent,excellent,ad.相反，代替,a.优秀的，极好的，卓越的,a.总数的n.合计v.合计为,ad.像这样，如此conj.因此pron.这样,英[''ekslәnt] ,"[{""k"":""A"", ""v"":""ad.相反，代替""},{""k"":""B"",""v"":""a.优秀的，极好的，卓越的""},{""k"":""C"",""v"":""a.总数的n.合计v.合计为""},{""k"":""D"",""v"":""ad.像这样，如此conj.因此pron.这样""}]","('qitm:j09004','junior','en','N','B','excellent','excellent','英[''ekslәnt] ','[{""k"":""A"", ""v"":""ad.相反，代替""},{""k"":""B"",""v"":""a.优秀的，极好的，卓越的""},{""k"":""C"",""v"":""a.总数的n.合计v.合计为""},{""k"":""D"",""v"":""ad.像这样，如此conj.因此pron.这样""}]'),","('qitm:j09004','MEMBER','quiz:j09','{}'),"
qitm:j09005,junior,en,N,D,proud,proud,a.著名的，知名的,ad.精确地，确切地,ad.可能，也许,a.自豪的，骄傲的,英[praud] ,"[{""k"":""A"", ""v"":""a.著名的，知名的""},{""k"":""B"",""v"":""ad.精确地，确切地""},{""k"":""C"",""v"":""ad.可能，也许""},{""k"":""D"",""v"":""a.自豪的，骄傲的""}]","('qitm:j09005','junior','en','N','D','proud','proud','英[praud] ','[{""k"":""A"", ""v"":""a.著名的，知名的""},{""k"":""B"",""v"":""ad.精确地，确切地""},{""k"":""C"",""v"":""ad.可能，也许""},{""k"":""D"",""v"":""a.自豪的，骄傲的""}]'),","('qitm:j09005','MEMBER','quiz:j09','{}'),"
qitm:j09006,junior,en,N,B,own,own,a.准备好的，乐意的,a.自己的v.拥有,a.优秀的，极好的，卓越的,ad.到处，处处,英[әun] ,"[{""k"":""A"", ""v"":""a.准备好的，乐意的""},{""k"":""B"",""v"":""a.自己的v.拥有""},{""k"":""C"",""v"":""a.优秀的，极好的，卓越的""},{""k"":""D"",""v"":""ad.到处，处处""}]","('qitm:j09006','junior','en','N','B','own','own','英[әun] ','[{""k"":""A"", ""v"":""a.准备好的，乐意的""},{""k"":""B"",""v"":""a.自己的v.拥有""},{""k"":""C"",""v"":""a.优秀的，极好的，卓越的""},{""k"":""D"",""v"":""ad.到处，处处""}]'),","('qitm:j09006','MEMBER','quiz:j09','{}'),"
qitm:j09007,junior,en,N,A,natural,natural,a.自然的，天生的,ad.非常，十分，相当,ad.到处，处处,ad.其他a.别的,英[''nætʃәrәl] ,"[{""k"":""A"", ""v"":""a.自然的，天生的""},{""k"":""B"",""v"":""ad.非常，十分，相当""},{""k"":""C"",""v"":""ad.到处，处处""},{""k"":""D"",""v"":""ad.其他a.别的""}]","('qitm:j09007','junior','en','N','A','natural','natural','英[''nætʃәrәl] ','[{""k"":""A"", ""v"":""a.自然的，天生的""},{""k"":""B"",""v"":""ad.非常，十分，相当""},{""k"":""C"",""v"":""ad.到处，处处""},{""k"":""D"",""v"":""ad.其他a.别的""}]'),","('qitm:j09007','MEMBER','quiz:j09','{}'),"
qitm:j09008,junior,en,N,A,free,free,a.自由的，免费的,ad.较少的，更少的,a.自然的，天生的,ad....点钟,英[fri:] ,"[{""k"":""A"", ""v"":""a.自由的，免费的""},{""k"":""B"",""v"":""ad.较少的，更少的""},{""k"":""C"",""v"":""a.自然的，天生的""},{""k"":""D"",""v"":""ad....点钟""}]","('qitm:j09008','junior','en','N','A','free','free','英[fri:] ','[{""k"":""A"", ""v"":""a.自由的，免费的""},{""k"":""B"",""v"":""ad.较少的，更少的""},{""k"":""C"",""v"":""a.自然的，天生的""},{""k"":""D"",""v"":""ad....点钟""}]'),","('qitm:j09008','MEMBER','quiz:j09','{}'),"
qitm:j09009,junior,en,N,D,total,total,ad.甚至，更加,ad.离开，离去，在远处,ad.仍然，还,a.总数的n.合计v.合计为,英[''tәutl] ,"[{""k"":""A"", ""v"":""ad.甚至，更加""},{""k"":""B"",""v"":""ad.离开，离去，在远处""},{""k"":""C"",""v"":""ad.仍然，还""},{""k"":""D"",""v"":""a.总数的n.合计v.合计为""}]","('qitm:j09009','junior','en','N','D','total','total','英[''tәutl] ','[{""k"":""A"", ""v"":""ad.甚至，更加""},{""k"":""B"",""v"":""ad.离开，离去，在远处""},{""k"":""C"",""v"":""ad.仍然，还""},{""k"":""D"",""v"":""a.总数的n.合计v.合计为""}]'),","('qitm:j09009','MEMBER','quiz:j09','{}'),"
