id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s12000,senior,en,N,D,narrow,narrow,a.真实的，真正的:真诚的,a.月球的，农历的,a.严重的，严厉的，激烈的,a.狭窄的，狭隘的,英[''nærәu] ,"[{""k"":""A"", ""v"":""a.真实的，真正的:真诚的""},{""k"":""B"",""v"":""a.月球的，农历的""},{""k"":""C"",""v"":""a.严重的，严厉的，激烈的""},{""k"":""D"",""v"":""a.狭窄的，狭隘的""}]","('qitm:s12000','senior','en','N','D','narrow','narrow','英[''nærәu] ','[{""k"":""A"", ""v"":""a.真实的，真正的:真诚的""},{""k"":""B"",""v"":""a.月球的，农历的""},{""k"":""C"",""v"":""a.严重的，严厉的，激烈的""},{""k"":""D"",""v"":""a.狭窄的，狭隘的""}]'),","('qitm:s12000','MEMBER','quiz:s12','{}'),"
qitm:s12001,senior,en,N,C,previous,previous,a.卓越的，非凡的，举世瞩目的,a.优先的ad.在前地,a.以前的，早先的，ad.在...以前,a.现实的，实事求是的，逼真的,英[''pri:viәs] ,"[{""k"":""A"", ""v"":""a.卓越的，非凡的，举世瞩目的""},{""k"":""B"",""v"":""a.优先的ad.在前地""},{""k"":""C"",""v"":""a.以前的，早先的，ad.在...以前""},{""k"":""D"",""v"":""a.现实的，实事求是的，逼真的""}]","('qitm:s12001','senior','en','N','C','previous','previous','英[''pri:viәs] ','[{""k"":""A"", ""v"":""a.卓越的，非凡的，举世瞩目的""},{""k"":""B"",""v"":""a.优先的ad.在前地""},{""k"":""C"",""v"":""a.以前的，早先的，ad.在...以前""},{""k"":""D"",""v"":""a.现实的，实事求是的，逼真的""}]'),","('qitm:s12001','MEMBER','quiz:s12','{}'),"
qitm:s12002,senior,en,N,D,delicate,delicate,a.负责的，有责任的，可靠的,a.上级的，优秀的n.上级，长者,a.值得的，有价值的,a.精美的，微妙的，娇弱的,英[''delikәt] ,"[{""k"":""A"", ""v"":""a.负责的，有责任的，可靠的""},{""k"":""B"",""v"":""a.上级的，优秀的n.上级，长者""},{""k"":""C"",""v"":""a.值得的，有价值的""},{""k"":""D"",""v"":""a.精美的，微妙的，娇弱的""}]","('qitm:s12002','senior','en','N','D','delicate','delicate','英[''delikәt] ','[{""k"":""A"", ""v"":""a.负责的，有责任的，可靠的""},{""k"":""B"",""v"":""a.上级的，优秀的n.上级，长者""},{""k"":""C"",""v"":""a.值得的，有价值的""},{""k"":""D"",""v"":""a.精美的，微妙的，娇弱的""}]'),","('qitm:s12002','MEMBER','quiz:s12','{}'),"
qitm:s12003,senior,en,N,C,vivid,vivid,a.有影响的，有势力的,a.有限的，被限制的,a.生动的，逼真的，鲜艳的,a.乡下的，农村的，田园的,英[''vivid] ,"[{""k"":""A"", ""v"":""a.有影响的，有势力的""},{""k"":""B"",""v"":""a.有限的，被限制的""},{""k"":""C"",""v"":""a.生动的，逼真的，鲜艳的""},{""k"":""D"",""v"":""a.乡下的，农村的，田园的""}]","('qitm:s12003','senior','en','N','C','vivid','vivid','英[''vivid] ','[{""k"":""A"", ""v"":""a.有影响的，有势力的""},{""k"":""B"",""v"":""a.有限的，被限制的""},{""k"":""C"",""v"":""a.生动的，逼真的，鲜艳的""},{""k"":""D"",""v"":""a.乡下的，农村的，田园的""}]'),","('qitm:s12003','MEMBER','quiz:s12','{}'),"
qitm:s12004,senior,en,N,B,salty,salty,a.向后的，后退的，落后的ad.向后,a.含盐的，咸味的,a.意识到的，知道的,a.月球的，农历的,英[''sɒ:lti] ,"[{""k"":""A"", ""v"":""a.向后的，后退的，落后的ad.向后""},{""k"":""B"",""v"":""a.含盐的，咸味的""},{""k"":""C"",""v"":""a.意识到的，知道的""},{""k"":""D"",""v"":""a.月球的，农历的""}]","('qitm:s12004','senior','en','N','B','salty','salty','英[''sɒ:lti] ','[{""k"":""A"", ""v"":""a.向后的，后退的，落后的ad.向后""},{""k"":""B"",""v"":""a.含盐的，咸味的""},{""k"":""C"",""v"":""a.意识到的，知道的""},{""k"":""D"",""v"":""a.月球的，农历的""}]'),","('qitm:s12004','MEMBER','quiz:s12','{}'),"
qitm:s12005,senior,en,N,D,contemporary,contemporary,a.有影响的，有势力的,a.上级的，优秀的n.上级，长者,a.向后的，后退的，落后的ad.向后,a.当代的，同时代的,英[kәn''tempәrәri] ,"[{""k"":""A"", ""v"":""a.有影响的，有势力的""},{""k"":""B"",""v"":""a.上级的，优秀的n.上级，长者""},{""k"":""C"",""v"":""a.向后的，后退的，落后的ad.向后""},{""k"":""D"",""v"":""a.当代的，同时代的""}]","('qitm:s12005','senior','en','N','D','contemporary','contemporary','英[kәn''tempәrәri] ','[{""k"":""A"", ""v"":""a.有影响的，有势力的""},{""k"":""B"",""v"":""a.上级的，优秀的n.上级，长者""},{""k"":""C"",""v"":""a.向后的，后退的，落后的ad.向后""},{""k"":""D"",""v"":""a.当代的，同时代的""}]'),","('qitm:s12005','MEMBER','quiz:s12','{}'),"
qitm:s12006,senior,en,N,A,realistic,realistic,a.现实的，实事求是的，逼真的,a.上级的，优秀的n.上级，长者,a.有效率的，有能力的,a.整洁的，整齐的，灵巧的,英[riә''listik] ,"[{""k"":""A"", ""v"":""a.现实的，实事求是的，逼真的""},{""k"":""B"",""v"":""a.上级的，优秀的n.上级，长者""},{""k"":""C"",""v"":""a.有效率的，有能力的""},{""k"":""D"",""v"":""a.整洁的，整齐的，灵巧的""}]","('qitm:s12006','senior','en','N','A','realistic','realistic','英[riә''listik] ','[{""k"":""A"", ""v"":""a.现实的，实事求是的，逼真的""},{""k"":""B"",""v"":""a.上级的，优秀的n.上级，长者""},{""k"":""C"",""v"":""a.有效率的，有能力的""},{""k"":""D"",""v"":""a.整洁的，整齐的，灵巧的""}]'),","('qitm:s12006','MEMBER','quiz:s12','{}'),"
qitm:s12007,senior,en,N,B,rural,rural,a.整洁的，整齐的，灵巧的,a.乡下的，农村的，田园的,a.月球的，农历的,a.卓越的，非凡的，举世瞩目的,英[''ruәrәl] ,"[{""k"":""A"", ""v"":""a.整洁的，整齐的，灵巧的""},{""k"":""B"",""v"":""a.乡下的，农村的，田园的""},{""k"":""C"",""v"":""a.月球的，农历的""},{""k"":""D"",""v"":""a.卓越的，非凡的，举世瞩目的""}]","('qitm:s12007','senior','en','N','B','rural','rural','英[''ruәrәl] ','[{""k"":""A"", ""v"":""a.整洁的，整齐的，灵巧的""},{""k"":""B"",""v"":""a.乡下的，农村的，田园的""},{""k"":""C"",""v"":""a.月球的，农历的""},{""k"":""D"",""v"":""a.卓越的，非凡的，举世瞩目的""}]'),","('qitm:s12007','MEMBER','quiz:s12','{}'),"
qitm:s12008,senior,en,N,A,contrary,contrary,a.相反的，对立的n.相反，反面,a.值得的，有价值的,a.现实的，实事求是的，逼真的,a.简单的，坦率的ad.直截了当地,英[''kɒntrәri] ,"[{""k"":""A"", ""v"":""a.相反的，对立的n.相反，反面""},{""k"":""B"",""v"":""a.值得的，有价值的""},{""k"":""C"",""v"":""a.现实的，实事求是的，逼真的""},{""k"":""D"",""v"":""a.简单的，坦率的ad.直截了当地""}]","('qitm:s12008','senior','en','N','A','contrary','contrary','英[''kɒntrәri] ','[{""k"":""A"", ""v"":""a.相反的，对立的n.相反，反面""},{""k"":""B"",""v"":""a.值得的，有价值的""},{""k"":""C"",""v"":""a.现实的，实事求是的，逼真的""},{""k"":""D"",""v"":""a.简单的，坦率的ad.直截了当地""}]'),","('qitm:s12008','MEMBER','quiz:s12','{}'),"
qitm:s12009,senior,en,N,D,backward,backward,a.有意义的，重大的，重要的,a.有抱负的，有野心的,a.永久的，持久的,a.向后的，后退的，落后的ad.向后,英[''bækwәd] ,"[{""k"":""A"", ""v"":""a.有意义的，重大的，重要的""},{""k"":""B"",""v"":""a.有抱负的，有野心的""},{""k"":""C"",""v"":""a.永久的，持久的""},{""k"":""D"",""v"":""a.向后的，后退的，落后的ad.向后""}]","('qitm:s12009','senior','en','N','D','backward','backward','英[''bækwәd] ','[{""k"":""A"", ""v"":""a.有意义的，重大的，重要的""},{""k"":""B"",""v"":""a.有抱负的，有野心的""},{""k"":""C"",""v"":""a.永久的，持久的""},{""k"":""D"",""v"":""a.向后的，后退的，落后的ad.向后""}]'),","('qitm:s12009','MEMBER','quiz:s12','{}'),"
