id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s30000,senior,en,N,B,centre,centre,n.祝贺；贺辞,n.中心v.集中；以…为中心,n.专家；内行a.内行的,n.重力:引力；重心,英[''sentә] (center),"[{""k"":""A"", ""v"":""n.祝贺；贺辞""},{""k"":""B"",""v"":""n.中心v.集中；以…为中心""},{""k"":""C"",""v"":""n.专家；内行a.内行的""},{""k"":""D"",""v"":""n.重力:引力；重心""}]","('qitm:s30000','senior','en','N','B','centre','centre','英[''sentә] (center)','[{""k"":""A"", ""v"":""n.祝贺；贺辞""},{""k"":""B"",""v"":""n.中心v.集中；以…为中心""},{""k"":""C"",""v"":""n.专家；内行a.内行的""},{""k"":""D"",""v"":""n.重力:引力；重心""}]'),","('qitm:s30000','MEMBER','quiz:s30','{}'),"
qitm:s30001,senior,en,N,A,category,category,n.种类:范畴,n.庄稼；收成v.种庄稼；收成,n.自由；许可,n.设备；装置；手段,英[''kætigәri］ ,"[{""k"":""A"", ""v"":""n.种类:范畴""},{""k"":""B"",""v"":""n.庄稼；收成v.种庄稼；收成""},{""k"":""C"",""v"":""n.自由；许可""},{""k"":""D"",""v"":""n.设备；装置；手段""}]","('qitm:s30001','senior','en','N','A','category','category','英[''kætigәri］ ','[{""k"":""A"", ""v"":""n.种类:范畴""},{""k"":""B"",""v"":""n.庄稼；收成v.种庄稼；收成""},{""k"":""C"",""v"":""n.自由；许可""},{""k"":""D"",""v"":""n.设备；装置；手段""}]'),","('qitm:s30001','MEMBER','quiz:s30','{}'),"
qitm:s30002,senior,en,N,C,sort,sort,num.&n.1亿a.十亿的,n.组织；团体；机构,n.种类；排序V.分类:整理,n.作者；作家,英[sɒ:t] ,"[{""k"":""A"", ""v"":""num.&n.1亿a.十亿的""},{""k"":""B"",""v"":""n.组织；团体；机构""},{""k"":""C"",""v"":""n.种类；排序V.分类:整理""},{""k"":""D"",""v"":""n.作者；作家""}]","('qitm:s30002','senior','en','N','C','sort','sort','英[sɒ:t] ','[{""k"":""A"", ""v"":""num.&n.1亿a.十亿的""},{""k"":""B"",""v"":""n.组织；团体；机构""},{""k"":""C"",""v"":""n.种类；排序V.分类:整理""},{""k"":""D"",""v"":""n.作者；作家""}]'),","('qitm:s30002','MEMBER','quiz:s30','{}'),"
qitm:s30003,senior,en,N,A,variety,variety,n.变化；多样；品种,n.砖；砖块,n.自由；许可,n.住房；外壳,英[vә''raiәti] ,"[{""k"":""A"", ""v"":""n.变化；多样；品种""},{""k"":""B"",""v"":""n.砖；砖块""},{""k"":""C"",""v"":""n.自由；许可""},{""k"":""D"",""v"":""n.住房；外壳""}]","('qitm:s30003','senior','en','N','A','variety','variety','英[vә''raiәti] ','[{""k"":""A"", ""v"":""n.变化；多样；品种""},{""k"":""B"",""v"":""n.砖；砖块""},{""k"":""C"",""v"":""n.自由；许可""},{""k"":""D"",""v"":""n.住房；外壳""}]'),","('qitm:s30003','MEMBER','quiz:s30','{}'),"
qitm:s30004,senior,en,N,C,seed,seed,n.滋味；风味；风情,n.主席；会长；董事长,n.种子；起源v.播种,n.极点:电极,英[si:d] ,"[{""k"":""A"", ""v"":""n.滋味；风味；风情""},{""k"":""B"",""v"":""n.主席；会长；董事长""},{""k"":""C"",""v"":""n.种子；起源v.播种""},{""k"":""D"",""v"":""n.极点:电极""}]","('qitm:s30004','senior','en','N','C','seed','seed','英[si:d] ','[{""k"":""A"", ""v"":""n.滋味；风味；风情""},{""k"":""B"",""v"":""n.主席；会长；董事长""},{""k"":""C"",""v"":""n.种子；起源v.播种""},{""k"":""D"",""v"":""n.极点:电极""}]'),","('qitm:s30004','MEMBER','quiz:s30','{}'),"
qitm:s30005,senior,en,N,D,gravity,gravity,n.作者；作家,n.种类:范畴,n.中心v.集中；以…为中心,n.重力:引力；重心,英[''græviti] ,"[{""k"":""A"", ""v"":""n.作者；作家""},{""k"":""B"",""v"":""n.种类:范畴""},{""k"":""C"",""v"":""n.中心v.集中；以…为中心""},{""k"":""D"",""v"":""n.重力:引力；重心""}]","('qitm:s30005','senior','en','N','D','gravity','gravity','英[''græviti] ','[{""k"":""A"", ""v"":""n.作者；作家""},{""k"":""B"",""v"":""n.种类:范畴""},{""k"":""C"",""v"":""n.中心v.集中；以…为中心""},{""k"":""D"",""v"":""n.重力:引力；重心""}]'),","('qitm:s30005','MEMBER','quiz:s30','{}'),"
qitm:s30006,senior,en,N,D,pork,pork,n.自助餐,n.主人；节目主持人V.主办,n.祝贺；贺辞,n.猪肉,英[pɒ:k] ,"[{""k"":""A"", ""v"":""n.自助餐""},{""k"":""B"",""v"":""n.主人；节目主持人V.主办""},{""k"":""C"",""v"":""n.祝贺；贺辞""},{""k"":""D"",""v"":""n.猪肉""}]","('qitm:s30006','senior','en','N','D','pork','pork','英[pɒ:k] ','[{""k"":""A"", ""v"":""n.自助餐""},{""k"":""B"",""v"":""n.主人；节目主持人V.主办""},{""k"":""C"",""v"":""n.祝贺；贺辞""},{""k"":""D"",""v"":""n.猪肉""}]'),","('qitm:s30006','MEMBER','quiz:s30','{}'),"
qitm:s30007,senior,en,N,C,host,host,n.种子；起源v.播种,n.庄稼；收成v.种庄稼；收成,n.主人；节目主持人V.主办,n.总数；总和v.总结；概括,英[hәust] ,"[{""k"":""A"", ""v"":""n.种子；起源v.播种""},{""k"":""B"",""v"":""n.庄稼；收成v.种庄稼；收成""},{""k"":""C"",""v"":""n.主人；节目主持人V.主办""},{""k"":""D"",""v"":""n.总数；总和v.总结；概括""}]","('qitm:s30007','senior','en','N','C','host','host','英[hәust] ','[{""k"":""A"", ""v"":""n.种子；起源v.播种""},{""k"":""B"",""v"":""n.庄稼；收成v.种庄稼；收成""},{""k"":""C"",""v"":""n.主人；节目主持人V.主办""},{""k"":""D"",""v"":""n.总数；总和v.总结；概括""}]'),","('qitm:s30007','MEMBER','quiz:s30','{}'),"
qitm:s30008,senior,en,N,C,chairman,chairman,n.祖宗；祖先,n.重力:引力；重心,n.主席；会长；董事长,n.最小值a.最小的,英[''tʃєәmәn] ,"[{""k"":""A"", ""v"":""n.祖宗；祖先""},{""k"":""B"",""v"":""n.重力:引力；重心""},{""k"":""C"",""v"":""n.主席；会长；董事长""},{""k"":""D"",""v"":""n.最小值a.最小的""}]","('qitm:s30008','senior','en','N','C','chairman','chairman','英[''tʃєәmәn] ','[{""k"":""A"", ""v"":""n.祖宗；祖先""},{""k"":""B"",""v"":""n.重力:引力；重心""},{""k"":""C"",""v"":""n.主席；会长；董事长""},{""k"":""D"",""v"":""n.最小值a.最小的""}]'),","('qitm:s30008','MEMBER','quiz:s30','{}'),"
qitm:s30009,senior,en,N,B,housing,housing,n.海报；公告,n.住房；外壳,n.自由；许可,n.主席；会长；董事长,英[''hausiŋ] ,"[{""k"":""A"", ""v"":""n.海报；公告""},{""k"":""B"",""v"":""n.住房；外壳""},{""k"":""C"",""v"":""n.自由；许可""},{""k"":""D"",""v"":""n.主席；会长；董事长""}]","('qitm:s30009','senior','en','N','B','housing','housing','英[''hausiŋ] ','[{""k"":""A"", ""v"":""n.海报；公告""},{""k"":""B"",""v"":""n.住房；外壳""},{""k"":""C"",""v"":""n.自由；许可""},{""k"":""D"",""v"":""n.主席；会长；董事长""}]'),","('qitm:s30009','MEMBER','quiz:s30','{}'),"
