id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s14000,senior,en,N,A,afterward,afterward,ad.以后，后来,n.斑点，小疙瘩v.发现,abbr.（已婚）太太，夫人,prep.在...下边ad.在下方,英[''ɑ:ftәwәd] ,"[{""k"":""A"", ""v"":""ad.以后，后来""},{""k"":""B"",""v"":""n.斑点，小疙瘩v.发现""},{""k"":""C"",""v"":""abbr.（已婚）太太，夫人""},{""k"":""D"",""v"":""prep.在...下边ad.在下方""}]","('qitm:s14000','senior','en','N','A','afterward','afterward','英[''ɑ:ftәwәd] ','[{""k"":""A"", ""v"":""ad.以后，后来""},{""k"":""B"",""v"":""n.斑点，小疙瘩v.发现""},{""k"":""C"",""v"":""abbr.（已婚）太太，夫人""},{""k"":""D"",""v"":""prep.在...下边ad.在下方""}]'),","('qitm:s14000','MEMBER','quiz:s14','{}'),"
qitm:s14001,senior,en,N,A,afterwards,afterwards,ad.以后，后来,ad.在旁边，沿着边prep.与..并肩,prep.遍及，贯穿ad.到处,n.癌症,英[''ɑ:ftәwәdz] ,"[{""k"":""A"", ""v"":""ad.以后，后来""},{""k"":""B"",""v"":""ad.在旁边，沿着边prep.与..并肩""},{""k"":""C"",""v"":""prep.遍及，贯穿ad.到处""},{""k"":""D"",""v"":""n.癌症""}]","('qitm:s14001','senior','en','N','A','afterwards','afterwards','英[''ɑ:ftәwәdz] ','[{""k"":""A"", ""v"":""ad.以后，后来""},{""k"":""B"",""v"":""ad.在旁边，沿着边prep.与..并肩""},{""k"":""C"",""v"":""prep.遍及，贯穿ad.到处""},{""k"":""D"",""v"":""n.癌症""}]'),","('qitm:s14001','MEMBER','quiz:s14','{}'),"
qitm:s14002,senior,en,N,D,somehow,somehow,prep.在...下边ad.在下方,pron.［反身代词］你自己，你亲自,prep.在....之内ad.在内部,ad.用某种方法，不知怎么地,英[''sʌmhau] ,"[{""k"":""A"", ""v"":""prep.在...下边ad.在下方""},{""k"":""B"",""v"":""pron.［反身代词］你自己，你亲自""},{""k"":""C"",""v"":""prep.在....之内ad.在内部""},{""k"":""D"",""v"":""ad.用某种方法，不知怎么地""}]","('qitm:s14002','senior','en','N','D','somehow','somehow','英[''sʌmhau] ','[{""k"":""A"", ""v"":""prep.在...下边ad.在下方""},{""k"":""B"",""v"":""pron.［反身代词］你自己，你亲自""},{""k"":""C"",""v"":""prep.在....之内ad.在内部""},{""k"":""D"",""v"":""ad.用某种方法，不知怎么地""}]'),","('qitm:s14002','MEMBER','quiz:s14','{}'),"
qitm:s14003,senior,en,N,D,therefore,therefore,n.尖端，小费，小窍门,prep.力口上a.正的，附加的n.加号,abbr.体育课，体能训练,ad.因此，所以,英[''ðєәfɒ:] ,"[{""k"":""A"", ""v"":""n.尖端，小费，小窍门""},{""k"":""B"",""v"":""prep.力口上a.正的，附加的n.加号""},{""k"":""C"",""v"":""abbr.体育课，体能训练""},{""k"":""D"",""v"":""ad.因此，所以""}]","('qitm:s14003','senior','en','N','D','therefore','therefore','英[''ðєәfɒ:] ','[{""k"":""A"", ""v"":""n.尖端，小费，小窍门""},{""k"":""B"",""v"":""prep.力口上a.正的，附加的n.加号""},{""k"":""C"",""v"":""abbr.体育课，体能训练""},{""k"":""D"",""v"":""ad.因此，所以""}]'),","('qitm:s14003','MEMBER','quiz:s14','{}'),"
qitm:s14004,senior,en,N,A,forever,forever,ad.永远，总是,ad.而且，另外，此外,ad.毫不夸张地，逐字地，照字面意义,ad.在旁边，沿着边prep.与..并肩,英[fә''revә] ,"[{""k"":""A"", ""v"":""ad.永远，总是""},{""k"":""B"",""v"":""ad.而且，另外，此外""},{""k"":""C"",""v"":""ad.毫不夸张地，逐字地，照字面意义""},{""k"":""D"",""v"":""ad.在旁边，沿着边prep.与..并肩""}]","('qitm:s14004','senior','en','N','A','forever','forever','英[fә''revә] ','[{""k"":""A"", ""v"":""ad.永远，总是""},{""k"":""B"",""v"":""ad.而且，另外，此外""},{""k"":""C"",""v"":""ad.毫不夸张地，逐字地，照字面意义""},{""k"":""D"",""v"":""ad.在旁边，沿着边prep.与..并肩""}]'),","('qitm:s14004','MEMBER','quiz:s14','{}'),"
qitm:s14005,senior,en,N,B,due to,due to,prep.到..之上，移向（某处）,ad.由于，应归于,prep.在...下边ad.在下方,n.斑点，小疙瘩v.发现,英[djuː tu] ,"[{""k"":""A"", ""v"":""prep.到..之上，移向（某处）""},{""k"":""B"",""v"":""ad.由于，应归于""},{""k"":""C"",""v"":""prep.在...下边ad.在下方""},{""k"":""D"",""v"":""n.斑点，小疙瘩v.发现""}]","('qitm:s14005','senior','en','N','B','due to','due to','英[djuː tu] ','[{""k"":""A"", ""v"":""prep.到..之上，移向（某处）""},{""k"":""B"",""v"":""ad.由于，应归于""},{""k"":""C"",""v"":""prep.在...下边ad.在下方""},{""k"":""D"",""v"":""n.斑点，小疙瘩v.发现""}]'),","('qitm:s14005','MEMBER','quiz:s14','{}'),"
qitm:s14006,senior,en,N,B,elsewhere,elsewhere,n.百分数，百分之,ad.在别处，到别处,pron.［反身代词］你自己，你亲自,ad.而且，另外，此外,英[''elshwєә] ,"[{""k"":""A"", ""v"":""n.百分数，百分之""},{""k"":""B"",""v"":""ad.在别处，到别处""},{""k"":""C"",""v"":""pron.［反身代词］你自己，你亲自""},{""k"":""D"",""v"":""ad.而且，另外，此外""}]","('qitm:s14006','senior','en','N','B','elsewhere','elsewhere','英[''elshwєә] ','[{""k"":""A"", ""v"":""n.百分数，百分之""},{""k"":""B"",""v"":""ad.在别处，到别处""},{""k"":""C"",""v"":""pron.［反身代词］你自己，你亲自""},{""k"":""D"",""v"":""ad.而且，另外，此外""}]'),","('qitm:s14006','MEMBER','quiz:s14','{}'),"
qitm:s14007,senior,en,N,D,downtown,downtown,ad.以后，后来,下午，午后,n.&v.演讲，讲课,ad.在市区ad.市中心的,英[''daun''taun] ,"[{""k"":""A"", ""v"":""ad.以后，后来""},{""k"":""B"",""v"":""下午，午后""},{""k"":""C"",""v"":""n.&v.演讲，讲课""},{""k"":""D"",""v"":""ad.在市区ad.市中心的""}]","('qitm:s14007','senior','en','N','D','downtown','downtown','英[''daun''taun] ','[{""k"":""A"", ""v"":""ad.以后，后来""},{""k"":""B"",""v"":""下午，午后""},{""k"":""C"",""v"":""n.&v.演讲，讲课""},{""k"":""D"",""v"":""ad.在市区ad.市中心的""}]'),","('qitm:s14007','MEMBER','quiz:s14','{}'),"
qitm:s14008,senior,en,N,D,downstairs,downstairs,ad.最终，最后,n.尖端，小费，小窍门,ad.永远，总是,ad.在楼下，往楼下a.楼下的,英[''daun''stєәz] ,"[{""k"":""A"", ""v"":""ad.最终，最后""},{""k"":""B"",""v"":""n.尖端，小费，小窍门""},{""k"":""C"",""v"":""ad.永远，总是""},{""k"":""D"",""v"":""ad.在楼下，往楼下a.楼下的""}]","('qitm:s14008','senior','en','N','D','downstairs','downstairs','英[''daun''stєәz] ','[{""k"":""A"", ""v"":""ad.最终，最后""},{""k"":""B"",""v"":""n.尖端，小费，小窍门""},{""k"":""C"",""v"":""ad.永远，总是""},{""k"":""D"",""v"":""ad.在楼下，往楼下a.楼下的""}]'),","('qitm:s14008','MEMBER','quiz:s14','{}'),"
qitm:s14009,senior,en,N,B,aside,aside,prep.遍及，贯穿ad.到处,ad.在旁边，沿着边prep.在..旁边,prep.远于，超出ad.在更远处,n.芭蕾舞，芭蕾舞剧,英[ә''said] ,"[{""k"":""A"", ""v"":""prep.遍及，贯穿ad.到处""},{""k"":""B"",""v"":""ad.在旁边，沿着边prep.在..旁边""},{""k"":""C"",""v"":""prep.远于，超出ad.在更远处""},{""k"":""D"",""v"":""n.芭蕾舞，芭蕾舞剧""}]","('qitm:s14009','senior','en','N','B','aside','aside','英[ә''said] ','[{""k"":""A"", ""v"":""prep.遍及，贯穿ad.到处""},{""k"":""B"",""v"":""ad.在旁边，沿着边prep.在..旁边""},{""k"":""C"",""v"":""prep.远于，超出ad.在更远处""},{""k"":""D"",""v"":""n.芭蕾舞，芭蕾舞剧""}]'),","('qitm:s14009','MEMBER','quiz:s14','{}'),"
