id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s03000,senior,en,N,D,expand,expand,v.使能够，使成为可能,V.扰乱，妨碍，使不安,V.使心烦a.心烦的，难过的,v.膨胀，扩大，展开,英[ik''spænd] ,"[{""k"":""A"", ""v"":""v.使能够，使成为可能""},{""k"":""B"",""v"":""V.扰乱，妨碍，使不安""},{""k"":""C"",""v"":""V.使心烦a.心烦的，难过的""},{""k"":""D"",""v"":""v.膨胀，扩大，展开""}]","('qitm:s03000','senior','en','N','D','expand','expand','英[ik''spænd] ','[{""k"":""A"", ""v"":""v.使能够，使成为可能""},{""k"":""B"",""v"":""V.扰乱，妨碍，使不安""},{""k"":""C"",""v"":""V.使心烦a.心烦的，难过的""},{""k"":""D"",""v"":""v.膨胀，扩大，展开""}]'),","('qitm:s03000','MEMBER','quiz:j18','{}'),"
qitm:s03001,senior,en,N,A,criticise,criticise,v.批评，批判,v.沉溺于，使上瘾n.上瘾者,使容易，使便利,v.使想起,英[''kritisaiz] (criticize),"[{""k"":""A"", ""v"":""v.批评，批判""},{""k"":""B"",""v"":""v.沉溺于，使上瘾n.上瘾者""},{""k"":""C"",""v"":""使容易，使便利""},{""k"":""D"",""v"":""v.使想起""}]","('qitm:s03001','senior','en','N','A','criticise','criticise','英[''kritisaiz] (criticize)','[{""k"":""A"", ""v"":""v.批评，批判""},{""k"":""B"",""v"":""v.沉溺于，使上瘾n.上瘾者""},{""k"":""C"",""v"":""使容易，使便利""},{""k"":""D"",""v"":""v.使想起""}]'),","('qitm:s03001','MEMBER','quiz:j18','{}'),"
qitm:s03002,senior,en,N,D,destroy,destroy,V.伸展n.拉长,v.充电，控告n.费用,v.拖拽n.拖:拖累,v.破坏，摧毁,英[di''strɒi] ,"[{""k"":""A"", ""v"":""V.伸展n.拉长""},{""k"":""B"",""v"":""v.充电，控告n.费用""},{""k"":""C"",""v"":""v.拖拽n.拖:拖累""},{""k"":""D"",""v"":""v.破坏，摧毁""}]","('qitm:s03002','senior','en','N','D','destroy','destroy','英[di''strɒi] ','[{""k"":""A"", ""v"":""V.伸展n.拉长""},{""k"":""B"",""v"":""v.充电，控告n.费用""},{""k"":""C"",""v"":""v.拖拽n.拖:拖累""},{""k"":""D"",""v"":""v.破坏，摧毁""}]'),","('qitm:s03002','MEMBER','quiz:j18','{}'),"
qitm:s03003,senior,en,N,A,cheat,cheat,v.欺骗; 作弊; n.骗子,v.充电，控告n.费用,v.说服，使信服，使确信,v.沉溺于，使上瘾n.上瘾者,英[tʃiːt] ,"[{""k"":""A"", ""v"":""v.欺骗; 作弊; n.骗子""},{""k"":""B"",""v"":""v.充电，控告n.费用""},{""k"":""C"",""v"":""v.说服，使信服，使确信""},{""k"":""D"",""v"":""v.沉溺于，使上瘾n.上瘾者""}]","('qitm:s03003','senior','en','N','A','cheat','cheat','英[tʃiːt] ','[{""k"":""A"", ""v"":""v.欺骗; 作弊; n.骗子""},{""k"":""B"",""v"":""v.充电，控告n.费用""},{""k"":""C"",""v"":""v.说服，使信服，使确信""},{""k"":""D"",""v"":""v.沉溺于，使上瘾n.上瘾者""}]'),","('qitm:s03003','MEMBER','quiz:j18','{}'),"
qitm:s03004,senior,en,N,A,owe,owe,v.欠，归功于,v.批评，批判,使容易，使便利,V.认出，承认，认可,英[әu] ,"[{""k"":""A"", ""v"":""v.欠，归功于""},{""k"":""B"",""v"":""v.批评，批判""},{""k"":""C"",""v"":""使容易，使便利""},{""k"":""D"",""v"":""V.认出，承认，认可""}]","('qitm:s03004','senior','en','N','A','owe','owe','英[әu] ','[{""k"":""A"", ""v"":""v.欠，归功于""},{""k"":""B"",""v"":""v.批评，批判""},{""k"":""C"",""v"":""使容易，使便利""},{""k"":""D"",""v"":""V.认出，承认，认可""}]'),","('qitm:s03004','MEMBER','quiz:j18','{}'),"
qitm:s03005,senior,en,N,D,pray,pray,v.劝说，使相信,V.认出，承认，认可,v.欺骗; 作弊; n.骗子,v.请求，祈祷,英[prei] ,"[{""k"":""A"", ""v"":""v.劝说，使相信""},{""k"":""B"",""v"":""V.认出，承认，认可""},{""k"":""C"",""v"":""v.欺骗; 作弊; n.骗子""},{""k"":""D"",""v"":""v.请求，祈祷""}]","('qitm:s03005','senior','en','N','D','pray','pray','英[prei] ','[{""k"":""A"", ""v"":""v.劝说，使相信""},{""k"":""B"",""v"":""V.认出，承认，认可""},{""k"":""C"",""v"":""v.欺骗; 作弊; n.骗子""},{""k"":""D"",""v"":""v.请求，祈祷""}]'),","('qitm:s03005','MEMBER','quiz:j18','{}'),"
qitm:s03006,senior,en,N,A,distinguish,distinguish,v.区别，辨别，使...有特色,使容易，使便利,v.拖拽n.拖:拖累,v.下沉，下落n.水槽,英[dis''tiŋgwiʃ] ,"[{""k"":""A"", ""v"":""v.区别，辨别，使...有特色""},{""k"":""B"",""v"":""使容易，使便利""},{""k"":""C"",""v"":""v.拖拽n.拖:拖累""},{""k"":""D"",""v"":""v.下沉，下落n.水槽""}]","('qitm:s03006','senior','en','N','A','distinguish','distinguish','英[dis''tiŋgwiʃ] ','[{""k"":""A"", ""v"":""v.区别，辨别，使...有特色""},{""k"":""B"",""v"":""使容易，使便利""},{""k"":""C"",""v"":""v.拖拽n.拖:拖累""},{""k"":""D"",""v"":""v.下沉，下落n.水槽""}]'),","('qitm:s03006','MEMBER','quiz:j18','{}'),"
qitm:s03007,senior,en,N,D,tend,tend,使容易，使便利,v.区别，辨别，使...有特色,v.走，变得n.围棋,v.趋向于，往往是，照顾,英[tend] ,"[{""k"":""A"", ""v"":""使容易，使便利""},{""k"":""B"",""v"":""v.区别，辨别，使...有特色""},{""k"":""C"",""v"":""v.走，变得n.围棋""},{""k"":""D"",""v"":""v.趋向于，往往是，照顾""}]","('qitm:s03007','senior','en','N','D','tend','tend','英[tend] ','[{""k"":""A"", ""v"":""使容易，使便利""},{""k"":""B"",""v"":""v.区别，辨别，使...有特色""},{""k"":""C"",""v"":""v.走，变得n.围棋""},{""k"":""D"",""v"":""v.趋向于，往往是，照顾""}]'),","('qitm:s03007','MEMBER','quiz:j18','{}'),"
qitm:s03008,senior,en,N,B,fetch,fetch,v.强调，使显著n.重要部分,v.取来，接来n.取得,v.下沉，下落n.水槽,v.商订，谈判,英[fetʃ] ,"[{""k"":""A"", ""v"":""v.强调，使显著n.重要部分""},{""k"":""B"",""v"":""v.取来，接来n.取得""},{""k"":""C"",""v"":""v.下沉，下落n.水槽""},{""k"":""D"",""v"":""v.商订，谈判""}]","('qitm:s03008','senior','en','N','B','fetch','fetch','英[fetʃ] ','[{""k"":""A"", ""v"":""v.强调，使显著n.重要部分""},{""k"":""B"",""v"":""v.取来，接来n.取得""},{""k"":""C"",""v"":""v.下沉，下落n.水槽""},{""k"":""D"",""v"":""v.商订，谈判""}]'),","('qitm:s03008','MEMBER','quiz:j18','{}'),"
qitm:s03009,senior,en,N,A,ban,ban,v.取缔n.禁止，禁令,v.使能够，使成为可能,v.保持:坚持，保养，,V.涉及，关系到n.关心,英[bæn] ,"[{""k"":""A"", ""v"":""v.取缔n.禁止，禁令""},{""k"":""B"",""v"":""v.使能够，使成为可能""},{""k"":""C"",""v"":""v.保持:坚持，保养，""},{""k"":""D"",""v"":""V.涉及，关系到n.关心""}]","('qitm:s03009','senior','en','N','A','ban','ban','英[bæn] ','[{""k"":""A"", ""v"":""v.取缔n.禁止，禁令""},{""k"":""B"",""v"":""v.使能够，使成为可能""},{""k"":""C"",""v"":""v.保持:坚持，保养，""},{""k"":""D"",""v"":""V.涉及，关系到n.关心""}]'),","('qitm:s03009','MEMBER','quiz:j18','{}'),"
