id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s28000,senior,en,N,B,pressure,pressure,n.烟草，抽烟,n.压力，压强V.迫使,n.庇护（所），掩蔽处v.保护,n.颜色v.涂色,英[''preʃә] ,"[{""k"":""A"", ""v"":""n.烟草，抽烟""},{""k"":""B"",""v"":""n.压力，压强V.迫使""},{""k"":""C"",""v"":""n.庇护（所），掩蔽处v.保护""},{""k"":""D"",""v"":""n.颜色v.涂色""}]","('qitm:s28000','senior','en','N','B','pressure','pressure','英[''preʃә] ','[{""k"":""A"", ""v"":""n.烟草，抽烟""},{""k"":""B"",""v"":""n.压力，压强V.迫使""},{""k"":""C"",""v"":""n.庇护（所），掩蔽处v.保护""},{""k"":""D"",""v"":""n.颜色v.涂色""}]'),","('qitm:s28000','MEMBER','quiz:s28','{}'),"
qitm:s28001,senior,en,N,C,stress,stress,n.阴影，影子，暗处,n.腰，腰部,n.压力，全要性v.强调,n.树荫，颜色深浅v.渐变,英[stres] ,"[{""k"":""A"", ""v"":""n.阴影，影子，暗处""},{""k"":""B"",""v"":""n.腰，腰部""},{""k"":""C"",""v"":""n.压力，全要性v.强调""},{""k"":""D"",""v"":""n.树荫，颜色深浅v.渐变""}]","('qitm:s28001','senior','en','N','C','stress','stress','英[stres] ','[{""k"":""A"", ""v"":""n.阴影，影子，暗处""},{""k"":""B"",""v"":""n.腰，腰部""},{""k"":""C"",""v"":""n.压力，全要性v.强调""},{""k"":""D"",""v"":""n.树荫，颜色深浅v.渐变""}]'),","('qitm:s28001','MEMBER','quiz:s28','{}'),"
qitm:s28002,senior,en,N,C,rhyme,rhyme,n.牙医，牙科诊所,n.卷心菜，甘蓝，洋白菜,n.韵律，押韵，儿歌v.押韵,n.幼儿园，学前班,英[raim] ,"[{""k"":""A"", ""v"":""n.牙医，牙科诊所""},{""k"":""B"",""v"":""n.卷心菜，甘蓝，洋白菜""},{""k"":""C"",""v"":""n.韵律，押韵，儿歌v.押韵""},{""k"":""D"",""v"":""n.幼儿园，学前班""}]","('qitm:s28002','senior','en','N','C','rhyme','rhyme','英[raim] ','[{""k"":""A"", ""v"":""n.牙医，牙科诊所""},{""k"":""B"",""v"":""n.卷心菜，甘蓝，洋白菜""},{""k"":""C"",""v"":""n.韵律，押韵，儿歌v.押韵""},{""k"":""D"",""v"":""n.幼儿园，学前班""}]'),","('qitm:s28002','MEMBER','quiz:s28','{}'),"
qitm:s28003,senior,en,N,C,dentist,dentist,n.药物，毒品，v.用麻药，吸毒,n.洋葱，葱头,n.牙医，牙科诊所,n.英寸,英[''dentist] ,"[{""k"":""A"", ""v"":""n.药物，毒品，v.用麻药，吸毒""},{""k"":""B"",""v"":""n.洋葱，葱头""},{""k"":""C"",""v"":""n.牙医，牙科诊所""},{""k"":""D"",""v"":""n.英寸""}]","('qitm:s28003','senior','en','N','C','dentist','dentist','英[''dentist] ','[{""k"":""A"", ""v"":""n.药物，毒品，v.用麻药，吸毒""},{""k"":""B"",""v"":""n.洋葱，葱头""},{""k"":""C"",""v"":""n.牙医，牙科诊所""},{""k"":""D"",""v"":""n.英寸""}]'),","('qitm:s28003','MEMBER','quiz:s28','{}'),"
qitm:s28004,senior,en,N,C,tobacco,tobacco,n.印象，感想，意念,n.韵律，押韵，儿歌v.押韵,n.烟草，抽烟,n.烟雾，雾霾,英[tә''bækәu] ,"[{""k"":""A"", ""v"":""n.印象，感想，意念""},{""k"":""B"",""v"":""n.韵律，押韵，儿歌v.押韵""},{""k"":""C"",""v"":""n.烟草，抽烟""},{""k"":""D"",""v"":""n.烟雾，雾霾""}]","('qitm:s28004','senior','en','N','C','tobacco','tobacco','英[tә''bækәu] ','[{""k"":""A"", ""v"":""n.印象，感想，意念""},{""k"":""B"",""v"":""n.韵律，押韵，儿歌v.押韵""},{""k"":""C"",""v"":""n.烟草，抽烟""},{""k"":""D"",""v"":""n.烟雾，雾霾""}]'),","('qitm:s28004','MEMBER','quiz:s28','{}'),"
qitm:s28005,senior,en,N,A,smog,smog,n.烟雾，雾霾,n.议程，日程表,n.样本，样品v.取样,n.幼儿园，学前班,英[smәug] ,"[{""k"":""A"", ""v"":""n.烟雾，雾霾""},{""k"":""B"",""v"":""n.议程，日程表""},{""k"":""C"",""v"":""n.样本，样品v.取样""},{""k"":""D"",""v"":""n.幼儿园，学前班""}]","('qitm:s28005','senior','en','N','A','smog','smog','英[smәug] ','[{""k"":""A"", ""v"":""n.烟雾，雾霾""},{""k"":""B"",""v"":""n.议程，日程表""},{""k"":""C"",""v"":""n.样本，样品v.取样""},{""k"":""D"",""v"":""n.幼儿园，学前班""}]'),","('qitm:s28005','MEMBER','quiz:s28','{}'),"
qitm:s28006,senior,en,N,B,extension,extension,n.样本，样品v.取样,n.延伸，扩大，延期，分机,n.（规定）饮食，食物v.节食,n.卷心菜，甘蓝，洋白菜,英[ik''stenʃәn] ,"[{""k"":""A"", ""v"":""n.样本，样品v.取样""},{""k"":""B"",""v"":""n.延伸，扩大，延期，分机""},{""k"":""C"",""v"":""n.（规定）饮食，食物v.节食""},{""k"":""D"",""v"":""n.卷心菜，甘蓝，洋白菜""}]","('qitm:s28006','senior','en','N','B','extension','extension','英[ik''stenʃәn] ','[{""k"":""A"", ""v"":""n.样本，样品v.取样""},{""k"":""B"",""v"":""n.延伸，扩大，延期，分机""},{""k"":""C"",""v"":""n.（规定）饮食，食物v.节食""},{""k"":""D"",""v"":""n.卷心菜，甘蓝，洋白菜""}]'),","('qitm:s28006','MEMBER','quiz:s28','{}'),"
qitm:s28007,senior,en,N,B,colour,colour,n.因素，要素,n.颜色v.涂色,n.花束，一群v.使成串,n.意外，事故,英[''kʌlә] (color),"[{""k"":""A"", ""v"":""n.因素，要素""},{""k"":""B"",""v"":""n.颜色v.涂色""},{""k"":""C"",""v"":""n.花束，一群v.使成串""},{""k"":""D"",""v"":""n.意外，事故""}]","('qitm:s28007','senior','en','N','B','colour','colour','英[''kʌlә] (color)','[{""k"":""A"", ""v"":""n.因素，要素""},{""k"":""B"",""v"":""n.颜色v.涂色""},{""k"":""C"",""v"":""n.花束，一群v.使成串""},{""k"":""D"",""v"":""n.意外，事故""}]'),","('qitm:s28007','MEMBER','quiz:s28','{}'),"
qitm:s28008,senior,en,N,D,shelter,shelter,n.（规定）饮食，食物v.节食,n.药丸,n.延伸，扩大，延期，分机,n.庇护（所），掩蔽处v.保护,英[''ʃeltә] ,"[{""k"":""A"", ""v"":""n.（规定）饮食，食物v.节食""},{""k"":""B"",""v"":""n.药丸""},{""k"":""C"",""v"":""n.延伸，扩大，延期，分机""},{""k"":""D"",""v"":""n.庇护（所），掩蔽处v.保护""}]","('qitm:s28008','senior','en','N','D','shelter','shelter','英[''ʃeltә] ','[{""k"":""A"", ""v"":""n.（规定）饮食，食物v.节食""},{""k"":""B"",""v"":""n.药丸""},{""k"":""C"",""v"":""n.延伸，扩大，延期，分机""},{""k"":""D"",""v"":""n.庇护（所），掩蔽处v.保护""}]'),","('qitm:s28008','MEMBER','quiz:s28','{}'),"
qitm:s28009,senior,en,N,A,tear,tear,n.眼泪v.撕裂，扯下,n.药丸,n.雄心，抱负，野心,n.议程，日程表,英[tiә. tєә] ,"[{""k"":""A"", ""v"":""n.眼泪v.撕裂，扯下""},{""k"":""B"",""v"":""n.药丸""},{""k"":""C"",""v"":""n.雄心，抱负，野心""},{""k"":""D"",""v"":""n.议程，日程表""}]","('qitm:s28009','senior','en','N','A','tear','tear','英[tiә. tєә] ','[{""k"":""A"", ""v"":""n.眼泪v.撕裂，扯下""},{""k"":""B"",""v"":""n.药丸""},{""k"":""C"",""v"":""n.雄心，抱负，野心""},{""k"":""D"",""v"":""n.议程，日程表""}]'),","('qitm:s28009','MEMBER','quiz:s28','{}'),"
