id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s04000,senior,en,N,C,survive,survive,v.批准，认可，赞成,v.应得，应受，值得,v.生存，幸存，幸免于,v.悬挂，暂停，使停职,英[sә''vaiv] ,"[{""k"":""A"", ""v"":""v.批准，认可，赞成""},{""k"":""B"",""v"":""v.应得，应受，值得""},{""k"":""C"",""v"":""v.生存，幸存，幸免于""},{""k"":""D"",""v"":""v.悬挂，暂停，使停职""}]","('qitm:s04000','senior','en','N','C','survive','survive','英[sә''vaiv] ','[{""k"":""A"", ""v"":""v.批准，认可，赞成""},{""k"":""B"",""v"":""v.应得，应受，值得""},{""k"":""C"",""v"":""v.生存，幸存，幸免于""},{""k"":""D"",""v"":""v.悬挂，暂停，使停职""}]'),","('qitm:s04000','MEMBER','quiz:j18','{}'),"
qitm:s04001,senior,en,N,D,revise,revise,V.欢迎，迎接，问候,v.证明，证实，检验,v.由...组成，存在于,v.&n.修订，校正（考前）复习,英[ri''vaiz] ,"[{""k"":""A"", ""v"":""V.欢迎，迎接，问候""},{""k"":""B"",""v"":""v.证明，证实，检验""},{""k"":""C"",""v"":""v.由...组成，存在于""},{""k"":""D"",""v"":""v.&n.修订，校正（考前）复习""}]","('qitm:s04001','senior','en','N','D','revise','revise','英[ri''vaiz] ','[{""k"":""A"", ""v"":""V.欢迎，迎接，问候""},{""k"":""B"",""v"":""v.证明，证实，检验""},{""k"":""C"",""v"":""v.由...组成，存在于""},{""k"":""D"",""v"":""v.&n.修订，校正（考前）复习""}]'),","('qitm:s04001','MEMBER','quiz:j18','{}'),"
qitm:s04002,senior,en,N,B,permit,permit,v.生存，幸存，幸免于,v.允许，许可n.许可证,v.悬挂，暂停，使停职,v.宣布，断言，声明,英[pә''mit] ,"[{""k"":""A"", ""v"":""v.生存，幸存，幸免于""},{""k"":""B"",""v"":""v.允许，许可n.许可证""},{""k"":""C"",""v"":""v.悬挂，暂停，使停职""},{""k"":""D"",""v"":""v.宣布，断言，声明""}]","('qitm:s04002','senior','en','N','B','permit','permit','英[pә''mit] ','[{""k"":""A"", ""v"":""v.生存，幸存，幸免于""},{""k"":""B"",""v"":""v.允许，许可n.许可证""},{""k"":""C"",""v"":""v.悬挂，暂停，使停职""},{""k"":""D"",""v"":""v.宣布，断言，声明""}]'),","('qitm:s04002','MEMBER','quiz:j18','{}'),"
qitm:s04003,senior,en,N,D,relate,relate,v.由...组成，存在于,v.询问，打听，问讯,v.移动，清除，脱衣服,v.与...相联系，与...有关,英[ri''leit] ,"[{""k"":""A"", ""v"":""v.由...组成，存在于""},{""k"":""B"",""v"":""v.询问，打听，问讯""},{""k"":""C"",""v"":""v.移动，清除，脱衣服""},{""k"":""D"",""v"":""v.与...相联系，与...有关""}]","('qitm:s04003','senior','en','N','D','relate','relate','英[ri''leit] ','[{""k"":""A"", ""v"":""v.由...组成，存在于""},{""k"":""B"",""v"":""v.询问，打听，问讯""},{""k"":""C"",""v"":""v.移动，清除，脱衣服""},{""k"":""D"",""v"":""v.与...相联系，与...有关""}]'),","('qitm:s04003','MEMBER','quiz:j18','{}'),"
qitm:s04004,senior,en,N,C,declare,declare,v.寻找，谋求,v.使沮丧，(经济)不景气，降低,v.宣布，断言，声明,v.应得，应受，值得,英[di''klєә] ,"[{""k"":""A"", ""v"":""v.寻找，谋求""},{""k"":""B"",""v"":""v.使沮丧，(经济)不景气，降低""},{""k"":""C"",""v"":""v.宣布，断言，声明""},{""k"":""D"",""v"":""v.应得，应受，值得""}]","('qitm:s04004','senior','en','N','C','declare','declare','英[di''klєә] ','[{""k"":""A"", ""v"":""v.寻找，谋求""},{""k"":""B"",""v"":""v.使沮丧，(经济)不景气，降低""},{""k"":""C"",""v"":""v.宣布，断言，声明""},{""k"":""D"",""v"":""v.应得，应受，值得""}]'),","('qitm:s04004','MEMBER','quiz:j18','{}'),"
qitm:s04005,senior,en,N,A,suspend,suspend,v.悬挂，暂停，使停职,v.不同于，有意见分歧,V.欢迎，迎接，问候,v.延长，扩充,英[sә''spend] ,"[{""k"":""A"", ""v"":""v.悬挂，暂停，使停职""},{""k"":""B"",""v"":""v.不同于，有意见分歧""},{""k"":""C"",""v"":""V.欢迎，迎接，问候""},{""k"":""D"",""v"":""v.延长，扩充""}]","('qitm:s04005','senior','en','N','A','suspend','suspend','英[sә''spend] ','[{""k"":""A"", ""v"":""v.悬挂，暂停，使停职""},{""k"":""B"",""v"":""v.不同于，有意见分歧""},{""k"":""C"",""v"":""V.欢迎，迎接，问候""},{""k"":""D"",""v"":""v.延长，扩充""}]'),","('qitm:s04005','MEMBER','quiz:j18','{}'),"
qitm:s04006,senior,en,N,A,select,select,v.选择，精选a.精选的,v.克服，战胜,v.生存，幸存，幸免于,v.原谅，饶恕,英[si''lekt] ,"[{""k"":""A"", ""v"":""v.选择，精选a.精选的""},{""k"":""B"",""v"":""v.克服，战胜""},{""k"":""C"",""v"":""v.生存，幸存，幸免于""},{""k"":""D"",""v"":""v.原谅，饶恕""}]","('qitm:s04006','senior','en','N','A','select','select','英[si''lekt] ','[{""k"":""A"", ""v"":""v.选择，精选a.精选的""},{""k"":""B"",""v"":""v.克服，战胜""},{""k"":""C"",""v"":""v.生存，幸存，幸免于""},{""k"":""D"",""v"":""v.原谅，饶恕""}]'),","('qitm:s04006','MEMBER','quiz:j18','{}'),"
qitm:s04007,senior,en,N,C,seek,seek,v.&n.煮沸，沸腾,v.责备，归咎于n.责任，责备,v.寻找，谋求,v.表明，暗示，指出,英[si:k] ,"[{""k"":""A"", ""v"":""v.&n.煮沸，沸腾""},{""k"":""B"",""v"":""v.责备，归咎于n.责任，责备""},{""k"":""C"",""v"":""v.寻找，谋求""},{""k"":""D"",""v"":""v.表明，暗示，指出""}]","('qitm:s04007','senior','en','N','C','seek','seek','英[si:k] ','[{""k"":""A"", ""v"":""v.&n.煮沸，沸腾""},{""k"":""B"",""v"":""v.责备，归咎于n.责任，责备""},{""k"":""C"",""v"":""v.寻找，谋求""},{""k"":""D"",""v"":""v.表明，暗示，指出""}]'),","('qitm:s04007','MEMBER','quiz:j18','{}'),"
qitm:s04008,senior,en,N,C,inquire,inquire,v.证明，证实，检验,v.给...留下印象，使钦佩,v.询问，打听，问讯,v.追求，贯彻，从事,英[in''kwaiә] ,"[{""k"":""A"", ""v"":""v.证明，证实，检验""},{""k"":""B"",""v"":""v.给...留下印象，使钦佩""},{""k"":""C"",""v"":""v.询问，打听，问讯""},{""k"":""D"",""v"":""v.追求，贯彻，从事""}]","('qitm:s04008','senior','en','N','C','inquire','inquire','英[in''kwaiә] ','[{""k"":""A"", ""v"":""v.证明，证实，检验""},{""k"":""B"",""v"":""v.给...留下印象，使钦佩""},{""k"":""C"",""v"":""v.询问，打听，问讯""},{""k"":""D"",""v"":""v.追求，贯彻，从事""}]'),","('qitm:s04008','MEMBER','quiz:j18','{}'),"
qitm:s04009,senior,en,N,D,depress,depress,v.宣布，断言，声明,v.使...负担，加载n.负担,v.&n.运输，运送,v.使沮丧，(经济)不景气，降低,英[di''pres] ,"[{""k"":""A"", ""v"":""v.宣布，断言，声明""},{""k"":""B"",""v"":""v.使...负担，加载n.负担""},{""k"":""C"",""v"":""v.&n.运输，运送""},{""k"":""D"",""v"":""v.使沮丧，(经济)不景气，降低""}]","('qitm:s04009','senior','en','N','D','depress','depress','英[di''pres] ','[{""k"":""A"", ""v"":""v.宣布，断言，声明""},{""k"":""B"",""v"":""v.使...负担，加载n.负担""},{""k"":""C"",""v"":""v.&n.运输，运送""},{""k"":""D"",""v"":""v.使沮丧，(经济)不景气，降低""}]'),","('qitm:s04009','MEMBER','quiz:j18','{}'),"
