id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s01000,senior,en,N,D,ignore,ignore,v.出版，公布,v.缝合，缝纫,v.爬上，增加，安装,v.忽视，无视，不理睬,英[ig''nɒ:] ,"[{""k"":""A"", ""v"":""v.出版，公布""},{""k"":""B"",""v"":""v.缝合，缝纫""},{""k"":""C"",""v"":""v.爬上，增加，安装""},{""k"":""D"",""v"":""v.忽视，无视，不理睬""}]","('qitm:s01000','senior','en','N','D','ignore','ignore','英[ig''nɒ:] ','[{""k"":""A"", ""v"":""v.出版，公布""},{""k"":""B"",""v"":""v.缝合，缝纫""},{""k"":""C"",""v"":""v.爬上，增加，安装""},{""k"":""D"",""v"":""v.忽视，无视，不理睬""}]'),","('qitm:s01000','MEMBER','quiz:s01','{}'),"
qitm:s01001,senior,en,N,A,suspect,suspect,v.怀疑n.嫌疑人a.可疑的,v.刺激，使兴奋，激励,v.孵化，密谋n.孵化,v.改善，改进，进步,英[sә''spekt] ,"[{""k"":""A"", ""v"":""v.怀疑n.嫌疑人a.可疑的""},{""k"":""B"",""v"":""v.刺激，使兴奋，激励""},{""k"":""C"",""v"":""v.孵化，密谋n.孵化""},{""k"":""D"",""v"":""v.改善，改进，进步""}]","('qitm:s01001','senior','en','N','A','suspect','suspect','英[sә''spekt] ','[{""k"":""A"", ""v"":""v.怀疑n.嫌疑人a.可疑的""},{""k"":""B"",""v"":""v.刺激，使兴奋，激励""},{""k"":""C"",""v"":""v.孵化，密谋n.孵化""},{""k"":""D"",""v"":""v.改善，改进，进步""}]'),","('qitm:s01001','MEMBER','quiz:s01','{}'),"
qitm:s01002,senior,en,N,B,refer,refer,v.测量n.措施,v.参考，提到，涉及,v.适合n.套装，西服,v.敢，胆敢,英[ri''fә:] ,"[{""k"":""A"", ""v"":""v.测量n.措施""},{""k"":""B"",""v"":""v.参考，提到，涉及""},{""k"":""C"",""v"":""v.适合n.套装，西服""},{""k"":""D"",""v"":""v.敢，胆敢""}]","('qitm:s01002','senior','en','N','B','refer','refer','英[ri''fә:] ','[{""k"":""A"", ""v"":""v.测量n.措施""},{""k"":""B"",""v"":""v.参考，提到，涉及""},{""k"":""C"",""v"":""v.适合n.套装，西服""},{""k"":""D"",""v"":""v.敢，胆敢""}]'),","('qitm:s01002','MEMBER','quiz:s01','{}'),"
qitm:s01003,senior,en,N,C,participate,participate,v.冲浪，上网,v.察觉，感知,v.参与，参加，分享,v.切开，雕刻,英[pɑ:''tisipeit] ,"[{""k"":""A"", ""v"":""v.冲浪，上网""},{""k"":""B"",""v"":""v.察觉，感知""},{""k"":""C"",""v"":""v.参与，参加，分享""},{""k"":""D"",""v"":""v.切开，雕刻""}]","('qitm:s01003','senior','en','N','C','participate','participate','英[pɑ:''tisipeit] ','[{""k"":""A"", ""v"":""v.冲浪，上网""},{""k"":""B"",""v"":""v.察觉，感知""},{""k"":""C"",""v"":""v.参与，参加，分享""},{""k"":""D"",""v"":""v.切开，雕刻""}]'),","('qitm:s01003','MEMBER','quiz:s01','{}'),"
qitm:s01004,senior,en,N,D,measure,measure,v.参考，提到，涉及,v.怀疑n.嫌疑人a.可疑的,v.平衡n.天平，平衡，余额,v.测量n.措施,英[''meʒә] ,"[{""k"":""A"", ""v"":""v.参考，提到，涉及""},{""k"":""B"",""v"":""v.怀疑n.嫌疑人a.可疑的""},{""k"":""C"",""v"":""v.平衡n.天平，平衡，余额""},{""k"":""D"",""v"":""v.测量n.措施""}]","('qitm:s01004','senior','en','N','D','measure','measure','英[''meʒә] ','[{""k"":""A"", ""v"":""v.参考，提到，涉及""},{""k"":""B"",""v"":""v.怀疑n.嫌疑人a.可疑的""},{""k"":""C"",""v"":""v.平衡n.天平，平衡，余额""},{""k"":""D"",""v"":""v.测量n.措施""}]'),","('qitm:s01004','MEMBER','quiz:s01','{}'),"
qitm:s01005,senior,en,N,C,detect,detect,v.合并，融合，综合,v.发射，启动n.发行,v.侦查，发现，检测,v.冲浪，上网,英[di''tekt] ,"[{""k"":""A"", ""v"":""v.合并，融合，综合""},{""k"":""B"",""v"":""v.发射，启动n.发行""},{""k"":""C"",""v"":""v.侦查，发现，检测""},{""k"":""D"",""v"":""v.冲浪，上网""}]","('qitm:s01005','senior','en','N','C','detect','detect','英[di''tekt] ','[{""k"":""A"", ""v"":""v.合并，融合，综合""},{""k"":""B"",""v"":""v.发射，启动n.发行""},{""k"":""C"",""v"":""v.侦查，发现，检测""},{""k"":""D"",""v"":""v.冲浪，上网""}]'),","('qitm:s01005','MEMBER','quiz:s01','{}'),"
qitm:s01006,senior,en,N,B,perceive,perceive,v.怀疑n.嫌疑人a.可疑的,v.察觉，感知,v.合作，协作,v.购买n.购买，所购物品,英[pә''si:v] ,"[{""k"":""A"", ""v"":""v.怀疑n.嫌疑人a.可疑的""},{""k"":""B"",""v"":""v.察觉，感知""},{""k"":""C"",""v"":""v.合作，协作""},{""k"":""D"",""v"":""v.购买n.购买，所购物品""}]","('qitm:s01006','senior','en','N','B','perceive','perceive','英[pә''si:v] ','[{""k"":""A"", ""v"":""v.怀疑n.嫌疑人a.可疑的""},{""k"":""B"",""v"":""v.察觉，感知""},{""k"":""C"",""v"":""v.合作，协作""},{""k"":""D"",""v"":""v.购买n.购买，所购物品""}]'),","('qitm:s01006','MEMBER','quiz:s01','{}'),"
qitm:s01007,senior,en,N,B,balance,balance,v.评估，评价,v.平衡n.天平，平衡，余额,v.澄清，净化,v.缝合，缝纫,英[''bælәns] ,"[{""k"":""A"", ""v"":""v.评估，评价""},{""k"":""B"",""v"":""v.平衡n.天平，平衡，余额""},{""k"":""C"",""v"":""v.澄清，净化""},{""k"":""D"",""v"":""v.缝合，缝纫""}]","('qitm:s01007','senior','en','N','B','balance','balance','英[''bælәns] ','[{""k"":""A"", ""v"":""v.评估，评价""},{""k"":""B"",""v"":""v.平衡n.天平，平衡，余额""},{""k"":""C"",""v"":""v.澄清，净化""},{""k"":""D"",""v"":""v.缝合，缝纫""}]'),","('qitm:s01007','MEMBER','quiz:s01','{}'),"
qitm:s01008,senior,en,N,B,integrate,integrate,v.观察，注意到，遵守,v.合并，融合，综合,v.改善，改进，进步,v.呼吸，呼气,英[''intigreit] ,"[{""k"":""A"", ""v"":""v.观察，注意到，遵守""},{""k"":""B"",""v"":""v.合并，融合，综合""},{""k"":""C"",""v"":""v.改善，改进，进步""},{""k"":""D"",""v"":""v.呼吸，呼气""}]","('qitm:s01008','senior','en','N','B','integrate','integrate','英[''intigreit] ','[{""k"":""A"", ""v"":""v.观察，注意到，遵守""},{""k"":""B"",""v"":""v.合并，融合，综合""},{""k"":""C"",""v"":""v.改善，改进，进步""},{""k"":""D"",""v"":""v.呼吸，呼气""}]'),","('qitm:s01008','MEMBER','quiz:s01','{}'),"
qitm:s01009,senior,en,N,D,clarify,clarify,v.起反应，反作用,v.打扫，席卷，掠过,v.灌注，倾泻，下倾盆大同,v.澄清，净化,英[''klærifai] ,"[{""k"":""A"", ""v"":""v.起反应，反作用""},{""k"":""B"",""v"":""v.打扫，席卷，掠过""},{""k"":""C"",""v"":""v.灌注，倾泻，下倾盆大同""},{""k"":""D"",""v"":""v.澄清，净化""}]","('qitm:s01009','senior','en','N','D','clarify','clarify','英[''klærifai] ','[{""k"":""A"", ""v"":""v.起反应，反作用""},{""k"":""B"",""v"":""v.打扫，席卷，掠过""},{""k"":""C"",""v"":""v.灌注，倾泻，下倾盆大同""},{""k"":""D"",""v"":""v.澄清，净化""}]'),","('qitm:s01009','MEMBER','quiz:s01','{}'),"
