id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s17000,senior,en,N,C,wire,wire,n.肺，肺脏,n.肥皂,D.金属丝；电线；电报v.接通,n.定义；释义；清晰度,英[''waiә] ,"[{""k"":""A"", ""v"":""n.肺，肺脏""},{""k"":""B"",""v"":""n.肥皂""},{""k"":""C"",""v"":""D.金属丝；电线；电报v.接通""},{""k"":""D"",""v"":""n.定义；释义；清晰度""}]","('qitm:s17000','senior','en','N','C','wire','wire','英[''waiә] ','[{""k"":""A"", ""v"":""n.肺，肺脏""},{""k"":""B"",""v"":""n.肥皂""},{""k"":""C"",""v"":""D.金属丝；电线；电报v.接通""},{""k"":""D"",""v"":""n.定义；释义；清晰度""}]'),","('qitm:s17000','MEMBER','quiz:s17','{}'),"
qitm:s17001,senior,en,N,A,sculpture,sculpture,n.雕刻；雕塑,n.方式；举止；规矩,n.辐射；发光；放射物,n.钢琴,英[''skʌlptʃә] ,"[{""k"":""A"", ""v"":""n.雕刻；雕塑""},{""k"":""B"",""v"":""n.方式；举止；规矩""},{""k"":""C"",""v"":""n.辐射；发光；放射物""},{""k"":""D"",""v"":""n.钢琴""}]","('qitm:s17001','senior','en','N','A','sculpture','sculpture','英[''skʌlptʃә] ','[{""k"":""A"", ""v"":""n.雕刻；雕塑""},{""k"":""B"",""v"":""n.方式；举止；规矩""},{""k"":""C"",""v"":""n.辐射；发光；放射物""},{""k"":""D"",""v"":""n.钢琴""}]'),","('qitm:s17001','MEMBER','quiz:s17','{}'),"
qitm:s17002,senior,en,N,A,definition,definition,n.定义；释义；清晰度,n.愤怒v.激怒；发怒,n.航班；飞行,n.符号；标志；象征,英[.defi''niʃәn] ,"[{""k"":""A"", ""v"":""n.定义；释义；清晰度""},{""k"":""B"",""v"":""n.愤怒v.激怒；发怒""},{""k"":""C"",""v"":""n.航班；飞行""},{""k"":""D"",""v"":""n.符号；标志；象征""}]","('qitm:s17002','senior','en','N','A','definition','definition','英[.defi''niʃәn] ','[{""k"":""A"", ""v"":""n.定义；释义；清晰度""},{""k"":""B"",""v"":""n.愤怒v.激怒；发怒""},{""k"":""C"",""v"":""n.航班；飞行""},{""k"":""D"",""v"":""n.符号；标志；象征""}]'),","('qitm:s17002','MEMBER','quiz:s17','{}'),"
qitm:s17003,senior,en,N,C,motive,motive,n.毒药（物）.毒害；污染,n.反应；反作用；化学反应,n.动机；原因a.发动的,n.范围v.（在一定范围）变动；包括,英[''mәutiv] ,"[{""k"":""A"", ""v"":""n.毒药（物）.毒害；污染""},{""k"":""B"",""v"":""n.反应；反作用；化学反应""},{""k"":""C"",""v"":""n.动机；原因a.发动的""},{""k"":""D"",""v"":""n.范围v.（在一定范围）变动；包括""}]","('qitm:s17003','senior','en','N','C','motive','motive','英[''mәutiv] ','[{""k"":""A"", ""v"":""n.毒药（物）.毒害；污染""},{""k"":""B"",""v"":""n.反应；反作用；化学反应""},{""k"":""C"",""v"":""n.动机；原因a.发动的""},{""k"":""D"",""v"":""n.范围v.（在一定范围）变动；包括""}]'),","('qitm:s17003','MEMBER','quiz:s17','{}'),"
qitm:s17004,senior,en,N,D,insight,insight,n.防御，防卫；辩护,n.发现；调查结果,n.房地产；财产,n.洞察力；见识,英[''insait] ,"[{""k"":""A"", ""v"":""n.防御，防卫；辩护""},{""k"":""B"",""v"":""n.发现；调查结果""},{""k"":""C"",""v"":""n.房地产；财产""},{""k"":""D"",""v"":""n.洞察力；见识""}]","('qitm:s17004','senior','en','N','D','insight','insight','英[''insait] ','[{""k"":""A"", ""v"":""n.防御，防卫；辩护""},{""k"":""B"",""v"":""n.发现；调查结果""},{""k"":""C"",""v"":""n.房地产；财产""},{""k"":""D"",""v"":""n.洞察力；见识""}]'),","('qitm:s17004','MEMBER','quiz:s17','{}'),"
qitm:s17005,senior,en,N,C,cave,cave,n.福利；幸福,n.账户；账目v.解释,n.洞穴,n.航班；飞行,英[keiv] ,"[{""k"":""A"", ""v"":""n.福利；幸福""},{""k"":""B"",""v"":""n.账户；账目v.解释""},{""k"":""C"",""v"":""n.洞穴""},{""k"":""D"",""v"":""n.航班；飞行""}]","('qitm:s17005','senior','en','N','C','cave','cave','英[keiv] ','[{""k"":""A"", ""v"":""n.福利；幸福""},{""k"":""B"",""v"":""n.账户；账目v.解释""},{""k"":""C"",""v"":""n.洞穴""},{""k"":""D"",""v"":""n.航班；飞行""}]'),","('qitm:s17005','MEMBER','quiz:s17','{}'),"
qitm:s17006,senior,en,N,C,poison,poison,n.风景；景色；景观,n.短袜，袜子,n.毒药（物）.毒害；污染,n.分界线；范围；边界,英[''pɒizn] ,"[{""k"":""A"", ""v"":""n.风景；景色；景观""},{""k"":""B"",""v"":""n.短袜，袜子""},{""k"":""C"",""v"":""n.毒药（物）.毒害；污染""},{""k"":""D"",""v"":""n.分界线；范围；边界""}]","('qitm:s17006','senior','en','N','C','poison','poison','英[''pɒizn] ','[{""k"":""A"", ""v"":""n.风景；景色；景观""},{""k"":""B"",""v"":""n.短袜，袜子""},{""k"":""C"",""v"":""n.毒药（物）.毒害；污染""},{""k"":""D"",""v"":""n.分界线；范围；边界""}]'),","('qitm:s17006','MEMBER','quiz:s17','{}'),"
qitm:s17007,senior,en,N,D,sock,sock,n.反应；反作用；化学反应,n.风格；样式,n.发现；调查结果,n.短袜，袜子,英[sɒk] ,"[{""k"":""A"", ""v"":""n.反应；反作用；化学反应""},{""k"":""B"",""v"":""n.风格；样式""},{""k"":""C"",""v"":""n.发现；调查结果""},{""k"":""D"",""v"":""n.短袜，袜子""}]","('qitm:s17007','senior','en','N','D','sock','sock','英[sɒk] ','[{""k"":""A"", ""v"":""n.反应；反作用；化学反应""},{""k"":""B"",""v"":""n.风格；样式""},{""k"":""C"",""v"":""n.发现；调查结果""},{""k"":""D"",""v"":""n.短袜，袜子""}]'),","('qitm:s17007','MEMBER','quiz:s17','{}'),"
qitm:s17008,senior,en,N,C,phrase,phrase,n.肥皂,n.高尔夫球,n.短语；习语,n.段落；小新闻；短评,英[freiz] ,"[{""k"":""A"", ""v"":""n.肥皂""},{""k"":""B"",""v"":""n.高尔夫球""},{""k"":""C"",""v"":""n.短语；习语""},{""k"":""D"",""v"":""n.段落；小新闻；短评""}]","('qitm:s17008','senior','en','N','C','phrase','phrase','英[freiz] ','[{""k"":""A"", ""v"":""n.肥皂""},{""k"":""B"",""v"":""n.高尔夫球""},{""k"":""C"",""v"":""n.短语；习语""},{""k"":""D"",""v"":""n.段落；小新闻；短评""}]'),","('qitm:s17008','MEMBER','quiz:s17','{}'),"
qitm:s17009,senior,en,N,C,paragraph,paragraph,n.洞穴,D.金属丝；电线；电报v.接通,n.段落；小新闻；短评,n.发现；调查结果,英[''pærәgrɑ:f] ,"[{""k"":""A"", ""v"":""n.洞穴""},{""k"":""B"",""v"":""D.金属丝；电线；电报v.接通""},{""k"":""C"",""v"":""n.段落；小新闻；短评""},{""k"":""D"",""v"":""n.发现；调查结果""}]","('qitm:s17009','senior','en','N','C','paragraph','paragraph','英[''pærәgrɑ:f] ','[{""k"":""A"", ""v"":""n.洞穴""},{""k"":""B"",""v"":""D.金属丝；电线；电报v.接通""},{""k"":""C"",""v"":""n.段落；小新闻；短评""},{""k"":""D"",""v"":""n.发现；调查结果""}]'),","('qitm:s17009','MEMBER','quiz:s17','{}'),"
