id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s13000,senior,en,N,D,racial,racial,ad.全部地；总共；总而言之,ad.表面上；显然地,a.女性的；雌性的n.女人,a.人种的；种族的,英[''reiʃәl] ,"[{""k"":""A"", ""v"":""ad.全部地；总共；总而言之""},{""k"":""B"",""v"":""ad.表面上；显然地""},{""k"":""C"",""v"":""a.女性的；雌性的n.女人""},{""k"":""D"",""v"":""a.人种的；种族的""}]","('qitm:s13000','senior','en','N','D','racial','racial','英[''reiʃәl] ','[{""k"":""A"", ""v"":""ad.全部地；总共；总而言之""},{""k"":""B"",""v"":""ad.表面上；显然地""},{""k"":""C"",""v"":""a.女性的；雌性的n.女人""},{""k"":""D"",""v"":""a.人种的；种族的""}]'),","('qitm:s13000','MEMBER','quiz:s13','{}'),"
qitm:s13001,senior,en,N,D,subjective,subjective,ad.立即；直接地conj.一...就,a.原始的；最初的n.原件,ad.频繁地；时常,a.主观的；主语的,英[sәb''dʒektiv] ,"[{""k"":""A"", ""v"":""ad.立即；直接地conj.一...就""},{""k"":""B"",""v"":""a.原始的；最初的n.原件""},{""k"":""C"",""v"":""ad.频繁地；时常""},{""k"":""D"",""v"":""a.主观的；主语的""}]","('qitm:s13001','senior','en','N','D','subjective','subjective','英[sәb''dʒektiv] ','[{""k"":""A"", ""v"":""ad.立即；直接地conj.一...就""},{""k"":""B"",""v"":""a.原始的；最初的n.原件""},{""k"":""C"",""v"":""ad.频繁地；时常""},{""k"":""D"",""v"":""a.主观的；主语的""}]'),","('qitm:s13001','MEMBER','quiz:s13','{}'),"
qitm:s13002,senior,en,N,C,objective,objective,ad.&prep.在（火车、飞机、轮船）上,ad如今；现在,a.客观的n.目的，目标,ad.幸运地；幸亏,英[әb''dʒektiv] ,"[{""k"":""A"", ""v"":""ad.&prep.在（火车、飞机、轮船）上""},{""k"":""B"",""v"":""ad如今；现在""},{""k"":""C"",""v"":""a.客观的n.目的，目标""},{""k"":""D"",""v"":""ad.幸运地；幸亏""}]","('qitm:s13002','senior','en','N','C','objective','objective','英[әb''dʒektiv] ','[{""k"":""A"", ""v"":""ad.&prep.在（火车、飞机、轮船）上""},{""k"":""B"",""v"":""ad如今；现在""},{""k"":""C"",""v"":""a.客观的n.目的，目标""},{""k"":""D"",""v"":""ad.幸运地；幸亏""}]'),","('qitm:s13002','MEMBER','quiz:s13','{}'),"
qitm:s13003,senior,en,N,C,major,major,ad.&prep.在（火车、飞机、轮船）上,ad.全部地；总共；总而言之,a.重大的；主要的n.专业；主修科目,ad.完整地；彻底地,英[''meidʒә] ,"[{""k"":""A"", ""v"":""ad.&prep.在（火车、飞机、轮船）上""},{""k"":""B"",""v"":""ad.全部地；总共；总而言之""},{""k"":""C"",""v"":""a.重大的；主要的n.专业；主修科目""},{""k"":""D"",""v"":""ad.完整地；彻底地""}]","('qitm:s13003','senior','en','N','C','major','major','英[''meidʒә] ','[{""k"":""A"", ""v"":""ad.&prep.在（火车、飞机、轮船）上""},{""k"":""B"",""v"":""ad.全部地；总共；总而言之""},{""k"":""C"",""v"":""a.重大的；主要的n.专业；主修科目""},{""k"":""D"",""v"":""ad.完整地；彻底地""}]'),","('qitm:s13003','MEMBER','quiz:s13','{}'),"
qitm:s13004,senior,en,N,A,chief,chief,a.首要的；首席的n.首领,ad.任何地方都不；没有地方,a.平均的；普通的n.平均数,a.人种的；种族的,英[tʃi:f] ,"[{""k"":""A"", ""v"":""a.首要的；首席的n.首领""},{""k"":""B"",""v"":""ad.任何地方都不；没有地方""},{""k"":""C"",""v"":""a.平均的；普通的n.平均数""},{""k"":""D"",""v"":""a.人种的；种族的""}]","('qitm:s13004','senior','en','N','A','chief','chief','英[tʃi:f] ','[{""k"":""A"", ""v"":""a.首要的；首席的n.首领""},{""k"":""B"",""v"":""ad.任何地方都不；没有地方""},{""k"":""C"",""v"":""a.平均的；普通的n.平均数""},{""k"":""D"",""v"":""a.人种的；种族的""}]'),","('qitm:s13004','MEMBER','quiz:s13','{}'),"
qitm:s13005,senior,en,N,B,patent,patent,a.共产主义的；n.共产党员,a.专利的n.专利v.获得专利,ad.向前a.向前的v.转发,ad.频繁地；时常,英[''pætnt. ''peitnt] ,"[{""k"":""A"", ""v"":""a.共产主义的；n.共产党员""},{""k"":""B"",""v"":""a.专利的n.专利v.获得专利""},{""k"":""C"",""v"":""ad.向前a.向前的v.转发""},{""k"":""D"",""v"":""ad.频繁地；时常""}]","('qitm:s13005','senior','en','N','B','patent','patent','英[''pætnt. ''peitnt] ','[{""k"":""A"", ""v"":""a.共产主义的；n.共产党员""},{""k"":""B"",""v"":""a.专利的n.专利v.获得专利""},{""k"":""C"",""v"":""ad.向前a.向前的v.转发""},{""k"":""D"",""v"":""ad.频繁地；时常""}]'),","('qitm:s13005','MEMBER','quiz:s13','{}'),"
qitm:s13006,senior,en,N,A,splendid,splendid,a.壮丽的；辉煌的；极好的,a.首要的；首席的n.首领,ad.稍微；略微,ad.表面上；显然地,英[''spendid] ,"[{""k"":""A"", ""v"":""a.壮丽的；辉煌的；极好的""},{""k"":""B"",""v"":""a.首要的；首席的n.首领""},{""k"":""C"",""v"":""ad.稍微；略微""},{""k"":""D"",""v"":""ad.表面上；显然地""}]","('qitm:s13006','senior','en','N','A','splendid','splendid','英[''spendid] ','[{""k"":""A"", ""v"":""a.壮丽的；辉煌的；极好的""},{""k"":""B"",""v"":""a.首要的；首席的n.首领""},{""k"":""C"",""v"":""ad.稍微；略微""},{""k"":""D"",""v"":""ad.表面上；显然地""}]'),","('qitm:s13006','MEMBER','quiz:s13','{}'),"
qitm:s13007,senior,en,N,B,automatic,automatic,a.重大的；主要的n.专业；主修科目,a.自动的；机械的；无意识的,ad.极其；非常,a.男性的；雄性的n.男人,英[.ɒ:tә''mætik] ,"[{""k"":""A"", ""v"":""a.重大的；主要的n.专业；主修科目""},{""k"":""B"",""v"":""a.自动的；机械的；无意识的""},{""k"":""C"",""v"":""ad.极其；非常""},{""k"":""D"",""v"":""a.男性的；雄性的n.男人""}]","('qitm:s13007','senior','en','N','B','automatic','automatic','英[.ɒ:tә''mætik] ','[{""k"":""A"", ""v"":""a.重大的；主要的n.专业；主修科目""},{""k"":""B"",""v"":""a.自动的；机械的；无意识的""},{""k"":""C"",""v"":""ad.极其；非常""},{""k"":""D"",""v"":""a.男性的；雄性的n.男人""}]'),","('qitm:s13007','MEMBER','quiz:s13','{}'),"
qitm:s13008,senior,en,N,C,autonomous,autonomous,ad.精确地；正好；恰恰,ad.稍微；略微,a.自治的,a.重大的；主要的n.专业；主修科目,英[ɒ:''tɒnәmәs] ,"[{""k"":""A"", ""v"":""ad.精确地；正好；恰恰""},{""k"":""B"",""v"":""ad.稍微；略微""},{""k"":""C"",""v"":""a.自治的""},{""k"":""D"",""v"":""a.重大的；主要的n.专业；主修科目""}]","('qitm:s13008','senior','en','N','C','autonomous','autonomous','英[ɒ:''tɒnәmәs] ','[{""k"":""A"", ""v"":""ad.精确地；正好；恰恰""},{""k"":""B"",""v"":""ad.稍微；略微""},{""k"":""C"",""v"":""a.自治的""},{""k"":""D"",""v"":""a.重大的；主要的n.专业；主修科目""}]'),","('qitm:s13008','MEMBER','quiz:s13','{}'),"
qitm:s13009,senior,en,N,C,sufficient,sufficient,ad.仅仅；几乎没有,ad.极其；非常,a.足够的；充分的,ad.立即；直接地conj.一...就,英[sә''fiʃәnt] ,"[{""k"":""A"", ""v"":""ad.仅仅；几乎没有""},{""k"":""B"",""v"":""ad.极其；非常""},{""k"":""C"",""v"":""a.足够的；充分的""},{""k"":""D"",""v"":""ad.立即；直接地conj.一...就""}]","('qitm:s13009','senior','en','N','C','sufficient','sufficient','英[sә''fiʃәnt] ','[{""k"":""A"", ""v"":""ad.仅仅；几乎没有""},{""k"":""B"",""v"":""ad.极其；非常""},{""k"":""C"",""v"":""a.足够的；充分的""},{""k"":""D"",""v"":""ad.立即；直接地conj.一...就""}]'),","('qitm:s13009','MEMBER','quiz:s13','{}'),"
