id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:j19000,junior,en,N,D,field,field,n.胃，肚子,n.星期二,n.戏院，剧院,n.田地，场地，领域,英[fi:ld] ,"[{""k"":""A"", ""v"":""n.胃，肚子""},{""k"":""B"",""v"":""n.星期二""},{""k"":""C"",""v"":""n.戏院，剧院""},{""k"":""D"",""v"":""n.田地，场地，领域""}]","('qitm:j19000','junior','en','N','D','field','field','英[fi:ld] ','[{""k"":""A"", ""v"":""n.胃，肚子""},{""k"":""B"",""v"":""n.星期二""},{""k"":""C"",""v"":""n.戏院，剧院""},{""k"":""D"",""v"":""n.田地，场地，领域""}]'),","('qitm:j19000','MEMBER','quiz:j19','{}'),"
qitm:j19001,junior,en,N,B,pie,pie,n.饭碗，大酒杯,n.派，馅饼,n.收音机，电台广播,n.星期二,英[pai] ,"[{""k"":""A"", ""v"":""n.饭碗，大酒杯""},{""k"":""B"",""v"":""n.派，馅饼""},{""k"":""C"",""v"":""n.收音机，电台广播""},{""k"":""D"",""v"":""n.星期二""}]","('qitm:j19001','junior','en','N','B','pie','pie','英[pai] ','[{""k"":""A"", ""v"":""n.饭碗，大酒杯""},{""k"":""B"",""v"":""n.派，馅饼""},{""k"":""C"",""v"":""n.收音机，电台广播""},{""k"":""D"",""v"":""n.星期二""}]'),","('qitm:j19001','MEMBER','quiz:j19','{}'),"
qitm:j19002,junior,en,N,B,railway,railway,n.问题，麻烦事V.重要,n.铁路，铁道,n.饭碗，大酒杯,围巾，头巾，领巾,英[''reilwei] ,"[{""k"":""A"", ""v"":""n.问题，麻烦事V.重要""},{""k"":""B"",""v"":""n.铁路，铁道""},{""k"":""C"",""v"":""n.饭碗，大酒杯""},{""k"":""D"",""v"":""围巾，头巾，领巾""}]","('qitm:j19002','junior','en','N','B','railway','railway','英[''reilwei] ','[{""k"":""A"", ""v"":""n.问题，麻烦事V.重要""},{""k"":""B"",""v"":""n.铁路，铁道""},{""k"":""C"",""v"":""n.饭碗，大酒杯""},{""k"":""D"",""v"":""围巾，头巾，领巾""}]'),","('qitm:j19002','MEMBER','quiz:j19','{}'),"
qitm:j19003,junior,en,N,D,communication,communication,n.项目，计划，课题,n.危险，威胁,n.网球,n.通讯，交流，沟通,英[kә.mju:ni''keiʃәn] ,"[{""k"":""A"", ""v"":""n.项目，计划，课题""},{""k"":""B"",""v"":""n.危险，威胁""},{""k"":""C"",""v"":""n.网球""},{""k"":""D"",""v"":""n.通讯，交流，沟通""}]","('qitm:j19003','junior','en','N','D','communication','communication','英[kә.mju:ni''keiʃәn] ','[{""k"":""A"", ""v"":""n.项目，计划，课题""},{""k"":""B"",""v"":""n.危险，威胁""},{""k"":""C"",""v"":""n.网球""},{""k"":""D"",""v"":""n.通讯，交流，沟通""}]'),","('qitm:j19003','MEMBER','quiz:j19','{}'),"
qitm:j19004,junior,en,N,B,classmate,classmate,n.文章，物品,n.同班同学,n.信息，情报,n.文化,英[''klɑ:smeit] ,"[{""k"":""A"", ""v"":""n.文章，物品""},{""k"":""B"",""v"":""n.同班同学""},{""k"":""C"",""v"":""n.信息，情报""},{""k"":""D"",""v"":""n.文化""}]","('qitm:j19004','junior','en','N','B','classmate','classmate','英[''klɑ:smeit] ','[{""k"":""A"", ""v"":""n.文章，物品""},{""k"":""B"",""v"":""n.同班同学""},{""k"":""C"",""v"":""n.信息，情报""},{""k"":""D"",""v"":""n.文化""}]'),","('qitm:j19004','MEMBER','quiz:j19','{}'),"
qitm:j19005,junior,en,N,C,pain,pain,n.胃疼，肚子疼,n.星期三,n.疼痛，痛苦V.使……痛苦,围巾，头巾，领巾,英[pein] ,"[{""k"":""A"", ""v"":""n.胃疼，肚子疼""},{""k"":""B"",""v"":""n.星期三""},{""k"":""C"",""v"":""n.疼痛，痛苦V.使……痛苦""},{""k"":""D"",""v"":""围巾，头巾，领巾""}]","('qitm:j19005','junior','en','N','C','pain','pain','英[pein] ','[{""k"":""A"", ""v"":""n.胃疼，肚子疼""},{""k"":""B"",""v"":""n.星期三""},{""k"":""C"",""v"":""n.疼痛，痛苦V.使……痛苦""},{""k"":""D"",""v"":""围巾，头巾，领巾""}]'),","('qitm:j19005','MEMBER','quiz:j19','{}'),"
qitm:j19006,junior,en,N,A,headache,headache,n.头疼，麻烦,n.书信，字母,n.网站，网址,n.乡村，农村,英[''hedeik] ,"[{""k"":""A"", ""v"":""n.头疼，麻烦""},{""k"":""B"",""v"":""n.书信，字母""},{""k"":""C"",""v"":""n.网站，网址""},{""k"":""D"",""v"":""n.乡村，农村""}]","('qitm:j19006','junior','en','N','A','headache','headache','英[''hedeik] ','[{""k"":""A"", ""v"":""n.头疼，麻烦""},{""k"":""B"",""v"":""n.书信，字母""},{""k"":""C"",""v"":""n.网站，网址""},{""k"":""D"",""v"":""n.乡村，农村""}]'),","('qitm:j19006','MEMBER','quiz:j19','{}'),"
qitm:j19007,junior,en,N,D,rabbit,rabbit,n.问题，麻烦事V.重要,n.橡皮擦，黑板擦,n.网站，网址,n.兔子,英[''ræbit] ,"[{""k"":""A"", ""v"":""n.问题，麻烦事V.重要""},{""k"":""B"",""v"":""n.橡皮擦，黑板擦""},{""k"":""C"",""v"":""n.网站，网址""},{""k"":""D"",""v"":""n.兔子""}]","('qitm:j19007','junior','en','N','D','rabbit','rabbit','英[''ræbit] ','[{""k"":""A"", ""v"":""n.问题，麻烦事V.重要""},{""k"":""B"",""v"":""n.橡皮擦，黑板擦""},{""k"":""C"",""v"":""n.网站，网址""},{""k"":""D"",""v"":""n.兔子""}]'),","('qitm:j19007','MEMBER','quiz:j19','{}'),"
qitm:j19008,junior,en,N,A,pioneer,pioneer,n.拓荒者，先驱者,n.文章，物品,n.消息,n.习惯，习性,英[.paiә''niә] ,"[{""k"":""A"", ""v"":""n.拓荒者，先驱者""},{""k"":""B"",""v"":""n.文章，物品""},{""k"":""C"",""v"":""n.消息""},{""k"":""D"",""v"":""n.习惯，习性""}]","('qitm:j19008','junior','en','N','A','pioneer','pioneer','英[.paiә''niә] ','[{""k"":""A"", ""v"":""n.拓荒者，先驱者""},{""k"":""B"",""v"":""n.文章，物品""},{""k"":""C"",""v"":""n.消息""},{""k"":""D"",""v"":""n.习惯，习性""}]'),","('qitm:j19008','MEMBER','quiz:j19','{}'),"
qitm:j19009,junior,en,N,D,outside,outside,围巾，头巾，领巾,n.文化,n.疼痛，痛苦V.使……痛苦,n.外面ad.在外面prep.在.....外面,英[''aut''said] ,"[{""k"":""A"", ""v"":""围巾，头巾，领巾""},{""k"":""B"",""v"":""n.文化""},{""k"":""C"",""v"":""n.疼痛，痛苦V.使……痛苦""},{""k"":""D"",""v"":""n.外面ad.在外面prep.在.....外面""}]","('qitm:j19009','junior','en','N','D','outside','outside','英[''aut''said] ','[{""k"":""A"", ""v"":""围巾，头巾，领巾""},{""k"":""B"",""v"":""n.文化""},{""k"":""C"",""v"":""n.疼痛，痛苦V.使……痛苦""},{""k"":""D"",""v"":""n.外面ad.在外面prep.在.....外面""}]'),","('qitm:j19009','MEMBER','quiz:j19','{}'),"
qitm:j19010,junior,en,N,C,bean,bean,n.污染,n.危险，威胁,n.豆类，豌豆,n.星期五,英[bi:n] ,"[{""k"":""A"", ""v"":""n.污染""},{""k"":""B"",""v"":""n.危险，威胁""},{""k"":""C"",""v"":""n.豆类，豌豆""},{""k"":""D"",""v"":""n.星期五""}]","('qitm:j19010','junior','en','N','C','bean','bean','英[bi:n] ','[{""k"":""A"", ""v"":""n.污染""},{""k"":""B"",""v"":""n.危险，威胁""},{""k"":""C"",""v"":""n.豆类，豌豆""},{""k"":""D"",""v"":""n.星期五""}]'),","('qitm:j19010','MEMBER','quiz:j19','{}'),"
qitm:j19011,junior,en,N,A,bowl,bowl,n.饭碗，大酒杯,n.铁路，铁道,n.星期二,n.通讯，交流，沟通,英[bәul] ,"[{""k"":""A"", ""v"":""n.饭碗，大酒杯""},{""k"":""B"",""v"":""n.铁路，铁道""},{""k"":""C"",""v"":""n.星期二""},{""k"":""D"",""v"":""n.通讯，交流，沟通""}]","('qitm:j19011','junior','en','N','A','bowl','bowl','英[bәul] ','[{""k"":""A"", ""v"":""n.饭碗，大酒杯""},{""k"":""B"",""v"":""n.铁路，铁道""},{""k"":""C"",""v"":""n.星期二""},{""k"":""D"",""v"":""n.通讯，交流，沟通""}]'),","('qitm:j19011','MEMBER','quiz:j19','{}'),"
qitm:j19012,junior,en,N,D,tennis,tennis,n.星期三,n.问题，难题,n.胃疼，肚子疼,n.网球,英[''tenis] ,"[{""k"":""A"", ""v"":""n.星期三""},{""k"":""B"",""v"":""n.问题，难题""},{""k"":""C"",""v"":""n.胃疼，肚子疼""},{""k"":""D"",""v"":""n.网球""}]","('qitm:j19012','junior','en','N','D','tennis','tennis','英[''tenis] ','[{""k"":""A"", ""v"":""n.星期三""},{""k"":""B"",""v"":""n.问题，难题""},{""k"":""C"",""v"":""n.胃疼，肚子疼""},{""k"":""D"",""v"":""n.网球""}]'),","('qitm:j19012','MEMBER','quiz:j19','{}'),"
qitm:j19013,junior,en,N,D,website,website,n.橡皮擦，黑板擦,围巾，头巾，领巾,n.派，馅饼,n.网站，网址,英[websait] ,"[{""k"":""A"", ""v"":""n.橡皮擦，黑板擦""},{""k"":""B"",""v"":""围巾，头巾，领巾""},{""k"":""C"",""v"":""n.派，馅饼""},{""k"":""D"",""v"":""n.网站，网址""}]","('qitm:j19013','junior','en','N','D','website','website','英[websait] ','[{""k"":""A"", ""v"":""n.橡皮擦，黑板擦""},{""k"":""B"",""v"":""围巾，头巾，领巾""},{""k"":""C"",""v"":""n.派，馅饼""},{""k"":""D"",""v"":""n.网站，网址""}]'),","('qitm:j19013','MEMBER','quiz:j19','{}'),"
qitm:j19014,junior,en,N,D,danger,danger,n.头疼，麻烦,n.项目，计划，课题,n.星期二,n.危险，威胁,英[''deindʒә] ,"[{""k"":""A"", ""v"":""n.头疼，麻烦""},{""k"":""B"",""v"":""n.项目，计划，课题""},{""k"":""C"",""v"":""n.星期二""},{""k"":""D"",""v"":""n.危险，威胁""}]","('qitm:j19014','junior','en','N','D','danger','danger','英[''deindʒә] ','[{""k"":""A"", ""v"":""n.头疼，麻烦""},{""k"":""B"",""v"":""n.项目，计划，课题""},{""k"":""C"",""v"":""n.星期二""},{""k"":""D"",""v"":""n.危险，威胁""}]'),","('qitm:j19014','MEMBER','quiz:j19','{}'),"
qitm:j19015,junior,en,N,C,scarf,scarf,n.先生,n.星期四,围巾，头巾，领巾,n.戏院，剧院,英[skɑ:f] ,"[{""k"":""A"", ""v"":""n.先生""},{""k"":""B"",""v"":""n.星期四""},{""k"":""C"",""v"":""围巾，头巾，领巾""},{""k"":""D"",""v"":""n.戏院，剧院""}]","('qitm:j19015','junior','en','N','C','scarf','scarf','英[skɑ:f] ','[{""k"":""A"", ""v"":""n.先生""},{""k"":""B"",""v"":""n.星期四""},{""k"":""C"",""v"":""围巾，头巾，领巾""},{""k"":""D"",""v"":""n.戏院，剧院""}]'),","('qitm:j19015','MEMBER','quiz:j19','{}'),"
