id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:j02000,junior,en,N,B,pick,pick,v.伤害；疼痛,v.拾起；挑选,v.点头,v.刷；擦n.刷子,英[pik] ,"[{""k"":""A"", ""v"":""v.伤害；疼痛""},{""k"":""B"",""v"":""v.拾起；挑选""},{""k"":""C"",""v"":""v.点头""},{""k"":""D"",""v"":""v.刷；擦n.刷子""}]","('qitm:j02000','junior','en','N','B','pick','pick','英[pik] ','[{""k"":""A"", ""v"":""v.伤害；疼痛""},{""k"":""B"",""v"":""v.拾起；挑选""},{""k"":""C"",""v"":""v.点头""},{""k"":""D"",""v"":""v.刷；擦n.刷子""}]'),","('qitm:j02000','MEMBER','quiz:j02','{}'),"
qitm:j02001,junior,en,N,C,dry,dry,v.移动；搬家；感动,v.推论n.原因，理性,v.使....变干a.干的；干燥的,醒来；叫醒,英[drai] ,"[{""k"":""A"", ""v"":""v.移动；搬家；感动""},{""k"":""B"",""v"":""v.推论n.原因，理性""},{""k"":""C"",""v"":""v.使....变干a.干的；干燥的""},{""k"":""D"",""v"":""醒来；叫醒""}]","('qitm:j02001','junior','en','N','C','dry','dry','英[drai] ','[{""k"":""A"", ""v"":""v.移动；搬家；感动""},{""k"":""B"",""v"":""v.推论n.原因，理性""},{""k"":""C"",""v"":""v.使....变干a.干的；干燥的""},{""k"":""D"",""v"":""醒来；叫醒""}]'),","('qitm:j02001','MEMBER','quiz:j02','{}'),"
qitm:j02002,junior,en,N,C,separate,separate,v.上升；起立,v.溜冰；滑冰,v.使分开a.分开的,v.推论n.原因，理性,英[''sepәreit] ,"[{""k"":""A"", ""v"":""v.上升；起立""},{""k"":""B"",""v"":""v.溜冰；滑冰""},{""k"":""C"",""v"":""v.使分开a.分开的""},{""k"":""D"",""v"":""v.推论n.原因，理性""}]","('qitm:j02002','junior','en','N','C','separate','separate','英[''sepәreit] ','[{""k"":""A"", ""v"":""v.上升；起立""},{""k"":""B"",""v"":""v.溜冰；滑冰""},{""k"":""C"",""v"":""v.使分开a.分开的""},{""k"":""D"",""v"":""v.推论n.原因，理性""}]'),","('qitm:j02002','MEMBER','quiz:j02','{}'),"
qitm:j02003,junior,en,N,D,seem,seem,v.承认v.接受,v.污染，玷污,v.相信，认为,v.似乎；好像,英[si:m] ,"[{""k"":""A"", ""v"":""v.承认v.接受""},{""k"":""B"",""v"":""v.污染，玷污""},{""k"":""C"",""v"":""v.相信，认为""},{""k"":""D"",""v"":""v.似乎；好像""}]","('qitm:j02003','junior','en','N','D','seem','seem','英[si:m] ','[{""k"":""A"", ""v"":""v.承认v.接受""},{""k"":""B"",""v"":""v.污染，玷污""},{""k"":""C"",""v"":""v.相信，认为""},{""k"":""D"",""v"":""v.似乎；好像""}]'),","('qitm:j02003','MEMBER','quiz:j02','{}'),"
qitm:j02004,junior,en,N,C,receive,receive,v.传播；伸展；展开,v.对待；治疗n.请客,v.收到；得到,v.使分开a.分开的,英[ri''si:v] ,"[{""k"":""A"", ""v"":""v.传播；伸展；展开""},{""k"":""B"",""v"":""v.对待；治疗n.请客""},{""k"":""C"",""v"":""v.收到；得到""},{""k"":""D"",""v"":""v.使分开a.分开的""}]","('qitm:j02004','junior','en','N','C','receive','receive','英[ri''si:v] ','[{""k"":""A"", ""v"":""v.传播；伸展；展开""},{""k"":""B"",""v"":""v.对待；治疗n.请客""},{""k"":""C"",""v"":""v.收到；得到""},{""k"":""D"",""v"":""v.使分开a.分开的""}]'),","('qitm:j02004','MEMBER','quiz:j02','{}'),"
qitm:j02005,junior,en,N,B,count,count,v.躺下；产卵；放；,v.计数，认为n.计算,v.落下n.瀑布；秋天,v.包括；覆盖n.封,英[kaunt] ,"[{""k"":""A"", ""v"":""v.躺下；产卵；放；""},{""k"":""B"",""v"":""v.计数，认为n.计算""},{""k"":""C"",""v"":""v.落下n.瀑布；秋天""},{""k"":""D"",""v"":""v.包括；覆盖n.封""}]","('qitm:j02005','junior','en','N','B','count','count','英[kaunt] ','[{""k"":""A"", ""v"":""v.躺下；产卵；放；""},{""k"":""B"",""v"":""v.计数，认为n.计算""},{""k"":""C"",""v"":""v.落下n.瀑布；秋天""},{""k"":""D"",""v"":""v.包括；覆盖n.封""}]'),","('qitm:j02005','MEMBER','quiz:j02','{}'),"
qitm:j02006,junior,en,N,B,brush,brush,v.成功,v.刷；擦n.刷子,v.忘记；忽略,v.伤害；疼痛,英[brʌʃ] ,"[{""k"":""A"", ""v"":""v.成功""},{""k"":""B"",""v"":""v.刷；擦n.刷子""},{""k"":""C"",""v"":""v.忘记；忽略""},{""k"":""D"",""v"":""v.伤害；疼痛""}]","('qitm:j02006','junior','en','N','B','brush','brush','英[brʌʃ] ','[{""k"":""A"", ""v"":""v.成功""},{""k"":""B"",""v"":""v.刷；擦n.刷子""},{""k"":""C"",""v"":""v.忘记；忽略""},{""k"":""D"",""v"":""v.伤害；疼痛""}]'),","('qitm:j02006','MEMBER','quiz:j02','{}'),"
qitm:j02007,junior,en,N,A,die,die,v.死亡；消失,v.悬挂；把吊起,v.变为，成为,v.推论n.原因，理性,英[dai] ,"[{""k"":""A"", ""v"":""v.死亡；消失""},{""k"":""B"",""v"":""v.悬挂；把吊起""},{""k"":""C"",""v"":""v.变为，成为""},{""k"":""D"",""v"":""v.推论n.原因，理性""}]","('qitm:j02007','junior','en','N','A','die','die','英[dai] ','[{""k"":""A"", ""v"":""v.死亡；消失""},{""k"":""B"",""v"":""v.悬挂；把吊起""},{""k"":""C"",""v"":""v.变为，成为""},{""k"":""D"",""v"":""v.推论n.原因，理性""}]'),","('qitm:j02007','MEMBER','quiz:j02','{}'),"
qitm:j02008,junior,en,N,A,lie,lie,v.躺；平放；彳立于,v.挖洞；挖掘,v.失去，使迷路,v.赶快；匆忙,英[lai] (lay，lain),"[{""k"":""A"", ""v"":""v.躺；平放；彳立于""},{""k"":""B"",""v"":""v.挖洞；挖掘""},{""k"":""C"",""v"":""v.失去，使迷路""},{""k"":""D"",""v"":""v.赶快；匆忙""}]","('qitm:j02008','junior','en','N','A','lie','lie','英[lai] (lay，lain)','[{""k"":""A"", ""v"":""v.躺；平放；彳立于""},{""k"":""B"",""v"":""v.挖洞；挖掘""},{""k"":""C"",""v"":""v.失去，使迷路""},{""k"":""D"",""v"":""v.赶快；匆忙""}]'),","('qitm:j02008','MEMBER','quiz:j02','{}'),"
qitm:j02009,junior,en,N,B,survey,survey,v.出现，显现,v.&n.调查；测量,v.介绍，引进,v.落下n.瀑布；秋天,英[sә''vei] ,"[{""k"":""A"", ""v"":""v.出现，显现""},{""k"":""B"",""v"":""v.&n.调查；测量""},{""k"":""C"",""v"":""v.介绍，引进""},{""k"":""D"",""v"":""v.落下n.瀑布；秋天""}]","('qitm:j02009','junior','en','N','B','survey','survey','英[sә''vei] ','[{""k"":""A"", ""v"":""v.出现，显现""},{""k"":""B"",""v"":""v.&n.调查；测量""},{""k"":""C"",""v"":""v.介绍，引进""},{""k"":""D"",""v"":""v.落下n.瀑布；秋天""}]'),","('qitm:j02009','MEMBER','quiz:j02','{}'),"
qitm:j02010,junior,en,N,C,throw,throw,v.变为，成为,v.使....变干a.干的；干燥的,v.投；掷；扔,v.刷；擦n.刷子,英[θrәu] (threw，thrown),"[{""k"":""A"", ""v"":""v.变为，成为""},{""k"":""B"",""v"":""v.使....变干a.干的；干燥的""},{""k"":""C"",""v"":""v.投；掷；扔""},{""k"":""D"",""v"":""v.刷；擦n.刷子""}]","('qitm:j02010','junior','en','N','C','throw','throw','英[θrәu] (threw，thrown)','[{""k"":""A"", ""v"":""v.变为，成为""},{""k"":""B"",""v"":""v.使....变干a.干的；干燥的""},{""k"":""C"",""v"":""v.投；掷；扔""},{""k"":""D"",""v"":""v.刷；擦n.刷子""}]'),","('qitm:j02010','MEMBER','quiz:j02','{}'),"
