id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:j05000,junior,en,N,A,interview,interview,n.&v.采访，会见,a.安静的；平静的,a.毫无某疑些问的；肯定的pron.某些,a.澳洲的，澳大利亚人的n.澳大利亚人,英[''intәvju:] ,"[{""k"":""A"", ""v"":""n.&v.采访，会见""},{""k"":""B"",""v"":""a.安静的；平静的""},{""k"":""C"",""v"":""a.毫无某疑些问的；肯定的pron.某些""},{""k"":""D"",""v"":""a.澳洲的，澳大利亚人的n.澳大利亚人""}]","('qitm:j05000','junior','en','N','A','interview','interview','英[''intәvju:] ','[{""k"":""A"", ""v"":""n.&v.采访，会见""},{""k"":""B"",""v"":""a.安静的；平静的""},{""k"":""C"",""v"":""a.毫无某疑些问的；肯定的pron.某些""},{""k"":""D"",""v"":""a.澳洲的，澳大利亚人的n.澳大利亚人""}]'),","('qitm:j05000','MEMBER','quiz:j05','{}'),"
qitm:j05001,junior,en,N,A,hit,hit,n.&v.碰撞；打击；击中,v.aux.能够，可能,n.&v.修理；修补,a.必需的；必要的,英[hit] (hit，hit),"[{""k"":""A"", ""v"":""n.&v.碰撞；打击；击中""},{""k"":""B"",""v"":""v.aux.能够，可能""},{""k"":""C"",""v"":""n.&v.修理；修补""},{""k"":""D"",""v"":""a.必需的；必要的""}]","('qitm:j05001','junior','en','N','A','hit','hit','英[hit] (hit，hit)','[{""k"":""A"", ""v"":""n.&v.碰撞；打击；击中""},{""k"":""B"",""v"":""v.aux.能够，可能""},{""k"":""C"",""v"":""n.&v.修理；修补""},{""k"":""D"",""v"":""a.必需的；必要的""}]'),","('qitm:j05001','MEMBER','quiz:j05','{}'),"
qitm:j05002,junior,en,N,A,copy,copy,n.复制品v.模仿；复制,a.地方的；当地的；局部的,a.澳洲的，澳大利亚人的n.澳大利亚人,a.&ad.较多的(地)；更n.更多量,英[''kɒpi] ,"[{""k"":""A"", ""v"":""n.复制品v.模仿；复制""},{""k"":""B"",""v"":""a.地方的；当地的；局部的""},{""k"":""C"",""v"":""a.澳洲的，澳大利亚人的n.澳大利亚人""},{""k"":""D"",""v"":""a.&ad.较多的(地)；更n.更多量""}]","('qitm:j05002','junior','en','N','A','copy','copy','英[''kɒpi] ','[{""k"":""A"", ""v"":""n.复制品v.模仿；复制""},{""k"":""B"",""v"":""a.地方的；当地的；局部的""},{""k"":""C"",""v"":""a.澳洲的，澳大利亚人的n.澳大利亚人""},{""k"":""D"",""v"":""a.&ad.较多的(地)；更n.更多量""}]'),","('qitm:j05002','MEMBER','quiz:j05','{}'),"
qitm:j05003,junior,en,N,A,kiss,kiss,n.&v.吻；接吻,a.毫无某疑些问的；肯定的pron.某些,a.主要的,na.根据,英[kis] ,"[{""k"":""A"", ""v"":""n.&v.吻；接吻""},{""k"":""B"",""v"":""a.毫无某疑些问的；肯定的pron.某些""},{""k"":""C"",""v"":""a.主要的""},{""k"":""D"",""v"":""na.根据""}]","('qitm:j05003','junior','en','N','A','kiss','kiss','英[kis] ','[{""k"":""A"", ""v"":""n.&v.吻；接吻""},{""k"":""B"",""v"":""a.毫无某疑些问的；肯定的pron.某些""},{""k"":""C"",""v"":""a.主要的""},{""k"":""D"",""v"":""na.根据""}]'),","('qitm:j05003','MEMBER','quiz:j05','{}'),"
qitm:j05004,junior,en,N,C,waste,waste,n.&v.碰撞；打击；击中,a.地方的；当地的；局部的,n.废物v.浪费,a.毫无某疑些问的；肯定的pron.某些,英[weist] ,"[{""k"":""A"", ""v"":""n.&v.碰撞；打击；击中""},{""k"":""B"",""v"":""a.地方的；当地的；局部的""},{""k"":""C"",""v"":""n.废物v.浪费""},{""k"":""D"",""v"":""a.毫无某疑些问的；肯定的pron.某些""}]","('qitm:j05004','junior','en','N','C','waste','waste','英[weist] ','[{""k"":""A"", ""v"":""n.&v.碰撞；打击；击中""},{""k"":""B"",""v"":""a.地方的；当地的；局部的""},{""k"":""C"",""v"":""n.废物v.浪费""},{""k"":""D"",""v"":""a.毫无某疑些问的；肯定的pron.某些""}]'),","('qitm:j05004','MEMBER','quiz:j05','{}'),"
qitm:j05005,junior,en,N,D,fire,fire,a.&ad.低的(地)；矮的(地),a.&ad.最坏的:最差的,na.根据,n.火v.开火；燃烧；解雇,英[''faiә] ,"[{""k"":""A"", ""v"":""a.&ad.低的(地)；矮的(地)""},{""k"":""B"",""v"":""a.&ad.最坏的:最差的""},{""k"":""C"",""v"":""na.根据""},{""k"":""D"",""v"":""n.火v.开火；燃烧；解雇""}]","('qitm:j05005','junior','en','N','D','fire','fire','英[''faiә] ','[{""k"":""A"", ""v"":""a.&ad.低的(地)；矮的(地)""},{""k"":""B"",""v"":""a.&ad.最坏的:最差的""},{""k"":""C"",""v"":""na.根据""},{""k"":""D"",""v"":""n.火v.开火；燃烧；解雇""}]'),","('qitm:j05005','MEMBER','quiz:j05','{}'),"
qitm:j05006,junior,en,N,B,mark,mark,v.aux.可以；也许,n.标记v.做记号；标明,n.味道v.品尝,a.澳洲的，澳大利亚人的n.澳大利亚人,英[mɑ:k] ,"[{""k"":""A"", ""v"":""v.aux.可以；也许""},{""k"":""B"",""v"":""n.标记v.做记号；标明""},{""k"":""C"",""v"":""n.味道v.品尝""},{""k"":""D"",""v"":""a.澳洲的，澳大利亚人的n.澳大利亚人""}]","('qitm:j05006','junior','en','N','B','mark','mark','英[mɑ:k] ','[{""k"":""A"", ""v"":""v.aux.可以；也许""},{""k"":""B"",""v"":""n.标记v.做记号；标明""},{""k"":""C"",""v"":""n.味道v.品尝""},{""k"":""D"",""v"":""a.澳洲的，澳大利亚人的n.澳大利亚人""}]'),","('qitm:j05006','MEMBER','quiz:j05','{}'),"
qitm:j05007,junior,en,N,A,taste,taste,n.味道v.品尝,n.北方a.北的；朝北的,a.&ad.较多的(地)；更n.更多量,v.aux.愿意；将,英[teist] ,"[{""k"":""A"", ""v"":""n.味道v.品尝""},{""k"":""B"",""v"":""n.北方a.北的；朝北的""},{""k"":""C"",""v"":""a.&ad.较多的(地)；更n.更多量""},{""k"":""D"",""v"":""v.aux.愿意；将""}]","('qitm:j05007','junior','en','N','A','taste','taste','英[teist] ','[{""k"":""A"", ""v"":""n.味道v.品尝""},{""k"":""B"",""v"":""n.北方a.北的；朝北的""},{""k"":""C"",""v"":""a.&ad.较多的(地)；更n.更多量""},{""k"":""D"",""v"":""v.aux.愿意；将""}]'),","('qitm:j05007','MEMBER','quiz:j05','{}'),"
qitm:j05008,junior,en,N,A,offer,offer,v.提供；提议n.录取通知书,v.aux.可以；也许,a，便宜的；廉价的,a.&ad.最坏的:最差的,英[''ɒfә] ,"[{""k"":""A"", ""v"":""v.提供；提议n.录取通知书""},{""k"":""B"",""v"":""v.aux.可以；也许""},{""k"":""C"",""v"":""a，便宜的；廉价的""},{""k"":""D"",""v"":""a.&ad.最坏的:最差的""}]","('qitm:j05008','junior','en','N','A','offer','offer','英[''ɒfә] ','[{""k"":""A"", ""v"":""v.提供；提议n.录取通知书""},{""k"":""B"",""v"":""v.aux.可以；也许""},{""k"":""C"",""v"":""a，便宜的；廉价的""},{""k"":""D"",""v"":""a.&ad.最坏的:最差的""}]'),","('qitm:j05008','MEMBER','quiz:j05','{}'),"
qitm:j05009,junior,en,N,D,lock,lock,a.&ad.较多的(地)；更n.更多量,n.味道v.品尝,n.&v.梦想；做梦,n.锁V.锁上,英[lɒk] ,"[{""k"":""A"", ""v"":""a.&ad.较多的(地)；更n.更多量""},{""k"":""B"",""v"":""n.味道v.品尝""},{""k"":""C"",""v"":""n.&v.梦想；做梦""},{""k"":""D"",""v"":""n.锁V.锁上""}]","('qitm:j05009','junior','en','N','D','lock','lock','英[lɒk] ','[{""k"":""A"", ""v"":""a.&ad.较多的(地)；更n.更多量""},{""k"":""B"",""v"":""n.味道v.品尝""},{""k"":""C"",""v"":""n.&v.梦想；做梦""},{""k"":""D"",""v"":""n.锁V.锁上""}]'),","('qitm:j05009','MEMBER','quiz:j05','{}'),"
