id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:s26000,senior,en,N,B,league,league,n.图表；示意图,n.联赛；联盟V.结盟,n.外科；手术；手术室,n.信奉；承诺；投身；献身,英[li:g] ,"[{""k"":""A"", ""v"":""n.图表；示意图""},{""k"":""B"",""v"":""n.联赛；联盟V.结盟""},{""k"":""C"",""v"":""n.外科；手术；手术室""},{""k"":""D"",""v"":""n.信奉；承诺；投身；献身""}]","('qitm:s26000','senior','en','N','B','league','league','英[li:g] ','[{""k"":""A"", ""v"":""n.图表；示意图""},{""k"":""B"",""v"":""n.联赛；联盟V.结盟""},{""k"":""C"",""v"":""n.外科；手术；手术室""},{""k"":""D"",""v"":""n.信奉；承诺；投身；献身""}]'),","('qitm:s26000','MEMBER','quiz:s26','{}'),"
qitm:s26001,senior,en,N,B,sympathy,sympathy,n.定位；位置；场所,n.同情，关心；同感,n.克隆；无性繁殖；复制品v.克隆,n.图表；示意图,英[''simpәθi] ,"[{""k"":""A"", ""v"":""n.定位；位置；场所""},{""k"":""B"",""v"":""n.同情，关心；同感""},{""k"":""C"",""v"":""n.克隆；无性繁殖；复制品v.克隆""},{""k"":""D"",""v"":""n.图表；示意图""}]","('qitm:s26001','senior','en','N','B','sympathy','sympathy','英[''simpәθi] ','[{""k"":""A"", ""v"":""n.定位；位置；场所""},{""k"":""B"",""v"":""n.同情，关心；同感""},{""k"":""C"",""v"":""n.克隆；无性繁殖；复制品v.克隆""},{""k"":""D"",""v"":""n.图表；示意图""}]'),","('qitm:s26001','MEMBER','quiz:s26','{}'),"
qitm:s26002,senior,en,N,B,theft,theft,n.细胞；小房间；电池,n.偷窃；盗窃罪,n.蚊子,n.笔记本电脑,英[θeft] ,"[{""k"":""A"", ""v"":""n.细胞；小房间；电池""},{""k"":""B"",""v"":""n.偷窃；盗窃罪""},{""k"":""C"",""v"":""n.蚊子""},{""k"":""D"",""v"":""n.笔记本电脑""}]","('qitm:s26002','senior','en','N','B','theft','theft','英[θeft] ','[{""k"":""A"", ""v"":""n.细胞；小房间；电池""},{""k"":""B"",""v"":""n.偷窃；盗窃罪""},{""k"":""C"",""v"":""n.蚊子""},{""k"":""D"",""v"":""n.笔记本电脑""}]'),","('qitm:s26002','MEMBER','quiz:s26','{}'),"
qitm:s26003,senior,en,N,A,vote,vote,n.选票v.投票；表决,n.巢；安乐窝V.筑巢,n.（统计）图表v.制定计划；绘图表,n.屠夫，肉贩v.屠杀,英[vәut] ,"[{""k"":""A"", ""v"":""n.选票v.投票；表决""},{""k"":""B"",""v"":""n.巢；安乐窝V.筑巢""},{""k"":""C"",""v"":""n.（统计）图表v.制定计划；绘图表""},{""k"":""D"",""v"":""n.屠夫，肉贩v.屠杀""}]","('qitm:s26003','senior','en','N','A','vote','vote','英[vәut] ','[{""k"":""A"", ""v"":""n.选票v.投票；表决""},{""k"":""B"",""v"":""n.巢；安乐窝V.筑巢""},{""k"":""C"",""v"":""n.（统计）图表v.制定计划；绘图表""},{""k"":""D"",""v"":""n.屠夫，肉贩v.屠杀""}]'),","('qitm:s26003','MEMBER','quiz:s26','{}'),"
qitm:s26004,senior,en,N,A,investment,investment,n.投资；投入,n.武器；兵器,n.定位；位置；场所,n.手腕；腕关节,英[in''vestmәnt] ,"[{""k"":""A"", ""v"":""n.投资；投入""},{""k"":""B"",""v"":""n.武器；兵器""},{""k"":""C"",""v"":""n.定位；位置；场所""},{""k"":""D"",""v"":""n.手腕；腕关节""}]","('qitm:s26004','senior','en','N','A','investment','investment','英[in''vestmәnt] ','[{""k"":""A"", ""v"":""n.投资；投入""},{""k"":""B"",""v"":""n.武器；兵器""},{""k"":""C"",""v"":""n.定位；位置；场所""},{""k"":""D"",""v"":""n.手腕；腕关节""}]'),","('qitm:s26004','MEMBER','quiz:s26','{}'),"
qitm:s26005,senior,en,N,B,chart,chart,n.青蛙,n.（统计）图表v.制定计划；绘图表,n.投资；投入,n.外科；手术；手术室,英[tʃɑːt] ,"[{""k"":""A"", ""v"":""n.青蛙""},{""k"":""B"",""v"":""n.（统计）图表v.制定计划；绘图表""},{""k"":""C"",""v"":""n.投资；投入""},{""k"":""D"",""v"":""n.外科；手术；手术室""}]","('qitm:s26005','senior','en','N','B','chart','chart','英[tʃɑːt] ','[{""k"":""A"", ""v"":""n.青蛙""},{""k"":""B"",""v"":""n.（统计）图表v.制定计划；绘图表""},{""k"":""C"",""v"":""n.投资；投入""},{""k"":""D"",""v"":""n.外科；手术；手术室""}]'),","('qitm:s26005','MEMBER','quiz:s26','{}'),"
qitm:s26006,senior,en,N,C,diagram,diagram,n.牺牲品；受害人,n.望远镜v.缩短,n.图表；示意图,n.顶；屋顶,英[''daiәɡræm] ,"[{""k"":""A"", ""v"":""n.牺牲品；受害人""},{""k"":""B"",""v"":""n.望远镜v.缩短""},{""k"":""C"",""v"":""n.图表；示意图""},{""k"":""D"",""v"":""n.顶；屋顶""}]","('qitm:s26006','senior','en','N','C','diagram','diagram','英[''daiәɡræm] ','[{""k"":""A"", ""v"":""n.牺牲品；受害人""},{""k"":""B"",""v"":""n.望远镜v.缩短""},{""k"":""C"",""v"":""n.图表；示意图""},{""k"":""D"",""v"":""n.顶；屋顶""}]'),","('qitm:s26006','MEMBER','quiz:s26','{}'),"
qitm:s26007,senior,en,N,C,librarian,librarian,n.文学；文献,n.同情，关心；同感,n.图书管理员；图书馆长,n.望远镜v.缩短,英[lai''brєәriәn] ,"[{""k"":""A"", ""v"":""n.文学；文献""},{""k"":""B"",""v"":""n.同情，关心；同感""},{""k"":""C"",""v"":""n.图书管理员；图书馆长""},{""k"":""D"",""v"":""n.望远镜v.缩短""}]","('qitm:s26007','senior','en','N','C','librarian','librarian','英[lai''brєәriәn] ','[{""k"":""A"", ""v"":""n.文学；文献""},{""k"":""B"",""v"":""n.同情，关心；同感""},{""k"":""C"",""v"":""n.图书管理员；图书馆长""},{""k"":""D"",""v"":""n.望远镜v.缩短""}]'),","('qitm:s26007','MEMBER','quiz:s26','{}'),"
qitm:s26008,senior,en,N,B,butcher,butcher,n.信奉；承诺；投身；献身,n.屠夫，肉贩v.屠杀,n.网络；广播网,n.外科医生,英[''butʃә] ,"[{""k"":""A"", ""v"":""n.信奉；承诺；投身；献身""},{""k"":""B"",""v"":""n.屠夫，肉贩v.屠杀""},{""k"":""C"",""v"":""n.网络；广播网""},{""k"":""D"",""v"":""n.外科医生""}]","('qitm:s26008','senior','en','N','B','butcher','butcher','英[''butʃә] ','[{""k"":""A"", ""v"":""n.信奉；承诺；投身；献身""},{""k"":""B"",""v"":""n.屠夫，肉贩v.屠杀""},{""k"":""C"",""v"":""n.网络；广播网""},{""k"":""D"",""v"":""n.外科医生""}]'),","('qitm:s26008','MEMBER','quiz:s26','{}'),"
qitm:s26009,senior,en,N,B,commitment,commitment,n.外科医生,n.信奉；承诺；投身；献身,n.蚊子,n.文明,英[kә''mitmәnt] ,"[{""k"":""A"", ""v"":""n.外科医生""},{""k"":""B"",""v"":""n.信奉；承诺；投身；献身""},{""k"":""C"",""v"":""n.蚊子""},{""k"":""D"",""v"":""n.文明""}]","('qitm:s26009','senior','en','N','B','commitment','commitment','英[kә''mitmәnt] ','[{""k"":""A"", ""v"":""n.外科医生""},{""k"":""B"",""v"":""n.信奉；承诺；投身；献身""},{""k"":""C"",""v"":""n.蚊子""},{""k"":""D"",""v"":""n.文明""}]'),","('qitm:s26009','MEMBER','quiz:s26','{}'),"
