id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs24000","senior","N","C","mankind","英［m&n'kaind］ ","n.郊区；市郊","n.深度；深厚；深刻","n.人类","n.实验；试验v.尝试","","","",""
"meqzs24001","senior","N","B","directory","H［'maen(kaind］ ","n.入口；进入","n.电话本；目录","n.摄影师；摄影家","n.内容；目录a.满足的","","","",""
"meqzs24002","senior","N","A","crowd","英［do'rektori］ ","n.人群v.聚集；拥挤","n.电话本；目录","n.扇子；粉丝v.煽动","n.伤害；损害；受伤处","","","",""
"meqzs24003","senior","N","C","mercy","英「m3：si］美「n】3rsi］ ","n.事务；私事；私通","n.认出；识别；承认","n.仁慈；怜悯；宽恕","n.沙漠；不毛之地v.抛弃","","","",""
"meqzs24004","senior","N","C","recognition","英［jekog'nijh］ ","n.鲨鱼","n.实验；试验v.尝试","n.认出；识别；承认","n.省，省份；领域","","","",""
"meqzs24005","senior","N","B","volume","英「vnlju:m］美「valjom］ ","n.人类","n.容积；音量","n.少数；少数人;少数民族","n.实验室；研究室","","","",""
"meqzs24006","senior","N","A","content","英［'kDntent］美「kantent］ ","n.内容；目录a.满足的","n.申请人；请求者","n.食品杂货店","n.少数；少数人;少数民族","","","",""
"meqzs24007","senior","N","C","capacity","英［ko'paesoti］ ","n.事件；插曲","n.奢侈；奢侈品","n.容量；能力；生产力","n.电话本；目录","","","",""
"meqzs24008","senior","N","A","Confucianism","美［ko'p田siti］ ","n.儒家；儒学；儒家思想","n.诗歌；诗集","n.沙漠；不毛之地v.抛弃","n.摄影师；摄影家","","","",""
"meqzs24009","senior","N","D","cream","英［kri:m］美［krim］ ","n.深度；深厚；深刻","n.战士；士兵；军人","n.山谷；流域","n.奶油；面霜","","","",""
"meqzs24010","senior","N","B","entrance","英「entrons］ ","n.人类","n.入口；进入","n.容积；音量","n.申请人；请求者","","","",""
"meqzs24011","senior","N","A","software","英「SDftweMr)］ ","n.软件","n.食欲；胃口；嗜好","n.山羊","n.容量；能力；生产力","","","",""
"meqzs24012","senior","N","C","plug","英［plAg］美［plAg］ ","n.人类","n.企业；事业；创业","n.塞子；插头v.塞住","n.山峰；最高点a.高峰的","","","",""
"meqzs24013","senior","N","D","loss","英［IDS］美口网 ","n.事务；私事；私通","n.儒家；儒学；儒家思想","n.鲨鱼","n.损失；丢失；损耗","","","",""
"meqzs24014","senior","N","C","desert","英［'dezot］美［'dezort］ ","n.山谷；流域","n.生态；生态学","n.沙漠；不毛之地v.抛弃","n.身份；特征；一致","","","",""
"meqzs24015","senior","N","A","shark","英g：k］美［park］ ","n.鲨鱼","n.十；十年","n.塞子；插头v.塞住","n.沙漠；不毛之地v.抛弃","","","",""
"meqzs24016","senior","N","A","peak","英［pi：k］美［pik］ ","n.山峰；最高点a.高峰的","n.职业；生涯；事业","n.实验室；研究室","n.山谷；流域","","","",""
"meqzs24017","senior","N","D","valley","英「vaeli］美「v&li］ ","n.伤害；损害；受伤处","n.损失；丢失；损耗","n.摄影师；摄影家","n.山谷；流域","","","",""
"meqzs24018","senior","N","C","goat","英［gout］美［gout］ ","n.战士；士兵；军人","n.沙漠；不毛之地v.抛弃","n.山羊","n.扇子；粉丝v.煽动","","","",""
"meqzs24019","senior","N","C","fan","英用n］美侬n］ ","n.容积；音量","n.舌头；言语v.舔","n.扇子；粉丝v.煽动","n.事件；大事;项目；活动","","","",""
"meqzs24020","senior","N","C","injury","英「md3ori］美「mdpri］ ","n.奶油；面霜","n.时间表；计划表v.安排","n.伤害；损害；受伤处","n.深度；深厚；深刻","","","",""
"meqzs24021","senior","N","B","minority","英［mai'nDroti］ ","n.战士；士兵；军人","n.少数；少数人;少数民族","n.人类","n.沙漠；不毛之地v.抛弃","","","",""
"meqzs24022","senior","N","D","luxury","英门Akjbri］美［bkjbri］ ","n.人群v.聚集；拥挤","n.实验室；研究室","n.战士；士兵；军人","n.奢侈；奢侈品","","","",""
"meqzs24023","senior","N","C","tongue","英［tA。］美［tAU］ ","n.战士；士兵；军人","n.山羊","n.舌头；言语v.舔","n.食堂;餐厅","","","",""
"meqzs24024","senior","N","B","equipment","英［Ikwipmont］ ","n.深度；深厚；深刻","n.设备；装备；器材","n.存在；生物；生命","n.身份；特征；一致","","","",""
"meqzs24025","senior","N","D","photographer","美［fb'tagnfb(r)］ ","n.事务；私事；私通","n.软件","n.电话本；目录","n.摄影师；摄影家","","","",""
"meqzs24026","senior","N","D","applicant","英「即Iikont］ ","n.摄影师；摄影家","n.损失；丢失；损耗","n.十；十年","n.申请人；请求者","","","",""
"meqzs24027","senior","N","D","identity","英［ai'dentoti］ ","n.塞子；插头v.塞住","n.省，省份；领域","n.深度；深厚；深刻","n.身份；特征；一致","","","",""
"meqzs24028","senior","N","D","depth","英［depG］美［#p0］ ","n.申请人；请求者","n.入口；进入","n.人群v.聚集；拥挤","n.深度；深厚；深刻","","","",""
"meqzs24029","senior","N","B","ecology","英［i'kDbd3i］ ","n.电话本；目录","n.生态；生态学","n.人类","n.生物；生物学","","","",""
"meqzs24030","senior","N","A","being","英［bi:nj］美［binj］ ","n.存在；生物；生命","n.食品杂货店","n.食欲；胃口；嗜好","n.认出；识别；承认","","","",""
"meqzs24031","senior","N","D","biology","英［baiDlod^i］ ","n.时代；年代；纪元","n.奢侈；奢侈品","n.伤害；损害；受伤处","n.生物；生物学","","","",""
"meqzs24032","senior","N","C","province","英「provins］美「pravins］ ","n.舌头；言语v.舔","n.扇子；粉丝v.煽动","n.省，省份；领域","n.塞子；插头v.塞住","","","",""
"meqzs24033","senior","N","D","failure","英「同心⑴］美［诧山阳 ","n.鲨鱼","n.存在；生物；生命","n.事务；私事；私通","n.失败；不及格；故障","","","",""
"meqzs24034","senior","N","A","poetry","英「pouotri］美「postri］ ","n.诗歌；诗集","n.申请人；请求者","n.事务；私事；私通","n.职业；生涯；事业","","","",""
"meqzs24035","senior","N","D","poet","英［post］美「post］ ","n.省，省份；领域","n.实验；试验v.尝试","n.身份；特征；一致","n.诗人","","","",""
"meqzs24036","senior","N","A","decade","英「dekeid］美「d£ked］ ","n.十；十年","n.职业；生涯；事业","n.少数；少数人;少数民族","n.沙漠；不毛之地v.抛弃","","","",""
"meqzs24037","senior","N","C","era","英口。冏美［in］ ","n.实验；试验v.尝试","n.实验室；研究室","n.时代；年代；纪元","n.深度；深厚；深刻","","","",""
"meqzs24038","senior","N","C","schedule","英「Jbdju:l］美「sked-il］ ","n.郊区；市郊","n.少数；少数人;少数民族","n.时间表；计划表v.安排","n.奢侈；奢侈品","","","",""
"meqzs24039","senior","N","B","experiment","英［ik'spe门mont］ ","n.奶油；面霜","n.实验；试验v.尝试","n.入口；进入","n.生物；生物学","","","",""
"meqzs24040","senior","N","C","lab","英阿b］美［laeb］ (laboratory)","n.事件；大事;项目；活动","n.存在；生物；生命","n.实验室；研究室","n.身份；特征；一致","","","",""
"meqzs24041","senior","N","B","grocery","英「gnusori］ ","n.诗人","n.食品杂货店","n.失败；不及格；故障","n.申请人；请求者","","","",""
"meqzs24042","senior","N","C","canteen","英［kaen'tim］美［kan'tin］ ","n.省，省份；领域","n.诗人","n.食堂;餐厅","n.职业；生涯；事业","","","",""
"meqzs24043","senior","N","D","appetite","英「不pitait］美「aepijait］ ","n.儒家；儒学；儒家思想","n.塞子；插头v.塞住","n.损失；丢失；损耗","n.食欲；胃口；嗜好","","","",""
