id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs15000","senior","N","D","fonnat","英美［fbrm&t］ ","n.病房v.避开；守护","n.城堡；堡垒","n.一代人；一批，一届","n.版式，格式v.格式化","","","",""
"meqzs15001","senior","N","C","parcel","英「pQ：sl］美「parsl］ ","n.布；衣料；桌布","n.歧视；区别；辨别力","n.包裹v.打包","n.成年人a・成年的；成熟的","","","",""
"meqzs15002","senior","N","A","package","英「p&kids］美「p&kidj］ ","n.包装；包裹v.打包","n.版式，格式v.格式化","n.歧视；区别；辨别力","n.笔迹；书法","","","",""
"meqzs15003","senior","N","C","slice","英［slais］美［slais］ ","n.笔迹；书法","n.歧视；区别；辨别力","n.薄片；切片v.切（薄）片","n.包装；包裹v.打包","","","",""
"meqzs15004","senior","N","B","mist","英［mist］美［mist］ ","n.暴露；报道；曝光","n.薄雾；迷雾","n.布丁","n.病房v.避开；守护","","","",""
"meqzs15005","senior","N","A","conservation","英美［kLuknasnss］ ","n.保存；保护；守恒","n.暴露；报道；曝光","n.步伐；步调v.踱步","n.悲哀；悲痛v.懊恼","","","",""
"meqzs15006","senior","N","C","bowling","英［booliij］美［bouhij］ ","n.成就；完成","n.包裹v.打包","n.保龄球","n.歧视；区别；辨别力","","","",""
"meqzs15007","senior","N","C","insurance","英［in'Jborons］ ","n.冰淇淋","n.财产；资产；属性","n.保险；保险费","n.茶壶","","","",""
"meqzs15008","senior","N","D","exposure","美［mjbmns］ ","n.语境；上下文","n.场合;时机;理由","n.轮廓；文件；人物简介","n.暴露；报道；曝光","","","",""
"meqzs15009","senior","N","B","sorrow","英［SDmu］美［'sorou］ ","n.编辑；编者","n.悲哀；悲痛v.懊恼","n.潮湿；阻尼a.潮湿的v.使潮湿","n.暴露；报道；曝光","","","",""
"meqzs15010","senior","N","B","context","英「kDntekst］ ","n.产量；输出v.输出","n.语境；上下文","n.歧视；区别；辨别力","n.轮廓；文件；人物简介","","","",""
"meqzs15011","senior","N","A","sheet","英美用］ ","n.被单；薄片；工作表","n.薄雾；迷雾","n.布；衣料；桌布","n.材料；物资a.物质的","","","",""
"meqzs15012","senior","N","A","comparison","英［kom'pamsn］ ","n.比较;对比","n.一代人；一批，一届","n.天赋，才能；人才","n.车辆；交通工具;运载工具","","","",""
"meqzs15013","senior","N","C","handwriting","^［h^ndraitirj］ ","n.薄雾；迷雾","n.保存；保护；守恒","n.笔迹；书法","n.语境；上下文","","","",""
"meqzs15014","senior","N","A","edge","英［ed3］美［M3］ ","n.边缘；刀刃v.慢慢移动","n.车辆；交通工具;运载工具","n.材料；物资a.物质的","n.场合;时机;理由","","","",""
"meqzs15015","senior","N","A","editor","英「editor）］美［论5⑸ ","n.编辑；编者","n.操作员；经营者","n.语境；上下文","n.薄片；切片v.切（薄）片","","","",""
"meqzs15016","senior","N","A","variation","veorieijh］ ","n.变化；变异；变奏曲","n.部长；大臣","n.病房v.避开；守护","n.歧视；区别；辨别力","","","",""
"meqzs15017","senior","N","B","discrimination","美［disknmg'n明n］ ","n.茶壶","n.歧视；区别；辨别力","n.编辑；编者","n.语境；上下文","","","",""
"meqzs15018","senior","N","C","label","英「leibl］美「leibl］ ","n.冰淇淋","n.保存；保护；守恒","n.标签v.用标签标明；贴标签","n.部长；大臣","","","",""
"meqzs15019","senior","N","C","criterion","英［krai'tiorion］ （pl.criteria）","n.成就；完成","n.保存；保护；守恒","n.标准；准则","n.被单；薄片；工作表","","","",""
"meqzs15020","senior","N","D","ice-cream","英「aiskrkm］美［aiskrim］ ","n.成年人a・成年的；成熟的","n.一代人；一批，一届","n.车辆；交通工具;运载工具","n.冰淇淋","","","",""
"meqzs15021","senior","N","C","virus","英「vanps］美「vairos］ ","n.保龄球","n.笔迹；书法","n.病毒","n.包裹v.打包","","","",""
