id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs28000","senior","N","B","pressure","英「prejb(r)］美［'p峥］ ","n.药丸","n.压力；压强V.迫使","n.庇护（所）；掩蔽处v.保护","n.树荫：颜色深浅v.渐变","","","",""
"meqzs28001","senior","N","D","stress","英［sties］美［stirs］ ","n.药物；毒品;v.用麻药：吸毒","n.预算v.做预算","n.邮件；邮政v.邮寄","n.压力：全要性v.强调","","","",""
"meqzs28002","senior","N","D","rhyme","英［raim］美［raim］ ","n.叶子；书的一页:金属薄片","n.延伸；扩大;延期：分机","n.插曲；片段；（电视）一集","n.韵律；押韵；儿歌v.押韵","","","",""
"meqzs28003","senior","N","C","dentist","英「dentist］ ","n.延伸；扩大;延期：分机","n.羽毛球","n.牙医：牙科诊所","n.一打，十二个","","","",""
"meqzs28004","senior","N","C","tobacco","英gbaekouj ","n.洋葱；葱头","n.腰，腰部","n.烟草；抽烟","n.一打，十二个","","","",""
"meqzs28005","senior","N","A","smog","英［smog］美［smag］ ","n.烟雾：雾霾","n.议程；日程表","n.羊毛；毛线：毛织品","n.卷心菜；甘蓝：洋白菜","","","",""
"meqzs28006","senior","N","B","extension","^［ik'stenfn］ ","n.（规定）饮食：食物v.节食","n.延伸；扩大;延期：分机","n.衣领；颈圈","n.话：格言：谚语","","","",""
"meqzs28007","senior","N","B","colour","美［ta'baekou］ (color)","n.插曲；片段；（电视）一集","n.颜色v.涂色","n.娱乐：消遣","n.方面；外观；面貌","","","",""
"meqzs28008","senior","N","A","shelter","美［ikst£qp9n］ ","n.庇护（所）；掩蔽处v.保护","n.牙医：牙科诊所","n.预算v.做预算","n.样本;样品v.取样","","","",""
"meqzs28009","senior","N","A","tear","英「同匕（叨美［旧㈣ ","n.眼泪v.撕裂；扯F","n.引导；指导","n.营养：营养学","n.雄心；抱负；野心","","","",""
"meqzs28010","senior","N","B","saying","英［sen。］美［seiD］ ","n.印象；感想；意念","n.话：格言：谚语","n.烟雾：雾霾","n.卓药；草本","","","",""
"meqzs28011","senior","N","D","wool","英［wul］美［wul］ ","n.眼泪v.撕裂；扯F","n.药物；毒品;v.用麻药：吸毒","n.庇护（所）；掩蔽处v.保护","n.羊毛；毛线：毛织品","","","",""
"meqzs28012","senior","N","D","cabbage","英［kaeb%］美［kabid3］ ","n.一打，十二个","n.意图；意向：目的","n.液体a.液态的","n.卷心菜；甘蓝：洋白菜","","","",""
"meqzs28013","senior","N","C","onion","英［Aiijon］美「Anjon］ ","n.树荫：颜色深浅v.渐变","n.阴影；影子：暗处","n.洋葱；葱头","n.娱乐：消遣","","","",""
"meqzs28014","senior","N","B","oxygen","英「Dksid3on］ ","n.鹰;老鹰","n.氧：氧气","n.叶子；书的一页:金属薄片","n.羊毛；毛线：毛织品","","","",""
"meqzs28015","senior","N","D","sample","英「sa:mpl］美「saempl］ ","n.方面；外观；面貌","n.意图；意向：目的","n.药丸","n.样本;样品v.取样","","","",""
"meqzs28016","senior","N","A","aspect","英「yspekt］美［aspekt］ ","n.方面；外观；面貌","n.（规定）饮食：食物v.节食","n.议程；日程表","n.音调；语气；腔调","","","",""
"meqzs28017","senior","N","C","waist","英［weist］美［west］ ","n.娱乐：消遣","n.系列；连续；串联","n.腰，腰部","n.韵律；押韵；儿歌v.押韵","","","",""
"meqzs28018","senior","N","A","herb","英［h3：b］美［(h)3rb］ ","n.卓药；草本","n.系列；连续；串联","n.音调；语气；腔调","n.庇护（所）；掩蔽处v.保护","","","",""
