id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs13000","senior","N","A","racial","英「回川 ","a.人种的;种族的","ad.仅仅;只不过","a.原始的;最初的n.原件","a.女性的；雌性的n.女人","","","",""
"meqzs13001","senior","N","C","subjective","美「闾刈 ","ad.精确地；正好；恰恰","a.首要的；首席的n.首领","a.主观的;主语的","ad.稍微；略微","","","",""
"meqzs13002","senior","N","A","objective","美[sobdsektiv] ","a.客观的n.目的，目标","ad.如此;因此；从而","ad.总之；无论如何；不论怎样","ad.幸运地：幸亏","","","",""
"meqzs13003","senior","N","A","major","英[ob'djektiv] ","a.重大的；主要的n.专业；主修科目","ad.几乎•全部地；主要地;大部分","a.最初的：初始的n.首字母","ad.向前a.向前的v.转发","","","",""
"meqzs13004","senior","N","B","chief","英斯可美回if] ","ad.明显地;显然地","a.首要的；首席的n.首领","ad.否则;要不然;除此以外","ad.几乎•全部地；主要地;大部分","","","",""
"meqzs13005","senior","N","D","patent","英「paetnt]美「paetnt] ","ad.绝对地；完全地；肯定地","ad.肯定地；明确地","a.民间的；民族的n.人们","a.专利的n.专利v.获得专利","","","",""
"meqzs13006","senior","N","D","splendid","英「splendid]美「splmdid] ","a.民间的；民族的n.人们","ad.仅仅;只不过","ad.有时;时而","a.壮丽的：辉煌的；极好的","","","",""
"meqzs13007","senior","N","B","automatic","英[Qto'm«tik] ","ad.实际上：事实上","a.自动的：机械的；无意识的","ad.完整地;彻底地","ad.&prep.在（火车、飞机、轮船）上","","","",""
"meqzs13008","senior","N","A","autonomous","英[o:'tDnomos] ","a.自治的","a.女性的；雌性的n.女人","a.首要的；首席的n.首领","ad.幸运地：幸亏","","","",""
"meqzs13009","senior","N","C","sufficient","英[so'm口美[sofifbnt] ","ad.否则;要不然;除此以外","a.自动的：机械的；无意识的","a.足够的;充分的","ad.实际上：事实上","","","",""
"meqzs13010","senior","N","B","initial","英[I'M]美『mJ汕 ","ad.&a.更远的（地）v.促进；增进","a.最初的：初始的n.首字母","ad.几乎•全部地；主要地;大部分","ad.表面上；显然地","","","",""
"meqzs13011","senior","N","A","original","英。门由口川] ","a.原始的;最初的n.原件","a.女性的；雌性的n.女人","ad.如此;因此；从而","a.最初的：初始的n.首字母","","","",""
"meqzs13012","senior","N","C","folk","美5ndgnnl] ","ad.全部地；总共;总而言之","a.侦探的n.侦探","a.民间的；民族的n.人们","ad.仅仅：几乎没有","","","",""
"meqzs13013","senior","N","C","outgoing","英[必困美[ibuk] ","ad.任何地方都不;没有地方","ad.绝对地；完全地；肯定地","a.外向的；向外的","a.民间的；民族的n.人们","","","",""
"meqzs13014","senior","N","A","male","英[me叫美「mel] ","a.男性的；雄性的n.男人","ad.任何地方都不;没有地方","ad.立即；直接地conj.一...就","ad.极其；非常","","","",""
